"","volumelag","rsilag","fastKlag","fastDlag","ADlag","OBVlag","MA5lag","MA15lag","day5Returnlag","day15Returnlag","PROClag"
"Day17",14791900,46.0296279806587,0.403103608692762,0.394054185773465,0.384595093642838,-3416800,29.51224,29.646,2.50617707499471,-2.23589058843749,0.791838032144287
"Day18",20545300,35.8345507058384,0.0822358216531766,0.270306426716628,-0.626871401151633,-23962100,29.36528,29.5037,-6.40540495565208,-6.83917260753186,-5.0546444386883
"Day19",13410700,33.711749072046,0.0741833723415078,0.186507600895815,0.111068775004754,-37372800,28.90338,29.3404066666667,-6.70837327413687,-8.43275649194161,-1.37813702691068
"Day20",9518100,32.5174039398008,0.0596716839592773,0.0720302926513206,0.0501500214316381,-46890900,28.46016,29.15534,-6.23990513381448,-10.0304090507799,-0.802141402729983
"Day21",8222400,32.5174039398008,0.0758279170535441,0.0698943244514431,0.500306184935711,-46890900,28.09392,28.9508333333333,-6.97940155308165,-8.5304921629573,0
"Day22",9971500,37.6417869436896,0.216919876442035,0.117473159151619,0.287997675094448,-36919400,27.76966,28.8093066666667,-0.580686226748547,-5.70423509016893,1.59789966501904
"Day23",5394400,36.5407586565951,0.165447897623401,0.15273189703966,0.333333333333339,-42313800,27.70434,28.6856666666667,0.210188556801394,-5.36159346271706,-0.585790292589605
"Day24",6538000,34.8173846407375,0.0845678623211246,0.155645212128854,-0.882501260716092,-48851800,27.66468,28.56358,0.0846798520101434,-4.91338560927018,-0.92746535357846
"Day25",9860600,42.9797749258053,0.329758465982423,0.193258075308983,0.703738985472734,-38991200,27.81398,28.5169266666667,2.71302615989592,-0.899766818030397,2.59223197147391
"Day26",5712400,40.847069954872,0.243715813410362,0.219347380571303,-0.897559903275449,-44703600,27.90728,28.4811533333333,0.0833375061698332,-4.26992815600411,-0.995673525554697
"Day27",5144600,39.6125109450626,0.193534509249585,0.255669596214123,-0.629723721816453,-49848200,27.87928,28.38706,0.0838271218515324,-3.59743144573011,-0.585301085798262
"Day28",4828700,39.4293952877127,0.186374531374839,0.207874951344929,-0.20007621951219,-54676900,27.87928,28.3163,0.93177964101429,-7.49238680045929,-0.0837920065424935
"Day29",10274400,43.1156638699584,0.346669714982473,0.242192918535632,-0.147434996486293,-44402500,27.99126,28.18644,-0.577809701400117,-5.49215478532869,1.08528113791486
"Day30",25847600,55.9845344827071,0.862216125590611,0.465086790649308,0.709623893805309,-18554900,28.2292,28.16778,5.25232382361455,0.357792725562758,4.70284849591427
"Day31",12798300,56.6219097598144,0.943648365802608,0.717511402125231,0.489237504560379,-5756600,28.53946,28.18022,6.16350211728844,-0.157877477611479,0.276681626642272
"Day32",13200500,57.194549587298,0.814959832579492,0.873608107990904,-0.253315043438495,7443900,28.89638,28.1817733333333,6.50433706417992,5.26742503173684,0.236740933481405
"Day33",10040000,54.6082173604454,0.73624519003578,0.831617796139293,-0.62140871177015,-2596100,29.21132,28.26498,4.52478059405095,5.88744276598047,-0.790871838433338
