"","volumelag","rsilag","fastKlag","fastDlag","ADlag","OBVlag","MA5lag","MA15lag","day5Returnlag","day15Returnlag","PROClag"
"Day17",24735700,40.1771030617516,0.0391858474415032,0.2458835612543,-0.733505821474795,128971600,17.1539,17.1470333333333,-5.34985056920586,-3.93794680327633,-1.11218787849805
"Day18",17542300,42.3073501230358,0.150924400512541,0.0936864755518001,0.882420091324232,146513900,16.9828,17.10718,-5.10284787618424,-2.88135099723394,0.495900081254064
"Day19",17519400,40.3725414562249,0.0653731072626703,0.0851611184055717,-0.263534218590403,128994500,16.78282,17.06732,-4.11435976350529,-2.48629185983573,-0.620109468398233
"Day20",17633600,40.6644858582616,0.0747121225859098,0.0970032101203739,-0.23134328358208,146628100,16.64264,17.0398333333333,-1.16740560640731,-2.77974805235915,0.0621239785356664
"Day21",42500200,36.2646800571201,0.115992970123022,0.0853593999905341,-0.237875288683606,104127900,16.55606,16.99242,-1.49018993443887,-4.91592557479455,-1.4393194108949
"Day22",14515900,36.2646800571201,0.115992970123022,0.102232687610651,0.0531154239019263,104127900,16.5066,16.9360733333333,-1.97749090102354,-4.05317369486751,0
"Day23",18979900,31.016189138712,0.0192164179104483,0.0837341193854976,-0.837965390665962,85148000,16.37672,16.8687266666667,-3.29600714346047,-6.38167386060311,-1.97435388835654
"Day24",21379900,30.8611725555384,0.077843615661671,0.0710176678983805,-0.0713790713790653,63768100,16.2654,16.7952,-3.41816953976207,-7.11295130069702,-0.064281994206361
"Day25",12413800,32.673068418608,0.10776112466597,0.0682737194126965,0.0761194029850969,76181900,16.16232,16.71686,-1.70297102380121,-6.14103230554467,0.320997548709512
"Day26",11672700,31.261426080467,0.0598931102590912,0.0818326168622441,-0.571725571725583,64509200,16.09016,16.6412733333333,-2.20701129808721,-7.12571963029447,-0.514091834313923
"Day27",13345500,33.5792708069578,0.0957941210642497,0.0878161186631037,0.249241964827156,77854700,16.03036,16.56362,0.128522675517667,-8.46565373120709,0.385816435634601
"Day28",12827800,35.9103580298484,0.13838550247117,0.0980242445981704,-0.198836081474286,90682500,16.04686,16.4687933333333,0.57934823323761,-8.32854419755896,0.384954315128772
"Day29",10059900,34.813510064658,0.137067751525583,0.123749125020334,0.570339570339585,80622600,16.0551,16.3677733333333,-0.0640965804785517,-7.09599787108492,-0.320796047568139
