"","volumelag","rsilag","fastKlag","fastDlag","ADlag","OBVlag","MA5lag","MA15lag","day5Returnlag","day15Returnlag","PROClag"
"Day17",24390100,62.090886451469,0.831460426095595,0.737828310703904,0.222207667452629,81054300,338.74588,336.981593333333,1.82094172431898,2.05323296182128,0.298488249834872
"Day18",18533600,60.7873033841133,0.786519483386686,0.80149979762299,0.733350799056831,62520700,339.76376,337.37178,0.0748041424741176,0.904977643768472,-0.298488249834872
"Day19",35683600,65.4716693011755,0.878506972627342,0.832162294036542,0.434790780323612,98204300,341.0361,337.9825,3.10373068237631,3.33841303879191,1.77782511967228
"Day20",17719500,60.0036408924365,0.719625824980994,0.794884093665007,-0.800011789440597,80484800,342.25754,338.44054,0.523149482063807,0.298265412846151,-1.25603931054714
"Day21",20527400,60.8325481628223,0.757010272551316,0.785047690053217,-0.333333333333339,101012200,342.81736,338.576253333333,0.521619553602826,1.27626681850836,0.296966271950705
"Day22",57980800,68.2684900730097,0.872340425531915,0.782992174354742,0.333333333333333,158993000,345.31114,339.577153333333,3.96112739711987,3.96112739711987,3.06593474435317
"Day23",37079700,69.8812528075693,0.837500552627313,0.822283750236848,-0.529415844101813,196072700,348.5683,340.662873333333,2.93683917439808,6.45404429591281,0.787678519361634
"Day24",19907200,69.8812528075693,0.820690234595204,0.843510404251477,0.399996070186459,196072700,350.60402,342.104846666667,4.23792027932185,8.59799041934905,0
"Day25",29047400,72.6644618007445,0.89781107742263,0.852000621548382,0.348839334673735,225120100,354.47192,344.310226666667,5.33728895225233,8.4732858318794,1.34611589326212
"Day26",30209300,74.8994054978671,0.866667190639745,0.861722834219193,0.148939372402783,255329400,359.00142,346.481673333333,3.37885598212243,8.93937675333341,1.18923234491968
"Day27",23481100,75.5330085530794,0.896551537227353,0.887009935096576,0.307688819697398,278810500,361.64786,348.568293333333,2.92438574613167,9.48406154205784,0.347093129284737
"Day28",20669700,65.8642090021828,0.710344304236589,0.824521010701229,-0.900006877106117,258140800,362.36036,350.230806666667,0.99856458968035,5.90873365551531,-1.88882949058513
"Day29",19483300,68.4422304776959,0.820690234595204,0.809195358686382,0.130433296883531,277624100,363.88716,351.842426666666,0.774093811619015,8.40272937433046,1.12361709442119
"Day30",15676300,62.7048779322895,0.669173265571445,0.733402601467746,-0.750000000000002,261947800,363.5309,353.42012,-1.66898546114497,5.68010166933793,-1.26495068864205
"Day31",14972300,61.4716352684211,0.639097033447583,0.709653511204744,-0.047643998652641,246975500,362.10588,354.641553333333,-2.28690353250805,5.06705679541755,-0.283295730117938
"Day32",16364300,66.1339345784884,0.829458875711704,0.712576391576911,1,263339800,361.74964,356.236213333333,1.41244866434321,7.32435708447255,1.82719587699491
"Day33",35917100,59.8358656845762,0.635594631498318,0.701383513552535,-0.194026699199962,227422700,361.69876,357.542473333333,-1.18714223341029,3.89132777526916,-1.4731944946055
"Day34",40865900,67.5912665553046,0.984124904874184,0.816392804028069,0.939386000428702,268288600,363.32734,359.27284,3.53606026640861,8.84757821231091,3.40427178856126
"Day35",51748000,71.1427779197712,0.826347953567286,0.815355829979929,0.0645183781351252,320036600,367.34792,361.78358,5.88654668451145,10.6745779045047,1.9615288922024
"Day36",26851200,65.5417083879708,0.626866284440665,0.812446380960712,0.389833217882453,293185400,370.50332,363.870206666666,2.50696470304914,5.82315100730866,-1.41655032571624
"Day37",16290200,68.8152574652099,0.820895347302668,0.758036528436873,0.916672124705268,309475600,373.6587,365.6854,5.86571729623834,6.84736411182691,1.75087835212944
"Day38",18550600,64.0282216931617,0.679103186357172,0.708954939366835,-0.82609735677551,290925000,376.91586,366.99166,1.02459071399236,5.49214728806676,-1.27647955518206
"Day39",23522200,59.785191229958,0.544774696834172,0.681591076831337,-0.244450266352283,267402800,376.76318,367.99256,-2.14335386580179,2.8149016723037,-1.22450575072675
"Day40",17897100,59.314883496789,0.529850286669503,0.584576056620283,0.142857142857146,249505700,375.0328,368.637206666666,-0.883161387258291,1.46036227850183,-0.136977418262774
"Day41",17800900,63.9023397733135,0.753731102541167,0.609452028681614,0.964281203070833,267306600,375.89798,369.502393333333,-0.600801330776791,3.18781400192594,2.0353493205822
"Day42",18244000,62.1416267058015,0.701491267944338,0.661690885718336,0.523784572775924,249062600,375.08368,370.164006666666,0.202839864383719,4.66101953627368,-0.471231729496235
"Day43",12471900,56.621406996705,0.529850286669503,0.661690885718336,-0.624998464920351,236590700,374.06582,370.89348,-0.136883647017175,1.88547572270944,-1.56411759108597
"Day44",18899700,51.2881514139316,0.343281962549672,0.524874505721171,-0.952393427897755,217691000,372.6917,370.927406666666,-1.71351214638965,1.41441854816229,-1.72836265374405
"Day45",14764900,56.5741139621646,0.567162778421339,0.480098342546838,0.714281131455061,232455900,372.94616,371.775626666666,-1.67898871656874,3.82978936883113,2.07046845930003
"Day46",34109100,62.3013296503208,0.858207839054504,0.589550860008505,0.957441115728391,266565000,373.65866,373.35332,1.41700480007127,4.6657216198613,2.62907091621267
"Day47",19917300,59.2790136657552,0.729507906290566,0.71829284125547,-0.806452430753632,246647700,374.01492,374.252433333333,2.05620380174143,5.22967465788615,-0.935827401186451
"Day48",31043900,64.2193323560839,0.962965388757895,0.850227044700989,0.809536285040603,277691600,377.42478,376.135486666666,6.41564242748113,4.23499284638655,2.45452756663758
"Day49",28788400,62.2412740824213,0.714286980596323,0.802253425214928,-0.80951757176541,248903200,381.64894,377.034606666666,3.62023841799114,1.60750223863743,-0.591523453296006
"Day50",13112800,62.924495025804,0.751879943623851,0.80971077099269,0.199993712372466,262016000,384.60076,377.526573333333,1.26414776637334,3.39673144055606,0.329047414144501
"Day51",23008300,65.480660521793,0.894737930688068,0.786968284969414,0.500000000000007,285024300,386.53472,378.69712,3.49228702929292,2.87050399156959,1.2406387209503
"Day52",25533700,66.5270814996682,0.830066215640041,0.82556136331732,0.0188704427324702,310558000,389.58832,379.562306666666,1.50720032138774,4.73293902581598,0.517792228667524
"Day53",20797600,67.9650752218021,0.901960784313725,0.875588310213945,0.349995579003218,331355600,391.31868,380.936426666666,2.83452556798017,6.7761843434588,0.707617883834999
"Day54",21229400,59.0275400252227,0.666666666666665,0.799564555540144,-0.395357338694946,310126200,391.67492,382.005186666666,0.131397494591371,4.45509925883467,-2.33473758982328
"Day55",9933100,58.7963067137979,0.660132431280083,0.742919960753491,-0.333324600471582,300193100,391.72582,383.090913333333,-1.16807307724676,2.2834214874768,-0.0656211670375662
"Day56",16616500,57.3444073640287,0.620916745005573,0.64923861431744,-0.641018923439675,283576600,390.50438,383.56592,-2.0658413516852,2.36169234465265,-0.394737490736485
"Day57",8965100,57.3444073640287,0.620916745005573,0.63398864043041,-0.428571428571435,283576600,388.8758,384.15968,-2.75639485116929,3.97533632830523,0
"Day58",10719900,57.5469886335455,0.627450980392156,0.623094823467768,-0.0303189082335055,294296500,386.73828,385.16058,-0.393700990441116,5.85774379633055,0.0658806248303279
"Day59",27036200,62.0164033428223,0.711865987278117,0.653411237558616,0.114755999355777,321332700,387.60348,386.97578,1.1818782792323,5.25958356037893,1.50380551026448
"Day60",41643200,69.766166428825,0.810605068235407,0.716640678635227,0.390241681563097,362975900,391.166,389.164193333333,5.00987239712994,5.98802708339,3.31873212284233
"Day61",16543400,65.0905448918933,0.6769234024673,0.733131485993608,-0.459454292481379,346432500,394.1687,390.4026,3.88924781711482,5.84285011877784,-1.07289616968638
"Day62",31796000,67.9481728483526,0.818965312808074,0.76883126117026,0.238089000336838,378228500,398.24016,392.23476,5.20422739762484,4.6526797762647,1.3236883262012
"Day63",20859600,67.664091223307,0.810343484167342,0.768744066480905,-0.478266812465835,357368900,402.20984,393.422266666667,3.56909517944166,5.20763119977991,-0.0626452538032396
"Day64",26474500,69.581302334974,0.799999999999999,0.809769598991805,-0.317064754821153,383843400,405.72148,394.99996,1.06718583637667,5.78187706058976,0.873384697516855
"Day65",21487500,58.3956098454506,0.488888888888889,0.699744124352077,-0.918356871897278,362355900,404.44916,395.780326666667,-0.507606112418414,1.75210961587012,-2.64332657855224
"Day66",30544300,57.2163257521803,0.451849911215905,0.580246266701598,0.794865077285827,331811600,403.78754,396.15354,-2.12900093532433,0.90380083451578,-0.319403917524319
"Day67",13135400,58.3044320170022,0.496294355660351,0.479011051921715,0.599981137117453,344947000,402.36252,396.492826666667,-1.69173015640858,0.576923367588008,0.383142423450877
"Day68",11976700,56.2502724756823,0.437036066719064,0.461726777865107,0.142861152825933,332970300,400.58126,396.509793333333,-3.04348738757385,2.42783136972774,-0.511175086875149
"Day69",15920800,61.5400687837457,0.651849911215906,0.528393444531774,0.684209437728165,348891100,399.56338,397.629446666667,1.40304498505778,4.39919639295415,1.8407299966043
"Day70",11829100,60.9923855904384,0.637036066719063,0.575307348218011,0.444458999214029,337062000,400.58124,398.732133333333,1.59949734896332,4.68028302771472,-0.125857154047182
"Day71",26885800,67.5283316970187,0.934306506530052,0.741064161488341,0.632654043259634,363947800,403.9911,400.649113333333,3.88783693751909,7.44890626481443,2.61046626211812
"Day72",19029700,68.3443445972708,0.948528498157914,0.839957023802343,0.499992982554633,382977500,407.40096,402.66788,4.80461444385171,7.77339868830968,0.367422483554769
