"","volumelag","rsilag","fastKlag","fastDlag","ADlag","OBVlag","MA5lag","MA15lag","day5Returnlag","day15Returnlag","PROClag"
"Day17",7578600,42.425352504418,0.513522727272728,0.369091821536965,0.263204485098855,36191800,123.9354,124.36588,1.68314536366336,-1.4623114468772,0.314479651562483
"Day18",5891200,40.7879379115603,0.5,0.47325666331152,-0.499999999999981,30300600,124.27074,124.21604,0.69183965351455,-1.82688224649242,-0.314479651562483
"Day19",7123700,34.198944005628,0.135933162793229,0.383151963355319,-0.940258544952507,23176900,124.0781,123.940153333333,-0.462693511752959,-2.49290893902481,-1.4708013907927
"Day20",7317700,37.1978766712839,0.41404607568325,0.34999307949216,-0.00937860211673712,30494600,124.06382,123.764153333333,-1.05927782931504,-0.689732942943793,0.405873276982671
"Day21",4488600,32.8246529070215,0.11718202522775,0.22238708790141,-0.850730033886963,26006000,123.5287,123.616693333333,-2.45436808081552,-0.8413283652728,-1.10558201336737
"Day22",5666200,33.2690320090081,0.13279607568325,0.221341392198084,-0.428640076886111,31672200,122.92934,123.552473333333,-2.08990700824632,-1.09893762067886,0.0584554416892757
"Day23",6763400,30.6471998547993,0.0287765431849787,0.0929182146986597,-0.851855696859599,24908800,122.23724,123.405013333333,-1.33646812786966,-2.01965224423778,-0.704225945615988
"Day24",12072700,24.0215798096398,0.0138856445794076,0.0584860878158788,-0.936856392552595,12836100,121.3525,123.05302,-3.99300204715265,-4.1039924365602,-2.32355766618912
"Day25",9692300,18.3727960088918,0.0481923641951327,0.030284850653173,-0.794875480648294,3143800,119.63296,122.470326666667,-5.93918528821299,-7.21502285738786,-3.15353661895648
"Day26",5533200,22.1984881061269,0.112851920846366,0.0583099765403022,0.128984131289838,8677000,118.32724,121.923306666667,-5.40935948115261,-7.59784337054219,0.620155004982337
"Day27",14851700,38.3734327352143,0.438877368106569,0.199973884382689,0.0975718143594524,23528700,117.74932,121.53802,-1.67837778274855,-3.10501763105343,3.16431712970004
"Day28",14921400,42.6913464415597,0.548592316614531,0.366773868522489,0.0817643325576487,38450100,117.59236,121.36678,1.68775729681737,-2.73851176095089,1.04273741005745
"Day29",6935400,40.016941969697,0.451416470422832,0.47962871838131,0.11113418115754,31514700,117.77074,121.067113333333,3.98141165084943,-3.32558935059166,-0.923013239541248
"Day30",4293900,39.8433975556337,0.44514252574602,0.481717104261127,0,27220800,118.66976,120.788846666667,3.27669419196078,-4.35154542215432,-0.0598861175209464
"Day31",5724800,36.5981769401476,0.327051398450377,0.407870131539743,-0.333308416803714,21496000,119.15496,120.336966666667,-1.07816281660487,-5.73629842479184,-1.14385516212492
"Day32",7577500,38.7199316580324,0.382640829202342,0.38494491779958,-0.303036738160973,29073500,119.00512,119.894593333333,-1.65974483230165,-5.0099828910581,0.453081593403759
"Day33",4589400,38.16953386137,0.363343848580442,0.35767869207772,-0.64105512829727,24484100,118.56274,119.464113333333,-0.927369992118189,-3.77690078815054,-0.181037152749752
"Day34",4218800,37.5942981035461,0.380785651584072,0.375590109788952,-0.142880025628689,20265300,118.29874,119.14066,-1.04756583153369,-4.34022314288216,-0.181280704288156
"Day35",4558900,36.1281410456647,0.366541962141939,0.370223820768817,0.837878787878778,15706400,117.942,118.74824,-0.363304620868164,-3.71558895697472,-0.454729911262053
"Day36",2667100,32.9033168864325,0.2270925233123,0.324806712346104,-0.925879788227985,13039300,117.60664,118.362946666667,-1.86863067615893,-4.79530591620776,-1.06926240024414
"Day37",3919600,32.6345054092196,0.215143224077279,0.269592569843839,-0.88682039348424,9119700,117.14286,117.965766666667,-1.78137377704053,-4.21080174028313,-0.0921582051140568
"Day38",2766900,33.0271479548337,0.223105701044168,0.221780482811249,-0.454684447464542,11886600,116.73616,117.63042,-1.54270743246681,-1.8987903195148,0.0614195339450063
"Day39",4582000,36.7989175723968,0.296003946719289,0.244750957280245,0.297272727272722,16468600,116.50784,117.525773333333,-0.516579519602338,1.83520713541508,0.582082666883199
"Day40",6966100,49.3967216057885,0.601622588621369,0.373577412128275,0.571408140499412,23434700,116.94306,117.851606666667,2.94839279534291,3.61670233690614,2.35441958995937
"Day41",5618500,50.8839156320852,0.625004692603205,0.507543742647955,0.534941329856581,29053200,117.70652,118.15604,3.38152470633652,0.718775211069912,0.327686432513818
"Day42",11772400,55.3767323351699,0.770927231641209,0.665851504288595,0.0280310174997416,40825600,118.7411,118.29636,4.3932915670951,0.711319213843559,1.03533434821506
"Day43",6280600,53.1335721785548,0.704851635528443,0.700261186590953,-0.365072302558402,34545000,119.6544,118.317766666667,3.3292694203102,1.19652529724472,-0.442390984781138
"Day44",13161200,64.0172246907578,0.926314236537988,0.80069770123588,0.704218401468642,47706200,121.17416,118.660246666667,4.02749554702591,4.36997548464391,3.02787605113659
"Day45",7124700,56.6595240728227,0.736837964101304,0.789334612055912,-0.73770793125631,40581500,121.7521,118.879053333333,2.08142495759551,3.93575762719057,-1.56076014106521
"Day46",8703600,52.5634325282166,0.617546102778461,0.760232767805918,-0.648118349338181,31877900,122.00896,119.107373333333,0.0294495896442963,2.44124149595211,-0.995279671186378
"Day47",5505600,47.0665002595459,0.438593557905089,0.597659208261618,-0.704976793345897,26372300,121.6522,119.17872,-1.03464275948927,1.08695284200547,-1.51186863445707
"Day48",5752200,48.6539919769621,0.487720678632899,0.514620113105483,0.102059496567512,32124500,121.50236,119.29764,-3.58474974115588,1.69388343423038,0.417328528940963
"Day49",12217700,54.4347518288014,0.652665589660743,0.52632660873291,0.881480866261084,44342200,121.0029,119.561633333333,-0.466063049152999,3.82856544206516,1.62266726735503
"Day50",7003400,56.9944166859651,0.755715798821,0.632034022371547,0.729696969696965,51345600,121.08138,119.925513333333,1.32385176290906,5.77393589087986,0.787038262467377
"Day51",4356500,52.8498010358986,0.622131401855161,0.676837596778968,-0.739183424741012,46989100,121.15272,120.2894,1.8219981028179,4.79555575470138,-1.02143544204027
"Day52",4317300,53.2680655632217,0.631776797548946,0.669874666075036,-0.555555555555541,51306400,121.6165,120.669933333333,1.51692765870879,4.85409804301492,0.117267267317978
"Day53",4962700,56.6822082505484,0.733900364520048,0.662602854641385,0.95118616257605,56269100,122.21584,121.1242,0.848715237416314,5.25349228256068,0.962263811209763
