"","volumelag","rsilag","fastKlag","fastDlag","ADlag","OBVlag","MA5lag","MA15lag","day5Returnlag","day15Returnlag","PROClag"
"Day17",128622600,60.111457138174,0.533298511360669,0.555555555555555,-0.333768778576093,570463100,5.28334,5.24165333333333,2.46880139305408,1.96572968810166,0.482649256663303
"Day18",187553900,44.2808890319904,0.0310969637610201,0.34369898792034,-0.87561214495592,382909200,5.26546,5.23399333333333,-5.01206261337921,-3.8650086120417,-4.1836620091243
"Day19",105842000,42.1752439947679,0.055712731229597,0.206702735450429,-0.427293064876963,277067200,5.20422,5.21783333333333,-5.50202459508098,-4.81864013141746,-0.754944297055582
"Day20",59265100,41.4637540942695,0.0540025412960612,0.0469374120955595,-0.200626959247642,217802100,5.14296,5.19996666666667,-4.60099419420938,-5.28923129085122,-0.254245841593659
"Day21",110631600,38.6649441220758,0.113782051282052,0.0744991079359034,0.112271540469975,107170500,5.08426,5.17784666666667,-6.02330016427182,-4.64412300028738,-1.01947870542094
"Day22",117545700,41.8320765481078,0.181801994301994,0.116528862293369,0.249755142017622,224716200,5.0281,5.16423333333333,-1.25612805418284,-4.38123200701607,0.764584806338386
"Day23",51555700,39.6283960151283,0.113782051282052,0.136455365622033,-0.498039215686262,173160500,5.0077,5.14636666666667,-1.26564700747882,-4.41153875701007,-0.764584806338386
"Day24",59265200,38.889133361608,0.0909900284900283,0.128858024691358,0.499021526418772,113895300,4.99238,5.1302,-1.26886895646468,-4.18628889060449,-0.257509145053381
"Day25",57041900,40.0926634912925,0.113782051282052,0.106184710351377,0.668407310704968,170937200,4.98218,5.11659333333333,0,-3.22574372934085,0.257509145053381
"Day26",39312900,38.4612047785105,0.0681980056980065,0.0909900284900288,-0.501960784313704,131624300,4.97706,5.10382666666666,-1.27210735150439,-3.48329499824568,-0.515683112050236
"Day27",33796800,38.4612047785105,0.0681980056980065,0.0833926875593549,0.331592689295059,131624300,4.9643,5.09191333333333,-0.514355749331937,-4.19851020605591,0
"Day28",43539700,39.8798398064452,0.0909900284900283,0.0757953466286804,0.200626959247642,175164000,4.96174,5.0783,0,-7.15902077761778,0.258173966996855
"Day29",58051900,42.7131338497052,0.157938144329897,0.105708726172644,1,233215900,4.96684,5.05448,0.255168672520136,-6.45995800839832,0.512352815068651
"Day30",136701300,48.0015687654638,0.263298969072165,0.170742380630697,0.715565509518466,369917200,4.9796,5.03491333333333,1.80551348076339,-4.35813759344288,1.01888087699933
"Day31",71910600,49.2553728178606,0.392837157246784,0.271358090216282,0.499021526418806,441827800,5.00002,5.02044666666666,2.06200141371302,-4.57884103396839,0.251622303248489
"Day32",52666600,46.814522387875,0.600000000000001,0.418712042106316,-1,389161200,5.01534,5.00258,1.28517615776646,-1.00411490224646,-0.505868144842148
"Day33",51624000,44.4427491925612,0.583550913838123,0.525462690361636,-0.200626959247642,337537200,5.023,4.99748,0.256523307547404,-0.759784959035084,-0.508440187298076
"Day34",47080200,44.4427491925612,0.583550913838123,0.589033942558749,0.335078534031425,337537200,5.02556,4.99492666666667,-0.759784959035084,-0.507149818022714,0
"Day35",42862100,43.1695133141777,0.5,0.555700609225415,-0.335078534031425,294675100,5.01534,4.99237333333333,-1.26246636061423,0.255168672520136,-0.256194848107594
"Day36",52290800,43.1695133141777,0.5,0.527850304612708,-0.335078534031425,294675100,5.00258,4.99322,-0.761719138441965,-0.508444160867746,0
"Day37",39174200,40.4894248057801,0.33355091383812,0.444516971279373,-0.499021526418806,255500900,4.98982,4.98982,-0.765601887018759,-0.257177874665978,-0.512352815068651
