"","volumelag","rsilag","fastKlag","fastDlag","ADlag","OBVlag","MA5lag","MA15lag","day5Returnlag","day15Returnlag","PROClag"
"Day17",100020400,58.2391011373391,0.625002731941864,0.389607574884389,0.150017047391754,325332500,141.99226,142.297293333333,4.35378975321128,3.64864060245029,2.24138574466455
"Day18",47414800,60.0314379695092,0.694445051542635,0.569445962189924,0.799994754648688,372747300,143.40304,142.704,4.60702834979555,3.62415370230599,0.649758388862232
"Day19",39544200,60.0314379695092,0.694445051542635,0.671297611675712,0.200031472107842,372747300,144.69942,143.04716,5.17710937996888,3.34670536198921,0
"Day20",40621900,58.8594632930739,0.666666666666667,0.685185589917312,-0.600008392606109,332125400,146.07206,143.33948,2.66666946419031,2.12200392079931,-0.259410576928776
"Day21",34413100,48.6345880777015,0.388890103085272,0.583333940431525,-0.545467550426778,297712300,146.07206,143.28864,-2.21645331907218,2.04083671664863,-2.631733556598
"Day22",87505700,61.3034658759945,0.741177051385692,0.598911273712544,0.228070821216919,385218000,146.75838,143.924126666667,1.68394961740155,4.11141303213582,4.5610725075492
"Day23",60471400,58.6335874210096,0.670587291498251,0.600218148656405,-0.523816660422126,324746600,147.02528,144.241866666667,0.906726422055514,2.63504893593202,-0.767288034834035
"Day24",37912200,56.4282077070454,0.611765577078538,0.674509973320827,-0.42855001873361,286834400,147.10154,144.432513333333,0.519494674600547,3.3377686581275,-0.643900959951438
"Day25",41121800,55.0891489007592,0.576467611648328,0.619606826741706,0.909064899146444,245712600,147.13966,144.71212,2.79997146525895,3.21279782489782,-0.388394567000461
"Day26",25209800,51.1667937408723,0.470586057303655,0.55293974867684,-0.857174971899595,220502800,147.5972,144.90276,-2.92998218583661,2.69542141011066,-1.17417991273818
"Day27",23005500,47.9020345493547,0.37647254842671,0.474508739126231,-0.777771302016563,197497300,146.4152,145.05528,-3.20922913455655,2.58506935647666,-1.05537841531635
"Day28",28937700,43.425777944656,0.235293028651828,0.360783878127398,-0.500049175490923,168559600,145.00442,145.144246666667,-4.13441122912785,0.54194898358802,-1.60435636194096
"Day29",17718600,42.0165291727643,0.188239359699844,0.266668312259461,-1,150841000,143.63178,145.144246666667,-4.28010349207516,0.544973926863721,-0.540485724448558
"Day30",25359700,48.7355567914273,0.217385685506861,0.213639357952844,0.866629366716793,176200700,142.94546,145.385726666667,-1.18110046512973,0.399975941296764,2.01208963277981
"Day31",29213400,51.5567538870817,0.318833859135656,0.241486301447454,0.733319345362981,205414100,142.8692,145.51282,0.795707990889498,-0.912705522873732,0.925311382328164
"Day32",36070100,53.5243604234147,0.391303356265917,0.309174300302811,0.111143489917235,241484200,143.28862,145.4874,3.09978057153198,-0.906726422055494,0.655792381880538
"Day33",34697400,54.3234947455082,0.42028963472576,0.376808950042444,-0.294106757173707,276181600,144.24186,145.423853333333,3.92953881385315,-0.647652023606808,0.261103816356822
"Day34",36013800,58.8907086222692,0.59419970352351,0.468597564838396,0.599989509297388,312195400,145.80514,145.51282,3.45288059322005,1.16882895709366,1.55239872805062
"Day35",26466600,54.9460674448306,0.478254589684138,0.497581309311136,-0.454580134471417,285728800,146.49146,145.525526666667,1.44737386983229,2.79997146525895,-1.0322955269519
"Day36",30869000,56.1328045168553,0.631580884721213,0.568011725976287,0.749999999999995,316597800,147.02528,145.83056,1.17646816823262,-1.40127839675203,0.388394567000461
"Day37",24899400,47.2065695184459,0.347826582740375,0.485887352381909,-0.809516672911212,291698400,146.60586,145.43656,-1.69492684541453,-3.20922913455655,-2.617952895055
"Day38",18150800,50.1919452759754,0.511108520806622,0.49683866275607,0.600013987970346,309849200,146.37708,145.207786666667,-2.31065036363992,-1.67959820844665,0.924089478179546
"Day39",61396100,54.9001898040108,0.777771302016553,0.545568801854517,0.687478486075373,371245300,146.1483,145.195073333333,0.259410519698674,0.259410519698674,1.56454348124608
"Day40",34366700,54.9001898040108,0.760867086298123,0.683248969707099,-0.157915079233608,371245300,146.22456,145.220493333333,-0.129236353433975,1.44357488368316,0
"Day41",52480800,61.5709298448864,0.899997377324346,0.812878588546341,0.586195669868143,423726100,146.91088,145.601786666667,5.03978539954449,5.03978539954449,2.42826713745439
"Day42",26419700,59.0939272764652,0.816666229554057,0.825843564392175,0.80004196391102,397306400,148.16914,146.021206666667,3.41658125443287,6.06475119186982,-0.63329826627827
"Day43",56045200,63.5194206499844,0.815791289944096,0.844151632274166,0.151526711490474,453351600,149.6943,146.77108,3.62228266032609,8.5365671636487,1.76325155922514
"Day44",32211500,65.5275896002217,0.898551826371204,0.843669781956452,0.857174971899595,485563100,151.02882,147.660753333333,4.52783636111947,7.30414369355406,0.870102230222791
