"","volumelag","rsilag","fastKlag","fastDlag","ADlag","OBVlag","MA5lag","MA15lag","day5Returnlag","day15Returnlag","PROClag"
"Day17",17860600,57.1614208155776,0.493500308175047,0.628700573322444,-0.600043145291759,132603900,160.0557,159.320206666667,0.233345353010364,1.71698651814983,0.058217473103106
"Day18",30809600,43.3710265286616,0,0.324671746885566,-1,101794300,159.23984,159.202773333333,-3.69089881021621,-2.28208827676396,-2.83371241989938
"Day19",14531400,42.4520032841216,0.0319112314683095,0.175137179881119,-0.700032358968806,87262900,157.97898,158.937,-4.74557665385967,-3.195823887798,-0.239780665241529
"Day20",8483500,39.3117222538741,0.0094328103058774,0.0137813472580623,-0.894748793641805,78779400,156.18038,158.510526666667,-3.78567722173433,-4.28737659247113,-0.843919784943115
"Day21",22525800,34.5884647944969,0.110346571847267,0.0505635378738178,-0.27271835854191,56253600,154.53014,157.90482,-5.238612755522,-5.12818095247075,-1.46340385462249
"Day22",12638800,35.9691765698478,0.137929495428881,0.0859029591940084,0.166561797752793,68892400,152.93552,157.38564,-2.27544585304353,-4.83965916723899,0.245370640530052
"Day23",11499200,33.4944585049838,0.0482775550282302,0.0988512074347927,-0.473630428611966,57393200,151.98988,156.792293333333,-2.82112705236444,-5.32165391556329,-0.799732466249825
"Day24",11187900,33.4944585049838,0.0799979865675299,0.0887350123415471,0.600028764562069,57393200,151.1184,156.229846666667,-1.99754501886939,-6.41619307997094,0
"Day25",14482500,35.8569179410907,0.153848813170249,0.0940414515886698,0.777804410354749,71875700,150.61778,155.580873333333,-0.184253940490148,-5.63296205772957,0.369937928857045
"Day26",10665800,33.5068857745726,0.0833304523988959,0.105725750712225,-0.894748793641805,61209900,150.35818,154.913353333333,-1.1029465221627,-5.44815998776675,-0.679279537332711
"Day27",14441500,32.4655275674339,0.0512829377234171,0.0961540677641874,-0.249966293649703,46768400,149.93172,154.307646666667,-0.617660657727651,-6.12600774923052,-0.310234463940873
"Day28",11851300,32.0366261056857,0.0506338619498496,0.0617490840240542,6.74172453144333e-05,34917100,149.70922,153.646313333333,-0.741179464698546,-7.32407192571798,-0.12436377532925
