"","volumelag","rsilag","fastKlag","fastDlag","ADlag","OBVlag","MA5lag","MA15lag","day5Returnlag","day15Returnlag","PROClag"
"Day17",161398400,65.3958530172945,0.475638599810786,0.600544016336535,-0.333529238906843,751141900,9.05822,9.0046,-3.61592321093981,9.63990576973414,-2.31711380179833
"Day18",93453200,66.3366863559722,0.185562887422515,0.425073551945874,0.75030303030303,844595100,9.00666,9.06097333333333,-3.91033003228813,0.467872031901392,0.817449414059412
"Day19",108567900,60.2857585773696,0.11392094279401,0.258374143342437,-0.454598883338227,736027200,8.88498,9.04722666666667,-5.64323709038372,-7.11130266135115,-2.83045854357158
"Day20",133520200,54.287231781752,0.101912543773007,0.133798791329844,-0.388634527336394,602507000,8.72618,8.98466666666667,-7.33018605942794,-9.60842524974539,-3.28261688417335
"Day21",60966200,54.287231781752,0.101912543773007,0.105915343446675,-0.0761194029850826,602507000,8.5942,8.92554666666667,-5.15785045985245,-8.58726975882889,0
"Day22",79061000,54.6742595599378,0.128469750889681,0.110764946145232,0.750303030303032,681568000,8.50758,8.87467333333334,-5.69769408580931,-8.77338423779656,0.246621059046603
"Day23",59780200,52.9811666423241,0.0642348754448403,0.0982057233691761,-0.636684303350972,621787800,8.39208,8.81624,-3.82786219696091,-7.15877406134173,-0.867053984243915
"Day24",103013600,53.8592331117391,0.100889679715303,0.0978647686832745,-0.126060606060602,724801400,8.33432,8.77636666666667,-0.124661376549263,-6.91319405653,0.495693781717099
"Day25",130996000,49.8446067712105,0.137389888222666,0.10083814779427,-0.000269323996772269,593805400,8.29924,8.72411333333334,-2.10246206218685,-11.4100074844616,-2.00013940785841
"Day26",72795400,51.7799898925771,0.198460285735436,0.145579951224468,0.635962979286033,666600800,8.28066,8.65948666666667,-1.35713602448824,-8.57234683925878,1.00507031763848
"Day27",53777200,49.9653750425778,0.145088459545488,0.16031287783453,-0.466063348416294,612823600,8.24354,8.60311333333334,-1.36774816065614,-10.3952313642988,-0.877812701717495
"Day28",64824900,53.2448630686899,0.244281590051077,0.195943445110667,0.635962979286033,677648500,8.24766,8.54880000000001,-0.247233623772833,-9.94430840574685,1.62534204117097
"Day29",50796500,51.2940334789076,0.221230584398867,0.203533544665144,-0.333872271624898,626852000,8.2291,8.4828,0.884023900479975,-9.81984545673445,-0.872460370736805
"Day30",56644900,46.8096154020959,0.0792050691244236,0.181572414524789,-0.64746149458073,570207100,8.20848,8.4113,-2.24977877983443,-10.4237711746737,-2.15054136904453
"Day31",38091800,48.243957590689,0.147768595041323,0.149401416188204,0.666936135812449,608298900,8.18168,8.35218,-0.756945803169629,-7.73734411059195,0.637834521292202
"Day32",55759300,49.4168487730868,0.197654752508739,0.141542805558162,-0.111470113085621,664058200,8.17754,8.30955333333334,-1.86125415082535,-8.02390483170772,0.506373757550316
"Day33",37769500,46.5725648283831,0.116677440206853,0.154033595918971,-0.636684303350966,626288700,8.12598,8.25524,-2.25259120809767,-6.57928314580675,-1.27201650946911
"Day34",54118300,41.8974771053146,0.05256890098673,0.12230036456744,-0.727513227513228,572170400,8.05174,8.20505333333334,-2.42928535112412,-5.68647663797856,-2.33147101153266
"Day35",44922600,44.5614636344404,0.313458755426918,0.1609016988735,0.909211106214192,617093000,8.02906,8.17892666666667,-2.03309634412312,-4.69757629515977,1.04306554803224
"Day36",36541300,41.9715715688345,0.164254703328509,0.176760786580719,-0.570637119113578,580551700,7.97544,8.14592666666667,-3.791881719771,-6.16510426630956,-1.30522225399679
"Day37",29916500,40.9449770988683,0.104486251808973,0.194066570188134,-0.0768083519761303,550635200,7.90532,8.1088,-3.07308351337258,-5.84609817874804,-0.52766525691994
