"","volumelag","rsilag","fastKlag","fastDlag","ADlag","OBVlag","MA5lag","MA15lag","day5Returnlag","day15Returnlag","PROClag"
"Day17",14753200,41.5466286687701,0.45071170596983,0.39330974826905,-0.444490992878099,21737400,19.95222,19.92572,0.799955753547252,-1.56241560647946,-0.264020637371409
"Day18",13919000,36.4687733410978,0.379939668174961,0.445887403023832,-0.889354568315191,7818400,19.94956,19.8930133333333,0.469101478579555,-1.05637834474175,-0.863667918945632
"Day19",9662200,43.858272291275,0.639969834087479,0.490207069410757,0.899698340874804,17480600,20.0026,19.89036,0.532053596501774,0.331808581981234,0.863667918945632
"Day20",15533500,44.9188057982092,0.629608938547486,0.549839480269975,-0.599999999999991,33014100,20.02912,19.8965466666667,-0.131836204709282,1.06786291479753,0.132097452281599
"Day21",19682600,44.0232242216139,0.592597765363126,0.62072551266603,0.818098720292506,13331500,20.01852,19.90892,0,0.934442984377268,-0.132097452281599
"Day22",7079300,41.3559548443847,0.481424581005585,0.567877094972066,0.473600635172679,6252200,20.0026,19.9159866666667,0.466911191277618,1.14168781372356,-0.397843376825868
"Day23",7276100,35.2307669696099,0.185195530726257,0.419739292364989,-0.444490992878078,-1023900,19.97874,19.9168733333333,-1.45502975403662,-0.334471781781116,-1.06787575089191
"Day24",5456800,38.3067002069409,0.277793296089383,0.314804469273742,0.272976680384065,4432900,19.93366,19.9168733333333,-1.25484452680556,0.268092446368851,0.335032389042933
"Day25",6118500,40.7299086404944,0.326903553299492,0.263297460038377,0.428109854604196,10551400,19.89388,19.92394,-0.859949021583522,0.401600339465945,0.267018819729214
"Day26",4551900,40.7299086404944,0.326903553299492,0.310533467562789,-0.091158327621667,10551400,19.8594,19.92924,-0.464741262313392,0.200145193490491,0
"Day27",19484600,53.4586490513073,0.788397389412617,0.480734832003867,0.599879299939659,30036000,19.90448,19.9531,2.21451710872646,1.53303902738252,1.58830156798477
"Day28",9248700,53.9042507730572,0.807686729514141,0.640995890742083,-0.124941065535119,39284700,19.99464,19.9743133333333,1.93973454140036,2.14482497156579,0.0658410976178914
"Day29",14758900,42.8834294924123,0.326903553299492,0.640995890742083,-1,24525800,20.00524,19.9805,0,-0.332470814779164,-1.65414266560266
"Day30",6667700,43.3835633651949,0.346192893401016,0.49359439207155,0.499685732243873,31193500,20.0079,19.9769666666667,0.0669172289223356,-1.05518713278642,0.066894849328003
"Day31",4887800,40.7052835441548,0.211602610587383,0.29489968576263,-0.764862466725833,26305700,19.992,19.95664,-1.96944561368757,-1.25650323977314,-0.467690927189768
"Day32",14887700,52.0848098603894,0.692385786802032,0.416727096930144,0.0835952231301239,41193400,19.97876,19.9619466666667,-0.393431914009143,1.26790539010733,1.66073085013161
"Day33",8336900,52.8635844388861,0.730819434372734,0.544935943920716,0.385150812064954,49530300,19.96816,19.9805133333333,1.40123671089242,0.52923776792351,0.131575373180359
"Day34",17333700,60.1849751235309,0.808244653373285,0.74381662484935,-0.120096560048269,66864000,20.07954,20.0061466666667,2.73322405800308,1.78338364667085,1.37192315886279
"Day35",16777700,63.9220484023855,0.831349386642438,0.790137824796152,-0.16656191074795,83641700,20.22274,20.0415066666667,4.08571515169885,2.77787476867672,0.84022640292285
"Day36",10629200,62.9440622932728,0.807269422989551,0.815621154335091,0.529724933451635,73012500,20.3792,20.0768666666667,2.23974402925379,3.05487252167206,-0.128694833789522
"Day37",13261000,62.9440622932728,0.800037710945602,0.812885506859197,-0.523706896551733,73012500,20.46936,20.1175333333333,2.10531016483243,4.1612674630492,0
"Day38",8582600,63.2687124217285,0.810119331742245,0.805808821892466,0.818306479259522,81595100,20.55686,20.17322,0.77867287908301,3.87946908280069,0.0641252991412156
"Day39",17358700,61.5186309862577,0.76618669801156,0.792114580233135,-0.700490380988308,64236400,20.58072,20.2218333333333,-0.257709443522323,3.40221279678798,-0.193472551283902
"Day40",22490700,70.5730980284768,0.927843869061503,0.834716632938436,0.674500175377059,86727100,20.65232,20.29432,1.86849126012605,5.47060924866542,1.98059665821879
"Day41",29212900,72.9995828688716,0.795237246867391,0.829755937980151,-0.405625764370155,115940000,20.75838,20.3765266666667,2.57701148308153,4.53066580830465,0.693116796362192
"Day42",12451700,73.4284501937695,0.810974523427756,0.844685213118883,-0.400452488687787,128391700,20.86974,20.4392866666667,2.63994988174616,4.59300829423757,0.125463699456052
"Day43",24779700,76.9759716088956,0.858143888740305,0.82145188634515,-0.212065813528338,153171400,21.0262,20.5170733333333,4.00019463299515,7.53850256348332,1.12308130822667
"Day44",75346900,88.1467200524577,0.912228683286315,0.860449031818125,0.65158267626557,228518300,21.50354,20.7212666666667,9.42440346140269,15.3334070774212,7.06471274585314
"Day45",55471500,88.5030186559545,0.885488931748179,0.885287167924933,0.199999999999999,283989800,21.91722,20.93076,9.10822231907676,16.3428606067954,0.403749145356658
"Day46",31525700,74.978453725344,0.730467829366015,0.842728481466836,-0.333180987202931,252464100,22.19832,21.1119666666667,6.52475289686727,11.8575268416529,-2.27082382718553
"Day47",28664300,68.87388295667,0.620226578411405,0.745394446508532,-0.322710132587275,223799800,22.41842,21.2525066666667,4.03207695474791,10.3285732715418,-1.244728278522
"Day48",19658800,69.8799999605681,0.649563283591711,0.66675256378971,0.46656611362493,243458600,22.612,21.3983533333333,-2.60133750686627,9.34456397255312,0.476032206627108
