"","volumelag","rsilag","fastKlag","fastDlag","ADlag","OBVlag","MA5lag","MA15lag","day5Returnlag","day15Returnlag","PROClag"
"Day17",18429000,52.1261707946319,0.13422571064913,0.245637497369662,-0.933329118991932,108532100,193.52688,195.636066666667,-3.34677863379978,-2.12332518847357,-1.98271383510553
"Day18",74571900,43.4888936141817,0.0676679816848078,0.166516613308393,-0.56452139157388,33960200,190.41058,194.76076,-7.8692474180411,-8.4603019059607,-4.87275830527922
"Day19",27529200,46.0235748450809,0.142855332160907,0.114916341498282,0.432830751231291,61489400,187.80048,193.80636,-4.97126190494742,-4.18393715897653,1.30549280708498
"Day20",21228800,44.7973818572008,0.110801354678509,0.107108222841408,-0.346939828671687,40260600,185.61748,193.184153333333,-6.09407682621927,-9.60634350181808,-0.737692883733132
"Day21",23984500,44.7973818572008,0.110801354678509,0.121486013839309,0.243191525713321,40260600,183.26048,191.897553333333,-4.21361056606958,-9.06930980612082,0
"Day22",22437600,45.490963780588,0.151124879056191,0.12424252947107,-0.142870044251791,62698200,181.77352,190.726966666667,0.876052838961668,-10.4936105894296,0.304437837933236
"Day23",22628600,49.6736058050898,0.354329062509334,0.205418432081345,0.737683172010694,85326800,182.7701,189.530006666667,1.42671996527902,-6.45937464554425,1.84989314199049
"Day24",15810400,47.0513849292589,0.240156696433016,0.248536879332847,-0.269226093510657,69516400,182.83338,188.522873333333,0.914650095402246,-6.19435007542412,-1.2438384761257
"Day25",20965000,46.3249372726401,0.21115622135136,0.26854732676457,0.730798220233903,48551400,183.03904,187.673933333333,0.566246052439572,-5.67807963772674,-0.34584359796801
"Day26",13792800,45.0150269067831,0.155380151718163,0.202231023167513,-0.642824889370541,34758600,183.02324,186.86718,-0.347344982135916,-6.21165251905652,-0.608160693253712
"Day27",22231200,46.8642737777377,0.219124950888044,0.195220441319189,0.333368454325121,56989800,183.1498,186.150066666667,-1.49185520996024,-6.81448340273503,0.69474746686975
"Day28",20622600,44.7375305901796,0.144680988427458,0.173062030344555,-0.619024683925362,36367200,182.26396,185.148213333333,-1.16528111622527,-7.5867396346634,-0.912866901305254
"Day29",27259700,51.0081608459173,0.43627247429517,0.26669280453689,0.796592735454834,63626900,182.70688,184.446913333333,1.55907260559454,-3.65655573995725,2.37332405908184
"Day30",36855600,55.3711693479625,0.668341836248467,0.416431766323698,-0.123281028092419,100482500,183.97238,184.209633333333,4.09584592373864,-2.2903593617896,1.85898379190572
"Day31",33532000,58.9500765896107,0.891750628902128,0.665454979815255,0.311459779882699,134014500,186.09208,184.125266666667,5.10597091680985,1.33500010549193,1.66044925521973
"Day32",20859400,56.045981886289,0.758066818475342,0.772719761208645,-0.534856369997946,113155100,187.57904,184.167453333333,5.02183574879227,5.34387247585856,-0.992946900091507
"Day33",22979600,54.3635322132826,0.682799170716785,0.777538872698085,-0.315743944636681,90175500,189.17674,184.736933333333,1.96166493507753,3.37228694448195,-0.583813878727479
"Day34",25868400,56.8542665392498,0.81720422798491,0.752690072392346,0.599966284558322,116043900,190.29988,185.280046666667,1.13016147205186,5.22650117428737,1.04013438387627
"Day35",17337300,54.9175339299883,0.736559834143358,0.745521077615018,-0.652154793315725,98706600,190.4897,185.833706666667,-1.15272305185849,4.57319541078032,-0.622792011415285
"Day36",18335800,52.8494746972018,0.650538694218809,0.734767585449025,-0.466706001348621,80370800,189.79368,186.303,-0.831612526074956,3.56057428582095,-0.668618208017158
"Day37",23842000,54.0149752412629,0.704299357645379,0.697132628669182,-0.333368454325151,104212800,189.63548,186.788106666667,0.167254056426438,2.08866196507543,0.418390178148709
"Day38",24084600,56.4496998100314,0.81720422798491,0.724014093283033,0.749980244962461,128297400,190.03094,187.157213333333,0,4.27277018233607,0.873020041283734
"Day39",57485700,61.563370004311,0.813633934267011,0.7783791732991,0.203873961235834,185783100,190.80606,187.937606666667,2.66555171970738,6.75614555943837,2.0078528271271
"Day40",16844200,62.4358978656894,0.85454608147948,0.828461414577134,0.418187669532434,202627300,191.96084,188.80764,3.73167994512267,7.79955982933058,0.364474822305016
"Day41",21394500,64.9135840215093,0.972725235191687,0.880301750312726,0.951216503746657,224021800,193.78,189.888586666667,4.38415708616068,8.17825216373247,1.04542489895119
"Day42",20554200,66.6450419934609,0.986955517931354,0.938075611534174,0.818167886287899,244576000,195.74154,190.985353333333,4.26326123497312,10,0.757134720784691
"Day43",26887300,66.6450419934609,0.739728083595532,0.899802945572858,-0.965514234642712,244576000,197.37088,192.192853333333,2.19068516421292,7.42007956863213,0
"Day44",37632300,62.1518011945629,0.599008568620947,0.775230723382611,-0.704552964671056,206943700,197.84544,192.983793333333,0.848791102539218,4.43697530579984,-0.957350494146603
