"","volumelag","rsilag","fastKlag","fastDlag","ADlag","OBVlag","MA5lag","MA15lag","day5Returnlag","day15Returnlag","PROClag"
"Day17",136566500,47.3349445673761,0.0339797887300916,0.165283414082399,-0.709533128319819,520302900,13.85294,14.3983,-4.66632962588472,-2.38854091947733,-5.11182777472645
"Day18",83426000,47.0254613467451,0.0476190476190477,0.0981566503909497,-0.277804525758303,436876900,13.71448,14.3736866666667,-8.21249633651068,-8.65359241100571,-0.350616593776998
"Day19",72121700,47.3958519071483,0.0791532874021884,0.0535840412504426,0.100086655112649,508998600,13.48834,14.2936933333333,-5.68805372963703,-13.1356936035799,0.350616593776998
"Day20",52304600,45.7603050998197,0.0107865448763915,0.0458529599658759,-0.920277296360474,456694000,13.28526,14.146,-6.56195562977786,-14.9660666090192,-1.67533186369706
"Day21",52211100,47.2060582291594,0.0678779249721433,0.0526059190835744,0.652599849284105,508905100,13.13526,14.0044666666667,-0.437124523670624,-9.45904982363315,1.23724915746029
"Day22",109999100,50.1678581728712,0.171443605298997,0.0833693583825107,0.489581412502308,618904200,13.19064,13.93524,2.4563430821746,-9.31675346871761,2.51412618352771
"Day23",69458900,49.8563802848548,0.204569627732913,0.147963719334684,-0.153333333333338,549445300,13.24834,13.8406266666667,1.83561996681793,-16.6664600200861,-0.257067640359265
"Day24",73107100,49.8563802848548,0.308263089160631,0.228092107397514,-0.428482972136225,549445300,13.2968,13.6614,3.55607599032401,-7.39225088183422,0
"Day25",94944800,53.3305166598533,0.520598361628873,0.344477026174139,0.595795685045177,644390100,13.46066,13.6137133333333,5.00448935490251,-2.4466280220557,2.62623335847225
"Day26",121183100,54.4265854230085,0.58904190905853,0.472634453282678,-0.44273941460642,765573200,13.61526,13.5983266666667,3.25299774427163,-1.7114603567014,0.832042209327133
"Day27",60810000,51.929601622724,0.458921999287664,0.522854089991689,-0.529441753759877,704763200,13.6591,13.56756,1.88808379580723,-1.08334537050411,-1.58779484539773
"Day28",84386500,55.0832627316884,0.723066666666667,0.590343525004287,0.387690130880793,789149700,13.77216,13.5783266666667,4.20541280445166,-2.25461599653888,2.24890810579161
"Day29",72978700,52.6062478847033,0.584666666666666,0.588885110873666,-0.237879100474523,716171000,13.8437,13.5429466666667,0,-1.40111460417262,-1.49315546972102
"Day30",50364100,53.1104943546073,0.615399999999999,0.641044444444444,0.142739273927383,766535100,13.85292,13.5329466666667,-0.497297918822598,-0.33256071752496,0.333503649574141
"Day31",87136900,55.773901582282,0.776933333333333,0.658999999999999,0.0257777777777809,853672000,13.88754,13.54602,2.86433995327103,6.73035401783347,1.73482834302519
"Day32",64009800,54.6589252770236,0.723066666666667,0.705133333333333,0.0474618241849014,789662200,13.94984,13.59986,0,6.4909493146415,-0.575176522878307
"Day33",48605100,53.5083811460142,0.669266666666667,0.723088888888889,-0.599653379549388,741057100,13.9337,13.6514,0.919571880955666,5.5068599004538,-0.577785908399031
"Day34",54154100,53.9558919299505,0.692333333333333,0.694888888888888,0.700173310225307,795211200,13.966,13.7021666666667,0.833453705041175,7.55589109902469,0.248133746550749
"Day35",57461900,49.8226818679884,0.503896801934964,0.621832267311654,-0.839861351819761,737749300,13.9337,13.7490933333333,-2.86620813015055,4.12640197227252,-2.00325733673181
"Day36",54615000,48.4892898404794,0.441883902176834,0.54603801248171,-0.257057949479936,683134300,13.83448,13.7790933333333,-2.96484026414421,0.856286358779527,-0.676770667216475
"Day37",38120700,47.2959904447066,0.387597420048374,0.444459374720057,-0.723931879294887,645013600,13.73526,13.7814,-2.98273831748858,0.514796685066435,-0.596232525312468
"Day38",48522900,48.081052033474,0.418570276807309,0.416017199677506,0.499783268313824,693536500,13.6614,13.7890866666667,-2.89297634907674,0.857746499828894,0.340612618686675
"Day39",99412900,50.6565691043265,0.511772333310585,0.439313343388756,0.780600736079782,792949400,13.61062,13.8067733333333,0.168073367678758,-0.669570069348326,1.10032285629877
"Day40",25050400,48.6584580479261,0.470108896955331,0.466817169024408,0.333883615352867,767899000,13.59216,13.7929266666667,0,-2.3212027135794,-0.844702949672982
"Day41",81494200,53.4111947536273,0.675235202607601,0.552372144291172,0.249999999999999,849393200,13.64754,13.7898533333333,2.6473940524298,1.2638726635514,2.01672451740529
"Day42",46955300,52.970656213226,0.658122823912882,0.601155641158604,-0.461333333333347,802437900,13.71446,13.7998533333333,2.12797344643186,-1.15295377476353,-0.166696171755598
"Day43",32762400,55.3486394522517,0.760723016519743,0.698027014346742,0.895072992700747,835200300,13.79986,13.79832,2.02079153747949,1.33769085283228,0.995319116688753
"Day44",34756100,55.9479024620061,0.786354544781095,0.73506679507124,0.14321089558399,869956400,13.86218,13.8129333333333,3.14077191330322,1.25018055756176,0.247111211464013
"Day45",39635600,56.3689191502458,0.930747447009354,0.825941669436731,0.125677139761643,909592000,13.95218,13.8260133333333,1.24809829044422,-0.327221879147952,0.16463959415951
"Day46",53318200,59.8748228188929,0.909846547314579,0.875649513035009,0.333333333333336,962910200,14.02602,13.8360133333333,2.83330925899178,1.64768873817598,1.38684353558007
"Day47",39526600,58.3881626053253,0.841243637364149,0.89394587722936,-0.481861958266452,923383600,14.09294,13.8475533333333,1.4022667953806,1.82238561622196,-0.406068350888411
"Day48",33235700,58.0786412377588,0.833333333333333,0.86147450600402,-0.444390948483387,890147900,14.12986,13.8637066666667,1.06996882824147,1.48767315598723,-0.0811296107597226
"Day49",50487200,60.1329428275183,0.897631884255784,0.857402951651089,-0.0402219140083203,940635100,14.18062,13.8844733333333,1.64290495791258,4.29975519748621,0.729909716926214
"Day50",41736500,54.6812405115861,0.763802634272845,0.831589283953988,-0.333140710777226,898898600,14.18754,13.9106266666667,-1.13426462428801,3.56528008710879,-1.38345822152743
"Day51",37055100,54.6812405115861,0.763802634272845,0.808412384267158,0.60000000000001,898898600,14.15524,13.9429333333333,-0.731985952639519,4.18461447370369,0
"Day52",125507700,63.8495000189676,0.951703526598924,0.826436265048205,0.740651580805649,1024406300,14.22908,14.01216,2.68683261463325,7.31919601696478,3.30491956462975
"Day53",166220100,69.5199987806624,0.758629277282462,0.824711812718077,-0.18310546875,1190626400,14.386,14.10524,4.76987858108723,9.09137333576509,2.73815130359267
"Day54",102829700,70.6528814909722,0.78882489099424,0.833052564958542,-0.476269087907557,1293456100,14.54062,14.1944733333333,6.88508751989088,10.6958402613263,0.615341428354199
"Day55",101077500,75.7492569033931,0.987084148727985,0.844846105668229,0.914807302231239,1394533600,14.83138,14.3237,10.3276312798363,11.9798689172333,3.17000961764506
"Day56",96347500,65.5364230186644,0.759750126625021,0.845219722115748,-0.6,1298186100,15.04138,14.4075466666667,3.9656902500378,9.25032500361116,-2.63442662140343
"Day57",51241200,65.6783458644506,0.756748843473678,0.834527706275561,0.052919708029187,1349427300,15.15908,14.4937,1.23447708593859,8.2505631234581,0.0759951267530035
"Day58",65192200,59.3416696007903,0.594600925221058,0.703699965106586,-0.542842991579991,1284235100,15.14062,14.55216,-1.22690416057424,6.00823162685194,-1.84607088646831
"Day59",76641400,62.8770424896127,0.743221877378931,0.698190548691223,0.666570355388613,1360876500,15.15446,14.6252333333333,-2.67471958584987,7.64125279514606,1.69336125294399
"Day60",50744900,61.3116338161684,0.702699537389471,0.68017411332982,-0.444390948483399,1310131600,15.05754,14.6921533333333,-0.534151307612978,5.67272778351347,-0.458868489470321
"Day61",63732900,62.321839947118,0.743221877378931,0.729714430715778,1,1373864500,15.05522,14.7506133333333,-0.152593091694572,6.59069432887184,0.458868489470321
"Day62",67803300,59.7995028571307,0.682438367394742,0.709453260721048,-0.588070354320674,1306061200,15.02984,14.806,1.00932617384634,5.94462598189017,-0.68909475842811
"Day63",41135500,60.3751990816552,0.702699537389471,0.709453260721048,0.825923134890723,1347196700,15.06676,14.86446,-0.457817296496245,5.41655865311184,0.230226268957789
"Day64",64418900,57.4215993784779,0.635123265210518,0.673420389998244,-0.947536496350366,1282777800,15.02984,14.9083066666667,-0.766981257477066,6.06529893157536,-0.769937685256661
"Day65",69433100,63.3986623598474,0.828353382486095,0.722058728362028,0.850054171180927,1352210900,15.0783,14.9890733333333,1.14520482692918,8.6063593998636,2.36750316938843
"Day66",103893900,61.5971753974329,0.641985876310721,0.701820841335778,-0.760055478502085,1248317000,15.09908,15.0652266666667,1.38361511917609,4.6000632311097,-0.453661201432132
"Day67",70242700,54.382599078095,0.191180219219985,0.5538398260056,-0.777734976887517,1178074300,15.08062,15.0898466666667,-0.843413531835698,-0.231380862261509,-1.99089467246569
"Day68",60842600,52.8429086418447,0.227756445419638,0.353640846983448,0.332905296950242,1117231700,15.04138,15.08292,-0.541170482097169,-1.30400106340555,-0.465587409582335
"Day69",45462400,50.7807333881171,0.146637393113012,0.188524685917545,0.0996533795493996,1071769300,15.00676,15.0636866666667,-3.47193605567656,-4.977914568658,-0.62349690118384
"Day70",39165300,47.7703855811995,0.0633022490400426,0.145898695857564,-0.285448916408677,1032604000,14.87292,15.00292,-3.94241446603281,-3.35629478805828,-0.942253521346315
"Day71",41075800,49.9033173809454,0.164563905650026,0.12483451593436,-0.230666666666676,1073679800,14.77138,14.9752266666667,-1.39217513120765,-2.81999960365431,0.629381051686728
"Day72",34915600,49.360028875286,0.160496469077681,0.129454207922583,0.444390948483399,1038764200,14.72522,14.9452266666667,-1.08755673477084,-1.16476240461868,-0.157144492995975
"Day73",42242700,42.8374587444616,0.0104917434540643,0.11185070606059,-0.923333333333335,996521500,14.63292,14.9136866666667,-2.50177875656447,-4.80906637027628,-2.06358821812231
"Day74",44742500,45.5224324465558,0.198184939906794,0.123057717479513,0.500464252553388,1041264000,14.57986,14.8721533333333,-0.868042492355885,-3.68071248172271,0.719519733031015
"Day75",29310200,46.424910497725,0.226473714332434,0.145050132564431,0.067052023121385,1070574200,14.5614,14.83754,-1.25480919558981,-3.89277019159522,0.23846456732608
"Day76",45513700,47.6688205389968,0.264164827078735,0.229607827105988,0.333333333333336,1116087900,14.5337,14.8013866666667,-0.785659334300084,-2.92111328723503,0.316842019443841
"Day77",50056600,50.7513682309367,0.358515248139972,0.283051263183713,0,1166144500,14.5337,14.7798466666667,2.08502741811055,-2.37737604678984,0.788761898321377
"Day78",47494300,46.8854101999068,0.235876052653094,0.286185375957267,-0.714551083591337,1118650200,14.5637,14.746,0.318102151502181,-2.62748985305346,-1.02647120808861
"Day79",39357000,49.4377075048184,0.311340037609353,0.30191044613414,0.119972260748957,1158007200,14.59138,14.726,0.714541399344657,-4.30198256182833,0.632867938577242
"Day80",119937000,60.8376739916018,0.795896710293599,0.447704266852015,0.923000000000002,1277944200,14.71598,14.7167666666667,3.95871789417343,-0.455348870826779,3.48721047370697
"Day81",118386800,62.2636052347075,0.772709367367841,0.626648705090264,-0.16283756549778,1396331000,14.84752,14.7175333333333,3.69205422002547,2.08792755595177,0.531923151205049
"Day82",82470600,64.0750105025358,0.854565508548019,0.80772386206982,0.737226277372267,1478801600,14.97676,14.7452266666667,5.47656878727224,3.2640170237983,0.679862982288304
"Day83",153531000,70.0850687313444,0.801259622113366,0.809511499343075,0.135160459123916,1632332600,15.21676,14.80446,7.57111806761173,6.64611214636626,2.59920401906548
"Day84",92881700,61.533080282609,0.633579157022124,0.763134762561169,-0.949740034662047,1539450900,15.376,14.84908,1.82840697566964,5.5249639170674,-1.99909754113303
"Day85",57726900,58.4040147598203,0.565215050869354,0.666684610001614,-0.613083589600231,1481724000,15.406,14.89446,0.454348482659899,3.99961934282257,-0.826650024483921
"Day86",78621600,60.9310426987712,0.645960058136404,0.614918088675961,-0.100086655112653,1560345600,15.44984,14.9436866666667,0.751899312008866,5.18439846680691,0.975630185862197
"Day87",78317800,55.3604750215616,0.52177423695968,0.57764978198848,-0.148810621427258,1482027800,15.42676,14.9790733333333,-3.2989585914616,5.77413592988748,-1.50448403111225
"Day88",56277800,50.3964529000233,0.374189219414001,0.513974504836695,-0.575630252100839,1425750000,15.27676,15.0190733333333,-2.84245598568724,3.4232207670333,-1.52813212210927
"Day89",159257100,62.6555216430396,0.812905390292998,0.569622948888893,0.880048535274746,1585007100,15.34598,15.1044533333333,3.09219728362463,8.57793870639095,5.10233807932936
"Day90",237279000,68.4579597021599,0.784306228226697,0.657133612644566,-0.128222222222221,1822286100,15.54906,15.22368,5.60136700798717,11.955753487638,3.3803911090597
"Day91",125359900,65.8784670131359,0.730393406406662,0.775868341642119,-0.0697299476017682,1696926200,15.69676,15.3313733333333,6.36831350079836,10.2122097179388,-0.780842953981642
"Day92",104325000,64.919397975646,0.710765570566743,0.741821735066701,-0.576044129235619,1592601200,15.88136,15.4282933333333,7.69800444346589,11.0315511442191,-0.285799318581148
"Day93",142793300,67.3492555235559,0.794888888888889,0.745349288620765,0.433482594251045,1735394500,16.15598,15.5498333333333,3.73108306018551,11.8300001366998,1.34941361832372
"Day94",74382200,60.895097336558,0.596376735929832,0.700677065128488,-0.243382525181535,1661012300,16.21136,15.6444466666667,-1.62670393252917,5.9406724841252,-1.9228513646238
"Day95",45746800,60.6640381729016,0.590372768090216,0.660546130969646,0.0714948932219051,1615265500,16.15598,15.70368,-0.926595133522372,5.3031397318556,-0.0716776655044438
