"","volumelag","rsilag","fastKlag","fastDlag","ADlag","OBVlag","MA5lag","MA15lag","day5Returnlag","day15Returnlag","PROClag"
"Day17",21845800,47.4020790661018,0.359569260890848,0.393266982106924,-0.111003549532101,-72437900,40.33382,40.2672533333333,0.0860799920157721,-0.681870513928326,0.60285807925351
"Day18",63638400,36.6183328804624,0.0661258190720786,0.235529729977308,-0.71924997452359,-136076300,39.95508,40.1203466666667,-6.72817160806843,-7.89023622465102,-4.92623112122952
"Day19",34452300,34.7917417047824,0.0583508797405559,0.161348653234494,-0.416505324298153,-170528600,39.32154,39.8747333333333,-7.11260955528669,-7.42608836309896,-1.08798899365872
"Day20",21415900,34.1794180473226,0.0250006050485259,0.0498257679537201,-0.333333333333303,-191944500,38.71552,39.6635466666667,-5.61315596753643,-7.05790250961912,-0.365486625524802
"Day21",25631900,32.3417821070491,0.065220136375117,0.0495238737213995,-0.181782178217806,-217576400,38.18528,39.44548,-7.21029079985541,-6.4067328654659,-1.10373771806263
"Day22",34232700,33.3073933506193,0.0869601818334883,0.059060307752377,0.000207425845267204,-183343700,37.62748,39.2825066666667,-2.25427062246466,-7.35026907877753,0.277145606306783
"Day23",30321800,32.1539464252341,0.0633820100625841,0.0718541094237297,-1.14640647912245e-14,-213665500,37.4071,39.0690266666667,-1.82330344354697,-7.0752175688916,-0.64805173588085
"Day24",35120800,29.7750919259411,0.0198680591618097,0.0567367503526273,-0.647078920396319,-248786300,37.16606,38.84636,-2.83624247029972,-9.07556046229437,-1.4025970497519
"Day25",24288000,31.2367756255946,0.0649316360207457,0.0493939017483798,0.1764906885358,-224498300,36.98014,38.61222,-1.38765004889687,-7.06188581976364,0.376135262403343
"Day26",23818300,32.3731390348184,0.0844130127298446,0.0564042359707999,-0.272439281942982,-200680000,36.8975,38.4331733333333,-1.38380956208389,-6.8814337142438,0.281040059722004
"Day27",17048200,31.9933656534341,0.0714191419141918,0.0735879302215939,0.272775283865848,-217728200,36.78042,38.24724,-0.928447769082654,-8.33329174879613,-0.187362982785322
"Day28",26817600,34.475576649776,0.110381895332391,0.0887380166588091,-0.0587632388110659,-190910600,36.75288,38.0383533333333,1.03590952473413,-9.75603202751356,0.560768411930557
