Time,Open,High,Low,Close,Volume
Day1,328.2619,331.3155,324.9538,328.2619,8591100
Day2,325.7172,337.9316,324.4449,334.6235,17939000
Day3,336.6593,344.5477,332.0789,337.4227,22030000
Day4,336.1503,341.4941,333.3512,335.3869,15288900
Day5,335.3869,342.2575,335.3869,341.2397,19036900
Day6,343.0209,345.3111,336.4048,338.9495,15529200
Day7,336.9137,340.7307,333.3512,340.4763,10792500
Day8,339.7129,339.7129,334.3691,335.1325,9441300
Day9,335.1325,337.6771,322.6636,328.5163,17193700
Day10,327.244,333.6057,326.4806,333.3512,12574700
Day11,332.0789,336.6593,330.2976,335.8959,10950200
Day12,336.6593,338.1861,332.8423,335.3869,14888400
Day13,335.8959,342.51199999999994,334.1146,340.2218,16675300
Day14,339.2039,340.7307,335.3869,336.1503,9270900
Day15,336.1503,341.4941,334.1146,340.4763,19686900
Day16,340.4763,343.2754,338.695,341.4941,24390100
Day17,340.4763,340.9852,337.1682,340.4763,18533600
Day18,339.4584,349.8915,338.1861,346.5835,35683600
Day19,345.0567,346.8379,341.7486,342.2575,17719500
Day20,343.0209,347.8558,340.9852,343.2754,20527400
Day21,351.1639,358.5434,344.8022,353.963,57980800
Day22,354.9809,363.3782,354.7264,356.7621,37079700
Day23,356.7621,358.2889,353.1996,356.7621,19907200
Day24,358.7978,365.1595,354.2175,361.597,29047400
Day25,362.1059,371.0122,359.0523,365.9229,30209300
Day26,366.1774,369.4854,362.8693,367.1952,23481100
Day27,367.1952,369.9944,359.8157,360.3246,20669700
Day28,362.6148,366.9408,361.088,364.3961,19483300
Day29,365.1595,365.1595,359.0523,359.8157,15676300
Day30,360.3246,361.597,356.2532,358.7978,14972300
Day31,358.7978,365.414,357.2711,365.414,16364300
Day32,365.414,370.2488,353.1996,360.0702,35917100
Day33,357.5255,373.048,356.2532,372.539,40865900
Day34,371.5212,387.2981,371.5212,379.9186,51748000
Day35,376.865,379.1552,364.1416,374.5748,26851200
Day36,371.5212,381.6998,369.4854,381.1909,16290200
Day37,378.9007,381.6998,375.8471,376.356,18550600
Day38,376.1016,378.9007,367.4497,371.7756,23522200
Day39,369.4854,375.8471,365.1595,371.2667,17897100
Day40,368.722,379.1552,364.905,378.9007,17800900
Day41,376.6105,378.3918,373.048,377.1194,18244000
Day42,375.8471,377.8828,369.7399,371.2667,12471900
Day43,371.2667,375.3382,364.6506,364.905,18899700
