Time,Open,High,Low,Close,Volume
Day1,72.774,72.774,69.9549,70.7416,8649500
Day2,70.8072,71.725,70.6105,70.9055,5835500
Day3,70.0204,72.7085,69.8237,71.8562,7404100
Day4,72.1184,73.6919,72.0856,72.9379,8156800
Day5,72.5118,72.7085,71.43,71.725,5235100
Day6,72.479,72.774,71.3317,71.3317,5387400
Day7,71.3645,71.9545,69.7582,71.3645,7142100
Day8,71.135,72.6101,70.9055,71.7906,6848800
Day9,71.889,71.889,70.4794,71.2005,5053900
Day10,71.135,74.282,71.1022,74.2164,16245700
Day11,74.4131,75.2326,73.9542,74.282,12662800
Day12,74.0525,74.3803,73.2658,74.282,10488700
Day13,74.4787,75.0032,74.0197,74.3475,11207700
Day14,74.5444,74.9382,73.2977,73.7898,8813500
Day15,73.6586,73.9539,72.8383,73.1336,10249700
Day16,73.232,74.5772,72.2477,74.446,16206200
Day17,73.3633,74.8725,70.9025,71.0666,19066000
Day18,70.3119,71.0994,69.8854,70.7057,11061400
Day19,70.0166,72.543,69.8198,72.1493,12341000
Day20,71.6571,71.9852,70.8697,71.2962,10402900
Day21,71.5259,72.37899999999999,71.0994,71.2962,11203300
Day22,71.3947,71.6571,70.3447,70.5416,11156600
Day23,70.9353,71.5915,69.8854,70.1807,14478000
Day24,70.0495,70.9681,69.8854,70.9353,8769600
Day25,70.9353,71.5259,70.0495,71.0009,12429900
Day26,70.9353,71.3619,67.9496,69.6557,14502600
Day27,69.1636,71.2962,69.1308,71.2306,13529300
Day28,71.1322,74.0523,70.7385,72.9039,20175500
Day29,73.3633,74.971,72.8711,73.2648,23373300
Day30,73.5273,73.5929,72.4446,73.0352,12345200
Day31,73.2648,74.5772,73.0024,74.0851,20620700
Day32,74.0523,79.0722,73.232,78.8754,43923200
Day33,78.7441,85.4702,78.4816,82.1236,65432600
Day34,81.0408,82.8782,80.319,81.8939,32758300
Day35,81.8939,81.8939,79.7612,81.0736,24081000
Day36,80.9752,81.9267,80.2862,80.3846,26208200
Day37,81.5002,84.0922,81.4017,82.2548,42581700
Day38,82.2548,83.1079,80.7127,82.6485,27513000
Day39,84.7155,86.1592,82.7141,83.3047,38305200
Day40,83.1079,84.1578,81.3689,82.7469,23607900
Day41,83.2063,83.6656,80.8112,81.008,20131700
Day42,80.8112,80.8112,79.4331,79.9581,15263300
Day43,79.9909,81.008,79.8269,80.6799,12062300
Day44,80.6799,80.6799,79.6628,79.7612,9532100
Day45,79.9253,80.9096,79.6956,79.9253,12263700
Day46,80.3846,81.1721,79.63,79.7612,15065100
Day47,79.3019,80.319,79.2035,79.4003,9332200
Day48,79.5316,80.6471,79.4003,80.5487,11008900
Day49,80.7783,81.9267,75.66,77.1036,25657000
Day50,77.2349,78.416,76.2834,77.727,14213100
Day51,77.4317,77.8911,75.9553,76.6443,8951100
Day52,76.3818,76.6443,75.0038,75.2334,9075900
Day53,75.135,76.0537,75.1022,76.0209,6807300
Day54,75.9553,76.9724,75.5615,76.3818,7684600
Day55,75.7256,76.5458,75.5287,76.4474,7516800
Day56,76.3818,76.4146,75.6272,75.824,6453000
Day57,75.7912,78.6785,75.2991,78.416,16265600
Day58,77.9567,78.3832,77.4973,78.1535,10682500
Day59,77.9895,79.4988,77.9239,78.7113,12511700
Day60,78.1863,78.416,76.6443,76.7099,10753700
Day61,76.7427,77.7598,76.6115,77.6286,6902700
Day62,77.6286,80.7455,77.6286,80.0237,19941500
Day63,80.0565,80.5159,79.3347,80.0237,14994000
Day64,80.0237,81.2049,79.5316,79.9909,15666000
Day65,79.7612,81.008,79.3675,80.0565,11909500
Day66,79.5972,80.2206,78.8754,79.6956,10424000
Day67,79.5644,79.9253,77.9567,78.0223,9000900
Day68,77.6286,78.6457,77.4645,78.252,6804800
Day69,78.3504,79.0394,77.9567,78.4488,7372900
Day70,78.252,78.252,76.7755,77.2677,8914400
Day71,77.3989,78.1207,77.0708,77.3005,6245300
Day72,77.3333,78.1863,77.3333,77.727,6099500
Day73,77.7926,79.0394,77.6942,78.0223,7799500
Day74,77.1036,77.4317,75.0694,75.4631,21807600
Day75,74.4788,75.2991,74.4132,74.446,10332100
Day76,74.446,74.8725,73.5273,73.9539,8303800
Day77,74.3148,74.9382,74.0851,74.1835,6707800
Day78,74.446,75.2991,73.8554,75.2663,7446600
Day79,75.2334,75.7584,74.6429,74.7413,8051100
Day80,74.7413,75.0694,74.4788,74.8725,5540300
Day81,74.8069,75.3647,74.3148,74.3804,6671800
Day82,73.0024,73.1664,71.4603,71.5259,10998000
Day83,71.8868,72.4774,71.4275,71.8212,4934300
Day84,71.69,72.7071,71.1322,72.3134,5813700
Day85,73.1008,73.2648,72.3134,72.6086,4899800
Day86,72.6743,72.7399,71.69,71.854,4909100
Day87,71.69,72.3462,71.69,71.9196,5063600
Day88,72.3134,72.7071,71.9524,72.0181,5969400
Day89,72.2477,72.5758,71.5587,71.6243,4749500
Day90,71.7556,71.7556,69.78699999999999,69.9182,7229600
Day91,69.4261,70.8041,69.4261,70.3447,5485300
Day92,70.5744,70.6728,70.0495,70.1479,3939200
Day93,70.3776,70.7385,70.2135,70.3119,4785200
