Time,Open,High,Low,Close,Volume
Day1,10.8212,11.0743,10.6405,11.0622,909372200
Day2,10.9658,11.1104,10.8453,10.9176,449691200
Day3,11.1466,11.3876,11.0261,11.3153,549344100
Day4,11.8094,12.448,11.6286,12.448,1462664700
Day5,12.2552,13.6892,12.2552,13.4362,1767948200
Day6,13.3879,13.7977,12.8698,13.2674,967373800
Day7,13.2554,13.4241,12.7975,12.9059,856279200
Day8,12.7131,12.9541,12.3757,12.5083,804602000
Day9,11.9901,12.0504,11.255,11.3635,1289293500
Day10,11.4358,11.5201,11.1707,11.3755,792383700
Day11,11.3273,11.4478,11.1466,11.4358,614157600
Day12,11.3996,11.4478,11.1827,11.2068,519332900
Day13,11.0984,12.3155,11.0261,12.1829,1482411100
Day14,11.8335,11.9178,11.255,11.5804,918627000
Day15,11.5322,11.6045,10.9658,11.2189,616237900
Day16,11.0743,11.0863,10.4959,10.6164,869415300
Day17,10.6164,10.8815,10.5561,10.7248,475828000
Day18,10.5923,10.8212,10.4356,10.6646,415340000
Day19,10.6284,10.7128,10.3633,10.3754,372631000
Day20,10.4718,10.6646,10.3513,10.5441,383871400
Day21,10.6043,10.7851,10.4959,10.7007,468085400
Day22,10.6284,10.6525,10.4597,10.5802,288065700
Day23,10.5682,11.014000000000001,10.5079,10.7489,674127000
Day24,10.6043,11.255,10.5561,11.1345,601103800
Day25,11.1586,11.3635,11.0622,11.1345,453933900
Day26,11.1586,11.1827,10.7369,10.773,410461600
Day27,10.7248,11.0984,10.5561,11.0381,492005300
Day28,10.9779,11.0622,10.52,10.6766,449005400
Day29,10.6405,10.761,10.5441,10.6887,219172900
Day30,10.6525,10.8935,10.6164,10.8092,265395700
Day31,10.7851,10.8333,10.6405,10.761,218051200
Day32,10.7851,10.8815,10.6766,10.7007,186092300
Day33,10.7007,10.8815,10.6043,10.7851,252163200
Day34,10.773,10.8574,10.6646,10.7007,199857600
Day35,10.6646,10.7007,10.4356,10.532,284839800
