Time,Open,High,Low,Close,Volume
Day1,6.9358,6.9358,6.8317,6.8577,26304500
Day2,6.8447,6.9097,6.8317,6.8447,28113000
Day3,6.8577,6.9748,6.8317,6.9358,48951100
Day4,6.9358,7.0269,6.9097,6.9358,48341700
Day5,6.9358,6.9748,6.8837,6.9097,25186100
Day6,6.9097,6.9358,6.8317,6.8967,22621000
Day7,6.8967,6.9748,6.8837,6.9748,26225900
Day8,6.9488,7.1179,6.9358,7.0789,70619600
Day9,7.0529,7.0659,6.8967,6.9097,37842500
Day10,6.9228,7.0789,6.9097,7.0138,28214600
Day11,6.9748,7.0789,6.9097,6.9618,34587700
Day12,6.8577,6.9488,6.8317,6.9228,27115600
Day13,6.9228,6.9358,6.8317,6.8447,15083800
Day14,6.8447,6.8707,6.7926,6.8447,13672100
Day15,6.8447,6.8577,6.7666,6.7796,16868800
Day16,6.7796,6.8056,6.7406,6.7926,19087700
Day17,6.7666,6.7796,6.5584,6.7015,43119800
Day18,6.6625,6.6755,6.6235,6.6625,9598300
Day19,6.6625,6.6625,6.5714,6.5844,13428700
Day20,6.5844,6.6495,6.5324,6.5844,17959500
Day21,6.5844,6.6365,6.5714,6.6365,8901000
Day22,6.6495,6.6755,6.6105,6.6235,8598200
Day23,6.6235,6.6365,6.5714,6.6365,11858800
Day24,6.6365,6.6755,6.6105,6.6755,15424800
Day25,6.6625,6.7536,6.6365,6.7146,20906900
Day26,6.6885,6.7146,6.6235,6.6625,9013100
Day27,6.6365,6.6495,6.5714,6.6365,8689600
Day28,6.6365,6.6365,6.5714,6.5844,11075700
Day29,6.5844,6.6755,6.5714,6.6495,14292000
Day30,6.6495,6.6885,6.5974,6.6105,8187200
Day31,6.6365,6.6755,6.5844,6.6625,10241300
Day32,6.6625,6.7276,6.6495,6.6885,13174700
Day33,6.7015,6.7666,6.6885,6.7406,18205500
Day34,6.7536,6.9748,6.6885,6.8317,31169500
Day35,6.8056,6.8707,6.7796,6.8056,21117000
Day36,6.7926,6.8447,6.7796,6.8317,13072500
Day37,6.8317,6.8317,6.7926,6.7926,6799500
Day38,6.8187,6.8317,6.7406,6.7406,8887900
Day39,6.7666,6.9358,6.7666,6.8187,26506000
Day40,6.7926,6.9748,6.7796,6.8837,36701200
Day41,6.9097,7.0269,6.7276,6.9878,62617000
Day42,6.9228,6.9618,6.8707,6.9488,17465700
Day43,6.9097,7.0008,6.9097,6.9618,22610400
Day44,6.9228,7.0008,6.8707,6.8967,16170200
Day45,6.9097,6.9878,6.8837,6.9878,17818700
Day46,6.9878,7.0138,6.9358,6.9878,15269700
Day47,6.9878,7.0269,6.9488,6.9748,12997900
Day48,6.9618,7.0138,6.9488,6.9878,10993700
Day49,6.9878,7.0138,6.9228,6.9488,18017800
Day50,6.9618,6.9878,6.8967,6.9097,7312200
Day51,6.9488,7.0399,6.9228,7.0138,29556500
Day52,7.0138,7.0789,6.9748,7.0399,26105300
Day53,7.0399,7.0659,7.0008,7.0529,15183600
Day54,7.0529,7.0659,6.9488,6.9878,33525500
Day55,6.9748,7.0529,6.9618,7.0138,26587800
Day56,7.0138,7.0529,6.9748,7.0269,29820900
Day57,7.0269,7.0919,6.9878,7.0659,25421600
Day58,7.0659,7.7686,7.0529,7.7686,125604800
Day59,7.9377,8.2501,7.8467,8.1199,236187900
Day60,7.9508,7.9768,7.7816,7.8076,121557300
Day61,7.8076,7.8857,7.6905,7.8727,69197300
Day62,7.8727,7.8727,7.7556,7.7686,51135500
Day63,7.7946,7.8076,7.6515,7.7426,59195500
Day64,7.7035,7.7165,7.6254,7.6645,34579700
Day65,7.6385,8.0288,7.6385,7.9377,107175500
Day66,7.9247,7.9247,7.7035,7.7295,44779700
Day67,7.6775,7.7686,7.6515,7.6905,20408700
Day68,7.6775,7.8206,7.6385,7.7165,26632300
Day69,7.6645,7.7295,7.5344,7.5604,37822400
Day70,7.5604,7.6645,7.5474,7.6124,21123800
Day71,7.5604,7.6515,7.5344,7.6385,26246300
Day72,7.6385,7.6905,7.5604,7.6645,22436100
Day73,7.6124,7.6515,7.5734,7.6254,18996900
Day74,7.5864,7.5864,7.3522,7.4172,42612500
Day75,7.4303,7.4433,7.3262,7.3522,21556500
Day76,7.3392,7.3522,7.2351,7.3131,37241300
Day77,7.3262,7.3522,7.2611,7.2871,25841400
Day78,7.2741,7.3262,7.2611,7.3262,18390300
Day79,7.3392,7.4303,7.3262,7.3522,30342700
Day80,7.3652,7.3782,7.222,7.2481,23351600
Day81,7.2741,7.3131,7.222,7.3001,17343100
Day82,7.3131,7.3912,7.2871,7.3652,25953000
Day83,7.3392,7.4042,7.2741,7.3912,33744900
Day84,7.4042,7.4172,7.3001,7.3522,24940100
Day85,7.3392,7.7035,7.3001,7.6254,69833100
Day86,7.6905,7.9117,7.6775,7.7556,89325700
Day87,7.7556,7.8076,7.5864,7.6385,34677000
Day88,7.6254,8.185,7.6254,7.9377,110818700
Day89,7.9377,8.0809,7.7426,7.8336,84846600
Day90,7.9377,7.9377,7.6124,7.6775,47804300
Day91,7.6775,7.7556,7.6124,7.7556,35103800
Day92,7.7426,8.0028,7.6645,7.8987,63538800
Day93,7.8727,7.8987,7.7816,7.8076,41959000
Day94,7.8076,7.8467,7.7035,7.7816,28132600
Day95,7.7556,7.9638,7.7556,7.9508,54634200
Day96,7.8987,8.237,7.8857,8.1199,97329700
Day97,8.0288,8.211,7.9638,8.0028,57354000
Day98,8.0158,8.0288,7.6905,7.8206,50400800
Day99,7.8076,7.9117,7.7295,7.8727,24712100
Day100,7.8857,7.8857,7.7426,7.7556,23252500
Day101,7.7035,7.7686,7.5864,7.7686,26591100
Day102,7.7686,7.8857,7.7165,7.7946,23202600
Day103,7.7946,7.8857,7.7035,7.8857,27557039
Day104,7.8336,8.0288,7.6905,7.9898,40365770
Day105,7.9117,8.0158,7.8467,7.8597,23074754
Day106,7.8597,7.8727,7.7426,7.7426,18414963
Day107,7.7295,7.8727,7.6124,7.8597,31705703
Day108,7.9638,7.9638,7.7686,7.8597,22083899
Day109,7.8597,7.8857,7.7426,7.7556,16766053
Day110,7.7165,7.8076,7.6124,7.6515,27376915
Day111,7.6124,7.6385,7.4563,7.6254,27400003
Day112,7.5994,7.6645,7.4953,7.6515,19161016
Day113,7.6124,7.7946,7.5083,7.7686,30674863
Day114,7.7165,7.7686,7.6385,7.7035,11828400
Day115,7.7035,7.7295,7.4693,7.6385,21367356
Day116,7.5474,7.7946,7.4172,7.7295,36701900
Day117,7.6645,7.8597,7.6385,7.7556,18555266
Day118,7.7426,7.8467,7.7035,7.8336,19284628
Day119,7.8336,7.9247,7.7426,7.9117,23314871
Day120,7.9247,7.9898,7.8727,7.9117,22805290
Day121,7.8987,7.9898,7.8467,7.9508,17015467
Day122,7.9508,7.9508,7.8467,7.9247,13196700
Day123,7.8467,7.9768,7.7816,7.9638,22247900
Day124,7.9377,8.0679,7.8467,8.0549,39083788
Day125,8.0158,8.0679,7.9117,8.0679,26768228
Day126,8.0158,8.0939,8.0028,8.0418,18733120
Day127,8.0418,8.0939,8.0028,8.0809,19086874
Day128,8.0809,8.211,8.0679,8.198,29565550
Day129,8.224,8.3281,8.1069,8.3151,38405744
Day130,8.2891,8.3542,8.1069,8.1329,30587916
Day131,8.146,8.172,7.9768,8.0288,28898492
Day132,8.0418,8.0809,7.9638,8.0549,23038696
Day133,8.0679,8.1069,8.0158,8.0549,26416148
Day134,8.0288,8.0418,7.8727,7.9508,28990364
Day135,7.9508,8.1329,7.9508,8.0418,23293720
Day136,8.0288,8.0418,7.9377,8.0288,15895498
Day137,8.0288,8.0549,7.9508,7.9638,12546824
Day138,7.9768,8.0549,7.9508,7.9768,12139053
Day139,7.9638,8.0158,7.9117,8.0028,19411414
Day140,8.0158,8.0549,7.9898,8.0549,15465593
Day141,8.0158,8.224,8.0158,8.172,28236932
