Time,Open,High,Low,Close,Volume
Day1,7.4911,7.524,7.4582,7.502000000000001,14191500
Day2,7.4362,7.502000000000001,7.4362,7.4691,14298200
Day3,7.4801,7.4801,7.4143,7.4472,15999000
Day4,7.4472,7.502000000000001,7.4472,7.4691,18301400
Day5,7.4582,7.5459,7.4143,7.5349,19242600
Day6,7.5569,7.7104,7.5459,7.6775,52298400
Day7,7.7214,7.7214,7.6227,7.6336,22580400
Day8,7.6227,7.6665,7.5678,7.5788,20835700
Day9,7.6077,7.7743,7.5188,7.7410000000000005,44214200
Day10,7.7299,8.0297,7.6965,7.9742,119484000
Day11,7.9742,8.1963,7.9409,7.952000000000001,94163600
Day12,7.952000000000001,8.1075,7.8853,8.0075,55643800
Day13,8.1741,8.2963,8.0075,8.0519,96448000
Day14,8.0408,8.8627,8.0186,8.8627,257955100
Day15,9.107000000000001,9.2736,8.685,8.7183,331117600
Day16,8.5628,8.8183,8.5184,8.6183,136991600
Day17,8.6072,8.7405,8.4517,8.5073,120995000
Day18,8.3518,8.374,8.1963,8.2629,92138700
Day19,8.3074,8.4962,8.2407,8.2963,84201200
Day20,8.2741,8.585,8.2185,8.4184,84519300
Day21,8.4295,8.474,8.2629,8.3074,61519300
Day22,8.3629,8.374,8.2185,8.2852,41753700
Day23,8.2963,8.474,8.2185,8.2741,71250200
Day24,8.2185,8.4629,8.2185,8.4406,90458000
Day25,8.4629,8.4629,8.3074,8.3518,60412700
Day26,8.3074,8.4184,8.2296,8.4073,49630000
Day27,8.4073,8.6294,8.3629,8.4517,94124100
Day28,8.4073,8.4629,8.3518,8.4073,42778200
Day29,8.4629,8.6072,8.4184,8.4295,73812000
Day30,8.2074,8.3629,8.0964,8.3407,87470200
Day31,8.2741,8.3296,8.1741,8.2518,33267900
Day32,8.1741,8.1963,8.0964,8.1075,30705200
Day33,8.1186,8.1963,8.1075,8.1408,23783900
Day34,8.1408,8.163,8.0519,8.0741,23318100
Day35,8.062999999999999,8.1186,8.0519,8.0741,20344900
Day36,8.1519,8.1963,8.1075,8.1186,28978500
Day37,8.1075,8.1741,8.062999999999999,8.0852,24946000
Day38,8.062999999999999,8.0741,7.8631,7.8742,35382900
Day39,7.8631,7.9076,7.7521,7.8742,30761300
Day40,7.8853,7.8964,7.7854,7.7965,16966900
Day41,7.8298,7.8631,7.7965,7.8076,15853200
Day42,7.8187,7.852,7.7965,7.8409,13998100
Day43,7.8853,7.9964,7.8742,7.9853,27140300
Day44,7.9964,8.062999999999999,7.9631,8.0408,26006100
Day45,7.9964,8.0297,7.9631,7.9964,20306900
Day46,7.9964,8.3851,7.952000000000001,8.3629,87451200
Day47,8.2741,8.8627,8.2518,8.7072,200468100
Day48,8.6628,8.9848,8.4851,8.8405,177063100
Day49,8.7516,9.729,8.7294,9.6068,348929000
Day50,9.5957,9.9178,9.3958,9.7178,322129300
