Time,Open,High,Low,Close,Volume
Day1,10.9773,11.0545,10.8692,10.931,42788400
Day2,10.9001,10.9619,10.8229,10.8847,33731600
Day3,10.8847,11.2552,10.8847,11.0854,51980100
Day4,11.1317,11.1626,10.931,11.0082,60770300
Day5,11.0082,11.4559,10.9464,11.3015,105294900
Day6,11.1935,11.3324,11.1008,11.317,75098700
Day7,11.2861,11.564,11.1471,11.2552,91570500
Day8,11.2089,11.4405,11.1626,11.3478,89649000
Day9,11.177999999999999,11.2707,11.0545,11.1317,64774200
Day10,11.1471,11.177999999999999,11.0545,11.0699,33239100
Day11,11.0545,11.1471,11.0391,11.1471,28511800
Day12,11.2398,11.2707,11.1163,11.1471,28571100
Day13,11.2243,11.425,11.1626,11.3478,71578400
Day14,11.3015,11.3942,10.9464,11.1471,83444300
Day15,11.1163,11.1163,10.9464,11.0391,28591900
Day16,11.0391,11.1008,10.9619,10.9773,28988300
Day17,10.9001,10.9773,10.6531,10.6685,59027600
Day18,10.6685,10.6994,10.5141,10.6376,32842400
Day19,10.6531,11.1008,10.5913,10.7766,50373100
Day20,10.6222,10.6994,10.4369,10.6222,44632500
Day21,10.5913,11.0082,10.5604,10.9001,77857100
Day22,10.8538,10.9619,10.8229,10.931,23783200
Day23,10.9155,11.0236,10.6994,10.9155,26001400
Day24,10.792,10.9464,10.6994,10.9001,23832900
Day25,10.9001,10.9155,10.792,10.8847,14633600
Day26,10.8847,10.9464,10.8384,10.8847,16651500
Day27,10.8847,10.8847,10.8075,10.8229,12501400
Day28,10.8384,10.9464,10.792,10.931,29601800
Day29,10.9001,11.1471,10.9001,11.1317,45440800
Day30,11.177999999999999,11.4405,11.1626,11.2552,81618700
Day31,11.2243,11.8728,11.1163,11.5794,90665600
Day32,11.5177,11.8573,11.4405,11.5331,67365300
Day33,11.4868,11.6412,11.3787,11.564,46733800
Day34,11.5177,11.5949,11.3478,11.3787,36622700
Day35,11.3633,11.4405,11.2398,11.2552,31131400
Day36,11.2243,11.2861,11.1163,11.1317,26746400
Day37,11.1626,11.2552,11.1008,11.2243,39180200
Day38,11.2243,11.4559,11.0082,11.3633,88751000
Day39,11.3478,11.3633,11.2243,11.317,23752700
Day40,11.2861,11.3633,11.2243,11.3324,36097700
Day41,11.2861,11.3787,11.1471,11.2089,25806800
Day42,11.1935,11.3015,11.1163,11.2243,34560200
Day43,11.0854,11.1626,10.931,10.9464,69057000
Day44,10.931,10.9619,10.8538,10.9464,36720200
Day45,10.9464,10.9773,10.9001,10.9773,14025000
Day46,10.9619,11.0545,10.931,11.0236,28725900
Day47,11.0391,11.0545,10.7303,10.7766,38941000
Day48,10.792,10.8229,10.6994,10.792,39689200
Day49,10.792,10.8075,10.7148,10.7766,22768000
Day50,10.7612,10.9155,10.7303,10.9001,26834900
Day51,10.9155,10.9464,10.8538,10.931,22619600
Day52,10.931,11.0082,10.9001,10.9619,41063000
Day53,10.9619,11.0391,10.9001,10.9773,48361000
Day54,11.0082,11.2243,10.9773,11.0236,41777600
Day55,10.9927,11.0082,10.8538,10.8692,40975600
Day56,10.8538,10.9155,10.8075,10.8692,43309800
Day57,10.8692,10.8847,10.7766,10.792,31736200
Day58,10.792,10.9155,10.7612,10.9001,37470300
Day59,10.9001,10.931,10.8847,10.931,28234000
Day60,10.931,10.9773,10.8692,10.9001,40851700
Day61,10.9001,10.9001,10.7766,10.8384,40529600
Day62,10.8075,10.8847,10.7457,10.8384,30456200
Day63,10.8075,10.8229,10.7148,10.7457,26324200
Day64,10.7303,10.792,10.7148,10.7457,16182400
Day65,10.7457,10.8075,10.7303,10.7457,23926300
Day66,10.8075,10.8384,10.6685,10.684000000000001,41609600
Day67,10.6531,10.7148,10.5759,10.6994,34373700
Day68,10.684000000000001,10.6994,10.6376,10.684000000000001,19411800
Day69,10.684000000000001,10.7457,10.6685,10.7303,17902200
Day70,10.7457,10.7457,10.684000000000001,10.7148,14533200
Day71,10.684000000000001,10.7303,10.6068,10.7148,24545200
Day72,10.6994,10.7303,10.6376,10.6531,16466500
Day73,10.6531,10.7148,10.5913,10.7148,18837900
Day74,10.6994,10.7148,10.6685,10.6994,18032100
Day75,10.6994,10.7303,10.6531,10.684000000000001,21869000
Day76,10.7148,10.792,10.6531,10.6994,49062000
Day77,10.6994,10.7303,10.4369,10.5759,67991300
Day78,10.684000000000001,10.931,10.6685,10.9001,109686400
Day79,10.9001,11.0699,10.8538,10.9464,79840000
Day80,10.8847,11.0236,10.8384,10.9927,46547400
Day81,11.0082,11.0236,10.8692,10.9464,35187600
Day82,10.9155,11.0699,10.8538,11.0391,49446500
Day83,11.5794,11.7801,11.3787,11.425,162991700
Day84,11.5022,11.5022,11.2861,11.4096,56552000
Day85,11.3942,11.4868,11.2861,11.3787,45997500
Day86,11.3787,11.5486,11.3324,11.4096,66279100
Day87,11.3787,11.703,11.3633,11.6875,83076800
Day88,11.7338,11.9809,11.7184,11.8419,78398600
Day89,11.811,12.0117,11.7493,11.9191,56191700
Day90,11.9037,11.9654,11.7801,11.9037,41501700
Day91,12.0272,12.2742,12.0117,12.1044,95149500
Day92,12.0426,12.2742,11.9809,12.1044,61810000
Day93,12.0581,12.2124,12.0272,12.1816,65775100
Day94,12.1816,12.3514,12.0117,12.0581,54112600
Day95,12.0581,12.1816,11.9191,12.0272,43353500
Day96,12.0117,12.0426,11.7956,12.0117,47605800
Day97,12.0426,12.1661,11.9809,12.0272,40693000
Day98,11.9809,12.1044,11.7801,12.0272,43288200
Day99,12.0117,12.4132,11.9963,12.3051,76184200
Day100,12.3514,12.4286,12.1044,12.3514,58116751
Day101,12.335999999999999,12.4595,12.1816,12.444,56474875
Day102,12.3823,12.4132,11.9963,12.1198,46402270
Day103,12.1044,12.1661,11.9963,12.0581,21778769
Day104,12.0581,12.1507,11.811,12.0117,52463532
Day105,12.0426,12.1044,11.9345,12.0426,26639553
Day106,12.0272,12.2742,11.9963,12.2279,35321024
Day107,12.2279,12.3205,12.1507,12.2896,28367197
Day108,12.2279,12.3823,12.1507,12.2588,37505536
Day109,12.2279,12.3051,12.0272,12.3051,32577196
Day110,12.2588,12.4749,12.0272,12.4595,66412656
Day111,12.3823,12.4286,12.2742,12.3051,20880005
Day112,12.2896,12.3514,12.1816,12.3051,22937577
Day113,12.2742,12.5058,12.2279,12.4749,52642900
Day114,12.4749,12.5675,12.3823,12.4904,24904507
Day115,12.5521,12.83,12.4749,12.8146,38439663
Day116,12.8146,13.0925,12.7374,13.0307,41130574
Day117,13.0307,13.0925,12.8146,12.83,26974939
Day118,12.8146,12.9998,12.7374,12.9535,21801153
Day119,12.9072,13.0307,12.7683,12.969000000000001,18721900
Day120,12.969000000000001,13.1079,12.83,13.0925,27627646
Day121,13.0925,13.2932,12.9072,13.2623,50300032
Day122,13.1234,13.2006,12.8455,13.1542,42201164
Day123,13.0307,13.1542,12.969000000000001,13.0616,37394080
Day124,12.9844,13.1388,12.9535,13.0616,25566814
Day125,13.0462,13.2469,12.7683,13.2006,77642432
Day126,13.0307,13.2623,12.8918,12.9844,58211728
Day127,12.969000000000001,13.077,12.9227,12.9998,17822614
Day128,12.9998,13.0462,12.6911,12.7065,31747610
Day129,12.6602,12.6756,12.3668,12.4132,60034456
Day130,12.4286,12.5675,12.4132,12.4749,57759068
Day131,12.4904,12.6911,12.444,12.6756,48853336
Day132,12.7683,13.0462,12.7683,12.9227,57289856
Day133,12.9072,13.0925,12.83,12.9844,36604836
Day134,12.969000000000001,13.0153,12.8609,12.9072,23046710
Day135,12.9227,13.0153,12.6756,12.7065,34695312
Day136,12.6602,12.7219,12.3668,12.4595,46143400
Day137,12.444,12.5675,12.4286,12.5058,19878892
Day138,12.4904,12.583,12.4286,12.5367,36308648
Day139,12.5675,12.583,12.4595,12.5367,18858160
Day140,12.583,12.6911,12.4749,12.6756,27072790
Day141,12.7065,12.8763,12.5675,12.7219,64628920
Day142,12.6602,12.7837,12.5212,12.7683,36370840
Day143,12.7374,12.8455,12.6756,12.7991,55181872
Day144,12.7837,12.9998,12.7528,12.969000000000001,39459644
Day145,12.9998,13.0462,12.8918,12.9072,41402704
Day146,12.939,13.2414,12.9072,13.2096,38435976
Day147,13.0982,13.4165,13.0027,13.3528,36597528
Day148,13.3688,13.4642,13.2255,13.3528,28796906
Day149,13.3688,13.3688,13.0982,13.1141,27467448
Day150,13.0823,13.3051,13.0027,13.2573,22204096
Day151,13.2255,13.3369,13.1141,13.3051,20811880
Day152,13.4642,14.2282,13.4642,14.1008,106836496
Day153,14.1008,14.2282,13.9576,14.1645,44685444
Day154,14.0849,14.2282,13.9576,14.0531,39947556
Day155,13.9894,14.26,13.9735,14.0213,32330832
Day156,14.069,14.3873,13.9894,14.3237,43428464
Day157,14.2759,14.4987,14.2123,14.3873,27907116
Day158,14.6101,14.8648,14.0213,14.4351,87986440
Day159,14.3237,14.450999999999999,14.0531,14.2918,50813900
Day160,14.3237,14.6738,14.26,14.4032,72544960
Day161,14.4351,14.5783,14.3077,14.4669,47773336
Day162,14.450999999999999,14.5624,14.3555,14.4192,40460560
Day163,14.4032,14.6101,14.3396,14.4032,44332336
Day164,14.4032,14.4192,14.069,14.1963,44355240
Day165,14.1645,14.2759,13.9258,14.1963,55703224
Day166,14.1486,14.2441,14.069,14.2123,33260444
Day167,14.1486,14.2282,13.9258,13.9894,45846176
Day168,14.0054,14.1008,13.894,13.9258,39893848
Day169,13.9417,14.0849,13.8621,14.069,44247256
Day170,14.1168,14.1168,13.8621,13.894,39172628
Day171,13.8621,14.069,13.8462,13.9099,31073256
Day172,13.894,14.1645,13.8462,13.9894,44622908
Day173,13.9099,14.0372,13.6711,13.703,48586628
Day174,13.6393,13.7985,13.6234,13.703,28153122
Day175,13.703,13.7189,13.6234,13.6393,20519308
Day176,13.7507,14.069,13.7348,13.9258,55201088
Day177,13.7825,13.9417,13.5438,13.8144,62467760
Day178,13.7825,13.9258,13.6552,13.7189,42026032
Day179,13.7666,13.9417,13.703,13.9258,31218452
Day180,13.9258,13.9894,13.878,13.9735,29181860
Day181,14.0531,14.4032,14.0372,14.3873,66791904
Day182,14.3077,14.7852,14.1963,14.6579,80016776
Day183,14.8011,15.0398,14.3396,14.4351,75518792
Day184,14.3396,14.4351,14.1804,14.2282,43451880
Day185,14.2441,14.3077,14.1327,14.2282,24095988
Day186,14.2759,14.4669,14.1963,14.2441,32123368
Day187,14.2918,14.4351,14.1963,14.4032,31685128
Day188,14.4669,14.7852,14.2123,14.3873,87727728
Day189,14.3873,14.4828,14.2759,14.4828,46019400
Day190,14.6897,14.7534,14.4987,14.5624,79372488
Day191,14.5624,14.6579,14.4987,14.5465,43097364
Day192,14.5465,14.6738,14.4032,14.4828,52900260
Day193,14.3873,14.5306,14.3555,14.5146,42567632
Day194,14.5146,14.5146,14.3237,14.3396,34030576
Day195,14.3396,14.3714,14.1645,14.2441,33240814
Day196,14.2123,14.2441,14.1008,14.1168,32098026
Day197,14.1645,14.2441,14.0213,14.069,30197940
Day198,14.069,14.3077,14.069,14.1645,38262984
Day199,14.1804,14.2759,14.1645,14.26,35179536
Day200,14.2441,14.3237,14.1963,14.26,35278928
Day201,14.3077,14.3555,14.2282,14.2759,26905098
Day202,14.26,14.2918,14.0531,14.0849,35312544
Day203,14.1008,14.1486,14.0213,14.0849,32937980
Day204,14.1008,14.1804,14.069,14.1168,21755572
Day205,14.1008,14.2123,14.0531,14.1008,27057066
Day206,14.0849,14.1963,14.0213,14.0531,34753600
Day207,14.0531,14.1645,13.9258,14.0849,38633464
Day208,14.0849,14.2918,13.9417,14.2441,46088824
Day209,14.1963,14.2759,14.1008,14.1804,24834920
Day210,14.1645,14.2282,14.0531,14.069,23902848
Day211,14.0372,14.1327,13.9735,14.0849,22454264
Day212,14.069,14.1168,13.878,13.9258,36195856
Day213,14.0849,14.2123,13.9576,14.1168,44913448
Day214,14.1804,14.3714,14.1645,14.3555,41987440
Day215,14.3077,14.3873,14.26,14.3555,31312896
Day216,14.3555,14.5146,14.3396,14.4192,34240696
Day217,14.4351,14.4828,14.26,14.2759,32391666
Day218,14.2759,14.4192,14.2441,14.26,28730892
Day219,14.2441,14.3873,14.1963,14.2918,27120548
Day220,14.2759,14.6101,14.1804,14.5783,67343032
Day221,14.5624,14.7056,14.4987,14.6897,52483348
Day222,14.642000000000001,14.6738,14.5306,14.5942,26590232
Day223,14.5783,14.6738,14.5146,14.6579,32953750
Day224,14.6261,14.9444,14.5942,14.9284,72420992
Day225,14.9284,15.0558,14.8329,14.9603,46643264
Day226,14.8489,14.8966,14.4192,14.5146,136231104
Day227,14.5465,14.6897,14.450999999999999,14.5942,48608576
Day228,14.6101,14.6579,14.3555,14.5624,57725112
Day229,14.5306,14.5942,14.4192,14.4828,37806904
Day230,14.4828,14.4828,14.1486,14.1804,76005104
Day231,14.1963,14.2918,14.069,14.2282,36150292
Day232,14.2282,14.2441,13.878,14.069,68566488
Day233,14.069,14.1008,13.9417,14.0531,37022848
Day234,14.0372,14.1645,13.9735,14.1008,45701400
Day235,14.1008,14.26,14.0531,14.1327,42437912
Day236,14.1168,14.2123,14.0849,14.1963,27136354
Day237,14.1963,14.2123,13.9894,14.069,37627192
Day238,14.069,14.3555,14.0372,14.3077,41531208
Day239,14.3237,14.3396,14.1804,14.2441,30499002
Day240,14.2123,14.26,14.0531,14.1804,39635224
Day241,14.1486,14.1486,13.9735,13.9894,32344506
Day242,14.0054,14.4192,13.8462,14.3714,109367312
Day243,14.3237,14.4192,14.1486,14.3714,52557908
Day244,14.3237,14.8807,14.26,14.7852,126832120
Day245,14.817,14.9444,14.6579,14.9284,100157992
Day246,14.9603,15.1035,14.3714,14.4987,114140128
Day247,14.4192,14.4828,14.0213,14.3555,80192984
Day248,14.2282,14.3873,13.9894,14.3555,76201336
Day249,14.2282,14.2759,14.1168,14.1645,37958392
Day250,14.1645,14.1963,14.0372,14.1327,43848384
Day251,14.1327,14.1804,14.0213,14.0849,41680680
Day252,14.0372,14.1486,14.0054,14.1008,29456296
Day253,14.069,14.1963,14.069,14.1168,34207032
Day254,14.1168,14.5465,14.1168,14.4351,90504200
Day255,14.4032,14.450999999999999,14.2123,14.4032,41993004
Day256,14.3237,14.450999999999999,14.1327,14.2759,37230928
Day257,14.2123,14.3396,14.1804,14.2759,26925104
Day258,14.2123,14.26,14.1008,14.1963,45427820
Day259,14.2123,14.2282,14.1008,14.1168,23774752
Day260,14.0849,14.1486,14.0054,14.1327,26053810
Day261,14.1486,14.1645,14.0372,14.1008,20523500
Day262,14.1008,14.1168,13.9099,13.9735,30845084
Day263,13.9735,14.0054,13.878,13.9894,22036332
Day264,13.9894,13.9894,13.894,13.9894,28188968
Day265,13.9735,14.0372,13.8462,14.0213,33772596
Day266,13.9894,14.1008,13.9099,14.0372,28011960
Day267,14.0372,14.26,14.0213,14.1645,34819256
Day268,14.1645,14.2441,14.0531,14.1486,28348896
Day269,14.1486,14.3396,14.069,14.2918,33724564
Day270,14.2441,14.5942,14.2441,14.3555,66697116
Day271,14.3077,14.5624,14.2918,14.3714,48447448
Day272,14.4032,14.4828,14.3396,14.4351,29784800
Day273,14.5624,14.7056,14.4351,14.5306,89955744
Day274,14.6101,14.8489,14.5465,14.7852,95168568
Day275,14.7852,14.817,14.642000000000001,14.7375,57267368
Day276,14.817,15.0558,14.7056,14.9762,98171392
Day277,15.008,15.7879,14.9284,15.5491,167601200
Day278,15.5332,15.8356,15.4536,15.6924,117233416
Day279,15.755999999999998,15.9948,15.5969,15.7083,92061688
Day280,15.7401,15.8197,15.39,15.565,69513856
Day281,15.565,15.6605,15.39,15.5173,55843188
Day282,15.4855,15.7401,15.2945,15.3581,104742912
Day283,15.3741,15.5173,15.199000000000002,15.3741,90795208
Day284,15.4536,15.755999999999998,15.2467,15.39,103984760
Day285,15.4377,15.4855,15.1513,15.3581,99375888
Day286,15.4696,15.8356,15.3422,15.7719,138643920
Day287,15.7879,16.2176,15.6446,16.1062,147068928
Day288,16.0107,16.1857,15.8833,16.1062,120117696
Day289,16.2335,16.3608,15.9948,16.1062,88483232
Day290,16.0107,16.0743,15.7719,15.9311,80936872
Day291,15.9311,16.2971,15.8674,16.2653,77393296
Day292,16.4086,16.6791,15.9948,16.0266,97857528
Day293,16.0107,16.1539,15.8515,16.0107,54712660
Day294,15.5332,15.581,15.1513,15.3581,131523928
Day295,15.3581,15.5491,15.1672,15.5173,94393480
Day296,15.3741,15.5491,15.2149,15.5014,54257500
Day297,15.3263,15.8674,15.2945,15.7879,76921744
Day298,15.581,15.755999999999998,15.4059,15.7083,140017680
Day299,15.7879,16.0425,15.3581,15.565,98327968
Day300,15.4536,15.5014,14.6101,14.9125,87696288
Day301,14.4192,14.5783,13.5756,14.5465,120760024
Day302,14.3714,14.6261,14.2282,14.4351,51504748
Day303,14.5783,14.7215,14.4987,14.6579,36410120
Day304,14.6579,14.7056,14.4192,14.4828,30712448
Day305,14.5942,14.8489,14.5942,14.8329,37826560
Day306,14.817,14.9762,14.7375,14.9284,31871116
Day307,14.9284,15.1513,14.8329,15.0876,29677432
Day308,15.0876,15.1353,14.9284,15.0398,35985240
Day309,14.9762,15.0239,14.817,14.8329,30602728
Day310,14.7375,14.8966,14.4987,14.6261,31777734
Day311,14.5306,14.6579,14.4192,14.5146,27162988
Day312,14.5146,14.6261,14.450999999999999,14.5783,23583984
Day313,14.5942,14.642000000000001,14.4828,14.6261,26753654
Day314,14.6261,14.6897,14.3555,14.450999999999999,37201340
Day315,14.4032,14.4351,14.26,14.3077,33900296
Day316,14.2918,14.3555,14.1645,14.3237,39766272
Day317,14.3714,14.4828,14.3237,14.4351,36834632
Day318,14.4669,14.4669,14.3237,14.3873,24558386
Day319,14.4032,14.4032,14.2759,14.3237,18391276
Day320,14.3237,14.4351,14.2759,14.4032,22117326
Day321,14.4032,14.4192,14.2441,14.26,22710030
Day322,14.26,14.26,14.0213,14.0372,30855470
Day323,13.9735,14.1645,13.878,14.069,20816204
Day324,14.069,14.2282,14.0531,14.0849,24755592
Day325,14.0849,14.1486,13.8462,13.894,27519664
Day326,13.6075,13.9576,13.2414,13.7985,72443824
Day327,13.5916,13.9258,13.3051,13.7348,41928104
Day328,13.8144,13.8621,13.4324,13.5916,48912960
Day329,13.4483,13.5916,13.1778,13.1937,41914596
Day330,13.2255,13.3051,12.9072,13.2096,41394932
Day331,13.2255,13.2573,13.0186,13.1778,26754216
Day332,13.1778,13.2733,13.0345,13.0504,29920568
Day333,12.9868,13.0027,12.8436,12.8913,27355702
Day334,12.955,13.0186,12.8436,12.8595,36425140
Day335,12.8436,12.939,12.8117,12.8754,25631188
Day336,12.8754,13.0504,12.8436,13.0345,61361068
Day337,13.13,13.1619,13.0186,13.1141,55856856
Day338,13.0982,13.13,12.8595,12.8913,47982552
Day339,12.939,12.939,12.8117,12.8436,40941048
Day340,12.8276,12.8913,12.6207,12.6207,45362700
Day341,12.6367,12.7162,12.4934,12.5252,27486876
Day342,12.6367,12.6526,12.4775,12.5412,30926772
Day343,12.5571,12.8117,12.5571,12.7321,30784516
Day344,12.7003,12.8117,12.6207,12.6367,30470236
Day345,12.6367,12.8436,12.6367,12.8436,23739906
Day346,12.7958,13.1619,12.7958,13.13,40971660
Day347,13.0664,13.1619,13.0186,13.0982,20630898
Day348,13.0982,13.13,13.0186,13.0504,21536288
Day349,13.0982,13.2096,13.0664,13.1937,32546200
