Time,Open,High,Low,Close,Volume
Day1,142.4117,145.8433,141.2678,142.4117,57162800
Day2,142.0304,144.1275,140.6959,141.0772,30741900
Day3,140.8865,142.221,138.2175,142.0304,43787700
Day4,141.2678,142.9836,140.3146,142.4117,41653200
Day5,142.221,144.89,141.2678,143.7462,81563900
Day6,142.793,142.9836,139.1707,140.1239,42503500
Day7,144.1275,146.2246,143.1742,143.7462,79286800
Day8,144.89,151.372,144.1275,144.6994,106588300
Day9,143.1742,143.9368,140.3146,142.793,53858400
Day10,141.4584,144.89,141.4584,142.4117,30977000
Day11,141.4584,142.0304,139.1707,141.4584,32021100
Day12,141.6491,141.8397,139.3613,140.1239,24970300
Day13,140.6959,141.6491,139.7426,140.6959,24659300
Day14,143.5555,144.1275,137.8362,139.9333,52477500
Day15,138.7894,143.5555,137.6455,142.9836,58159800
Day16,142.0304,149.4655,141.8397,146.2246,100020400
Day17,144.5088,147.5591,143.7462,147.1778,47414800
Day18,146.6059,148.7029,144.89,147.1778,39544200
Day19,147.5591,150.6094,145.8433,146.7965,40621900
Day20,146.2246,146.2246,142.0304,142.9836,34413100
Day21,143.5555,153.8504,142.9836,149.6562,87505700
Day22,148.7029,151.5626,147.5591,148.5123,60471400
Day23,148.3217,149.4655,146.7965,147.5591,37912200
Day24,146.4152,147.1778,142.9836,146.9871,41121800
Day25,146.4152,147.7497,145.0807,145.2713,25209800
Day26,146.0339,146.7965,143.3649,143.7462,23005500
Day27,143.1742,143.7462,140.6959,141.4584,28937700
Day28,141.6491,142.4117,140.6959,140.6959,17718600
Day29,141.6491,143.7462,140.8865,143.5555,25359700
Day30,142.6023,145.2713,142.4117,144.89,29213400
Day31,144.6994,147.3684,143.9368,145.8433,36070100
Day32,145.8433,148.3217,145.0807,146.2246,34697400
Day33,145.6526,149.2749,145.46200000000002,148.5123,36013800
Day34,147.3684,148.5123,146.4152,146.9871,26466600
Day35,146.2246,147.9404,144.89,147.5591,30869000
Day36,146.9871,147.3684,143.3649,143.7462,24899400
Day37,143.7462,145.6526,142.793,145.0807,18150800
Day38,143.9368,148.3217,142.221,147.3684,61396100
Day39,146.0339,149.4655,145.8433,147.3684,34366700
Day40,146.9871,152.1346,146.6059,150.9907,52480800
Day41,149.8468,150.2281,148.3217,150.0375,26419700
Day42,149.0842,155.3755,149.0842,152.7065,56045200
Day43,152.8971,154.2316,151.5626,154.041,32211500
Day44,153.0878,154.4223,152.1346,153.2784,21864800
Day45,153.2784,153.2784,150.4187,151.5626,28456200
Day46,151.5626,152.7065,149.4655,151.5626,21443500
Day47,152.7065,152.8971,150.8,151.372,14993200
Day48,151.372,153.0878,150.2281,151.5626,19725000
Day49,151.372,151.5626,149.6562,150.8,17242900
Day50,149.8468,150.9907,149.0842,150.8,16194900
Day51,150.8,154.6129,150.6094,152.5158,31861800
Day52,152.5158,156.1381,151.1813,155.9474,46506700
Day53,155.9474,156.1381,154.041,154.9942,39391600
Day54,154.4223,155.5662,153.4691,154.2316,19562600
Day55,154.6129,155.9474,150.0375,150.6094,42907000
Day56,150.6094,152.5158,149.6562,151.5626,30969100
Day57,150.9907,152.1346,148.8936,149.2749,20653200
Day58,149.8468,152.1346,149.4655,151.7533,30384100
Day59,152.1346,153.0878,151.1813,151.7533,20855700
Day60,152.3252,158.0445,152.3252,156.1381,74309700
Day61,155.3755,156.1381,153.2784,153.8504,33868700
Day62,154.4223,155.3755,153.2784,154.4223,24504500
Day63,154.2316,154.4223,151.372,151.372,23450200
Day64,151.1813,154.041,151.1813,153.8504,19335200
Day65,154.2316,155.1849,152.1346,152.8971,32040600
Day66,154.041,156.9007,153.8504,155.3755,46762900
Day67,154.041,155.7568,152.5158,154.8036,26451900
Day68,154.8036,156.71,153.4691,156.1381,26383700
Day69,155.9474,156.1381,153.0878,154.8036,23808900
Day70,154.6129,154.9942,152.5158,153.4691,18793900
Day71,151.9439,151.9439,146.9871,147.1778,62851300
Day72,146.7965,147.5591,144.1275,145.46200000000002,26131000
Day73,144.6994,147.9404,143.9368,146.9871,22802000
Day74,146.0339,148.131,146.0339,146.7965,18340700
Day75,146.4152,146.7965,144.5088,145.46200000000002,13196700
Day76,146.2246,148.8936,146.0339,147.5591,20157700
Day77,147.5591,147.7497,145.0807,145.2713,12087300
Day78,144.89,146.2246,144.5088,146.0339,12605600
Day79,145.46200000000002,147.9404,145.0807,147.1778,16234600
Day80,146.0339,146.7965,144.89,145.6526,16133400
Day81,145.6526,146.0339,143.1742,144.1275,20612800
Day82,144.3181,144.6994,141.6491,144.1275,26221800
Day83,143.9368,144.6994,142.793,143.7462,15545000
Day84,143.9368,144.6994,142.9836,143.9368,10200900
Day85,144.5088,146.0339,143.7462,145.46200000000002,20300600
Day86,145.46200000000002,146.6059,142.4117,144.5088,22512600
Day87,144.3181,147.3684,144.1275,145.46200000000002,24031600
Day88,145.6526,147.9404,145.46200000000002,147.5591,23235500
Day89,147.3684,147.9404,146.2246,147.1778,14879700
Day90,147.1778,149.8468,146.7965,148.5123,27665800
Day91,148.5123,150.4187,147.9404,148.7029,21853900
Day92,149.0842,149.0842,145.2713,148.131,28294400
Day93,147.9404,148.3217,146.0339,146.6059,25704700
Day94,146.6059,147.1778,145.8433,146.6059,14473700
Day95,146.6059,146.9871,144.89,145.0807,13249100
Day96,144.5088,145.6526,143.5555,144.1275,12526000
Day97,144.1275,145.6526,141.6491,141.8397,15902700
Day98,141.2678,142.6023,138.9801,139.9333,18222600
Day99,139.1707,140.3146,134.0233,135.7391,32517100
Day100,135.7391,136.6923,134.7859,135.9297,11092985
Day101,135.5485,135.7391,131.5449,131.9262,17658057
Day102,132.1168,133.0701,130.0198,130.97299999999998,15639378
Day103,130.97299999999998,132.1168,130.401,130.97299999999998,11481966
Day104,131.1636,134.4046,130.401,134.2139,17366659
Day105,133.0701,133.0701,131.1636,132.3075,21298619
Day106,131.5449,131.5449,127.1601,128.1133,19860548
Day107,128.1133,128.4946,122.0127,123.5378,31745640
Day108,122.9659,125.4443,122.2033,122.7753,18885211
Day109,121.4407,121.4407,118.0091,118.7717,25490482
Day110,119.15299999999999,119.9156,118.5811,118.9624,12565497
Day111,119.3436,119.7249,116.8653,119.5343,16576609
Day112,119.7249,120.1062,117.2466,117.6278,13472571
Day113,117.6278,118.0091,114.0056,116.6746,17917400
Day114,116.6746,117.8185,115.5307,117.2466,10971281
Day115,117.6278,118.1998,116.6746,117.0559,8144294
Day116,117.4372,118.7717,116.1027,118.7717,12241403
Day117,118.5811,120.6782,117.8185,120.1062,19388871
Day118,119.3436,131.3543,118.5811,129.0665,66240152
Day119,133.8326,140.1239,133.4514,136.6923,150058600
Day120,136.1204,136.6923,130.2104,131.5449,85568912
Day121,131.7356,131.7356,119.3436,120.4875,67969616
Day122,118.7717,125.8256,116.8653,124.4911,48723024
Day123,123.9191,126.3975,121.2501,125.06299999999999,38792672
Day124,123.9191,129.2572,122.39399999999999,125.6349,43656640
Day125,125.8256,126.2069,120.4875,121.4407,35032796
Day126,120.6782,122.7753,118.3904,118.5811,26561732
Day127,118.5811,122.0127,118.1998,121.2501,26728248
Day128,122.39399999999999,125.4443,121.822,122.5846,30075104
Day129,122.0127,122.7753,120.6782,122.2033,17967196
Day130,122.2033,125.06299999999999,121.822,124.8723,27081088
Day131,123.9191,125.8256,123.5378,124.6817,24999596
Day132,124.4911,124.6817,122.9659,124.1098,17462816
Day133,124.3004,126.0162,122.9659,123.3472,20010512
Day134,122.9659,124.6817,122.7753,124.4911,13192890
Day135,124.6847,124.6847,121.7805,122.1677,19991484
Day136,121.5869,123.1358,121.3933,122.5549,12125139
Day137,122.3613,123.523,121.9741,122.3613,11174870
Day138,122.1677,122.7486,121.7805,122.5549,13184155
Day139,122.3613,122.7486,121.5869,122.1677,14616216
Day140,122.3613,122.5549,119.4572,120.4252,35043792
Day141,120.8125,121.5869,120.038,120.038,21484464
Day142,120.2316,120.2316,117.7147,118.8764,20895962
Day143,118.8764,119.8444,118.4891,119.4572,22398390
Day144,119.4572,120.4252,118.8764,120.038,19912938
Day145,119.8444,120.6188,118.8764,119.6508,14756921
Day146,119.8444,120.6188,119.4572,120.6188,14334056
Day147,120.038,121.1997,119.8444,120.8125,15655944
Day148,120.6188,122.5549,120.038,122.3613,21954664
Day149,121.9741,122.5549,120.8125,121.1997,20879060
Day150,121.1997,121.5869,120.4252,121.5869,11986489
Day151,121.0061,121.3933,120.4252,121.0061,13339600
Day152,120.8125,121.1997,120.2316,121.1997,12268095
Day153,121.1997,122.5549,120.8125,121.7805,19128088
Day154,121.5869,122.3613,119.8444,120.038,18624216
Day155,120.038,120.6188,118.2955,119.2636,16133885
Day156,119.2636,120.6188,118.6828,120.2316,13721192
Day157,120.038,120.6188,119.2636,119.6508,11904046
Day158,119.8444,120.038,112.2936,115.0042,24606964
Day159,114.2297,116.1658,114.2297,115.9722,9561600
Day160,115.7786,119.07,115.585,119.07,21684564
Day161,118.6828,120.6188,118.4891,119.6508,17871964
Day162,119.8444,120.4252,119.2636,119.8444,13068435
Day163,118.8764,121.0061,118.8764,120.4252,14167918
Day164,120.4252,121.1997,119.4572,120.038,11736316
Day165,120.8125,121.1997,119.6508,120.8125,14687608
Day166,121.0061,121.5869,119.4572,121.1997,17199812
