Time,Open,High,Low,Close,Volume
Day1,7.9713,7.9816,7.7857,7.8579,87662900
Day2,7.9507,8.0951,7.9198,8.0229,102192200
Day3,8.0538,8.8272,7.9919,8.8272,377401400
Day4,8.92,9.6831,8.8479,9.281,531877700
Day5,9.2603,9.3428,9.0953,9.2294,220460400
Day6,9.2294,9.281,8.9716,9.1263,224836900
Day7,9.0541,9.2088,8.9303,9.1675,183743500
Day8,9.0541,9.085,8.8169,8.9303,166381600
Day9,8.8788,9.0438,8.8479,8.951,129936800
Day10,8.9716,9.3428,8.9303,9.2191,226934900
Day11,9.2603,9.2706,8.9922,9.0232,138004100
Day12,8.9819,9.3325,8.951,9.1263,201624100
Day13,9.085,9.2397,8.8685,9.2294,139190400
Day14,9.281,9.3325,9.0232,9.1366,164152900
Day15,9.0644,9.1469,8.9097,9.0025,154187700
Day16,8.9716,9.0232,8.6829,8.7963,161398400
Day17,8.7654,8.8891,8.7241,8.8685,93453200
Day18,8.8582,8.8685,8.5282,8.621,108567900
Day19,8.4663,8.6004,8.2291,8.3426,133520200
Day20,8.3426,8.4147,8.2807,8.3426,60966200
Day21,8.2807,8.3838,8.2188,8.3632,79061000
Day22,8.3838,8.3838,8.2704,8.291,59780200
Day23,8.2807,8.4251,8.2601,8.3322,103013600
Day24,8.3322,8.3529,7.9816,8.1672,130996000
Day25,8.0744,8.291,8.0641,8.2497,72795400
Day26,8.2807,8.291,8.1363,8.1776,53777200
Day27,8.126,8.3529,8.126,8.3116,64824900
Day28,8.2807,8.3219,8.1982,8.2394,50796500
Day29,8.1982,8.2085,8.0332,8.0641,56644900
Day30,8.0538,8.1363,8.0126,8.1157,38091800
Day31,8.126,8.2601,8.0744,8.1569,55759300
Day32,8.1466,8.1466,8.0332,8.0538,37769500
Day33,8.0538,8.0641,7.8373,7.8682,54118300
Day34,7.7857,7.961,7.7341,7.9507,44922600
Day35,7.9094,7.961,7.8166,7.8476,36541300
Day36,7.8579,7.8785,7.7444,7.8063,29916500
Day37,7.7857,7.8785,7.7651,7.7857,27517200
Day38,7.796,7.8476,7.7238,7.8373,33402400
Day39,7.8269,7.9816,7.8063,7.961,45041300
Day40,7.9507,8.0126,7.9094,7.9919,32317800
Day41,7.9816,8.0229,7.9198,7.9507,28165900
Day42,7.9507,7.961,7.8373,7.8476,31244100
Day43,7.8373,7.9198,7.8373,7.8785,26713700
Day44,7.8888,7.9094,7.8476,7.8888,36965400
Day45,7.8373,7.8888,7.7135,7.7238,43705100
Day46,7.7135,7.7857,7.6826,7.6929,28709100
Day47,7.7032,7.7651,7.6207,7.7135,39033000
