Time,Open,High,Low,Close,Volume
Day1,8.6458,9.5011,8.6458,9.0669,149282100
Day2,8.9616,9.1195,8.8563,9.08,46030200
Day3,9.08,9.3169,8.9353,9.1195,54705000
Day4,9.1327,9.4748,9.08,9.1985,81150300
Day5,9.158999999999999,9.2248,8.9879,9.1064,48330800
Day6,9.0537,9.08,8.6984,8.8432,60424800
Day7,8.8432,8.9748,8.751,8.8695,44236100
Day8,8.8695,8.8826,8.7247,8.8432,41201600
Day9,8.7774,8.8563,8.6984,8.8432,50066400
Day10,8.7905,8.9353,8.7774,8.7905,35794100
Day11,8.7905,8.8958,8.6195,8.7905,50938400
Day12,8.7905,9.1458,8.7642,9.1327,53111000
Day13,9.08,9.8959,9.0011,9.4617,113772400
Day14,9.4617,9.6327,9.08,9.408999999999999,76615100
Day15,9.2906,9.3169,9.08,9.2511,35115500
Day16,9.1722,9.488,9.1195,9.2116,53533700
Day17,9.0932,9.1722,8.751,8.7642,84151200
Day18,8.7116,8.8695,8.6984,8.8432,36505900
Day19,8.7774,8.7905,8.6589,8.7247,26451900
Day20,8.7247,8.7247,8.4221,8.501,49605800
Day21,8.501,8.6853,8.4879,8.6326,25648000
Day22,8.6326,8.6458,8.5405,8.6195,16784000
Day23,8.6195,8.6195,8.4615,8.5537,19723200
Day24,8.5273,8.58,8.3957,8.58,17830600
Day25,8.5668,8.5668,8.4352,8.4615,19578400
Day26,8.4615,8.4879,8.2773,8.3299,27122100
Day27,8.3168,8.4484,8.2905,8.3694,20256300
Day28,8.3563,8.501,8.3563,8.4352,22253900
Day29,8.4747,8.8958,8.4484,8.8826,69857900
Day30,8.8826,9.1985,8.8432,8.8826,50979100
Day31,8.8826,9.08,8.8037,8.9353,22945500
Day32,8.8826,9.0142,8.7116,8.9353,26949200
Day33,8.8826,9.0142,8.8432,9.0011,25537600
Day34,8.9879,9.0011,8.8037,8.8168,16899200
Day35,8.8432,8.9484,8.7379,8.7642,13766300
Day36,8.7905,8.8037,8.6984,8.7642,12084700
Day37,8.7642,9.158999999999999,8.7247,8.908999999999999,51085300
Day38,8.9221,9.1064,8.6853,9.0406,71828000
Day39,8.9484,9.08,8.8695,8.9748,29151200
Day40,8.9221,9.0669,8.9221,9.0669,31533600
Day41,9.0669,9.1458,9.0011,9.0406,26186500
