Time,Open,High,Low,Close,Volume
Day1,36.8296,37.1276,36.6509,36.782,6369000
Day2,36.9369,37.3541,36.5198,37.0561,11464300
Day3,36.9846,37.1634,36.5317,37.1157,7095200
Day4,37.1276,37.5448,36.5198,36.626999999999995,8887100
Day5,36.6747,36.9012,36.2814,36.7701,8170300
Day6,36.7939,36.9369,35.8285,36.0072,10117700
Day7,36.0192,36.4363,35.8046,35.8642,5526000
Day8,35.9,36.2337,35.3517,36.2099,11912700
Day9,35.8165,36.1741,35.6735,36.1145,12116000
Day10,36.1741,36.2337,35.8285,36.1264,6013900
Day11,36.1741,36.3052,35.9119,36.1503,7180500
Day12,36.2218,36.4125,35.9596,35.9715,3836600
Day13,35.8046,36.5555,35.8046,36.484,12241600
Day14,36.4125,37.1872,36.2337,36.6151,20269300
Day15,36.4721,36.6747,35.888000000000005,35.9238,6118800
Day16,35.7808,36.1979,35.7808,35.8285,3667100
Day17,35.6378,35.6973,34.422,34.6723,9555000
Day18,34.7438,35.0418,34.2075,34.3863,5548500
Day19,34.3982,34.5412,34.1121,34.4578,4057000
Day20,34.565,35.2206,33.8976,34.72,6238700
Day21,34.565,34.8034,34.0406,34.0883,5864500
Day22,34.1836,34.1836,33.695,33.7665,4094400
Day23,33.7546,33.8499,32.7772,33.0394,5623000
Day24,32.9321,32.9917,32.4911,32.9321,4475600
Day25,32.8606,33.1824,32.7295,32.7772,4167900
Day26,32.6818,32.8964,32.5627,32.7772,5397500
Day27,32.7534,33.0633,32.658,32.955999999999996,5324600
Day28,32.9202,33.1109,32.515,33.099000000000004,6133500
Day29,32.9321,33.6711,32.801,33.397,7341800
Day30,33.397,33.6711,33.254,33.5877,8196200
Day31,33.5877,33.9333,33.5519,33.7784,5013800
Day32,33.838,33.9691,33.254,33.3016,3334800
Day33,33.4685,33.9333,33.4327,33.7903,5193100
Day34,33.7784,33.8499,33.3851,33.4208,2632700
Day35,33.7069,33.7307,33.3731,33.4566,2685700
Day36,33.4089,33.5996,33.1109,33.1824,3147100
Day37,33.2063,33.9691,33.1586,33.5162,6257500
Day38,33.5043,34.3982,33.254,34.1717,17442400
Day39,33.981,34.6604,33.7546,34.422,7441300
Day40,34.3028,34.72,34.279,34.5889,3971000
Day41,34.3028,34.8273,33.9214,34.1479,3841400
Day42,34.2909,34.6246,34.1479,34.2551,8232200
Day43,34.3267,34.6366,34.3267,34.422,10959200
Day44,34.5531,34.6366,34.3267,34.5174,4037000
Day45,34.3624,34.72,34.2313,34.6842,9945800
Day46,34.5054,34.7557,34.3505,34.5889,5941700
Day47,34.7796,34.7796,33.6592,33.683,3401200
Day48,33.9691,34.0764,33.7426,33.8976,11085500
Day49,33.9691,34.135999999999996,33.7069,33.8499,5786300
Day50,33.6711,33.7307,33.2778,33.5162,7851700
Day51,33.5162,33.5758,33.242,33.3731,14881200
Day52,33.5162,33.5162,33.2778,33.3851,15131600
Day53,33.3851,33.6115,33.3016,33.4327,22584100
Day54,33.4447,33.4685,32.9917,33.0394,13377700
Day55,33.1348,33.1824,32.8964,33.0752,11955800
Day56,33.0752,33.1467,32.8368,32.955999999999996,9822900
Day57,32.9321,33.2063,32.8964,32.9679,20053900
Day58,33.0156,33.3612,32.9679,33.3493,29606600
Day59,33.3612,33.4566,33.1705,33.2659,19299300
Day60,33.3016,33.3016,32.955999999999996,32.9798,16663300
Day61,33.0037,33.0156,32.5507,32.6342,11742500
Day62,32.5984,32.8964,32.5388,32.8725,10741500
Day63,32.813,33.0513,32.515,32.6699,22524800
Day64,32.6103,32.7295,32.5627,32.5865,11987800
Day65,32.5984,32.7057,32.4077,32.4435,13275500
Day66,32.515,32.5627,31.919,31.9309,21073700
Day67,31.8714,32.1455,31.7641,31.9548,14005700
Day68,31.9548,32.1097,31.8714,32.0263,7974800
Day69,31.9905,32.1932,31.919,32.1693,9334600
Day70,32.1455,32.2647,32.0263,32.1812,6786800
Day71,32.1097,32.4435,31.8356,32.3362,13465700
Day72,32.2766,32.5984,32.1336,32.5269,13625500
Day73,32.5388,33.3016,32.5388,33.1467,24965700
Day74,33.1228,33.4327,33.0037,33.2301,13685600
Day75,33.0752,33.3731,32.8964,33.254,8356000
Day76,33.3731,33.54,33.0871,33.1944,9847000
Day77,33.2897,33.4327,32.7653,32.8845,9570200
