Time,Open,High,Low,Close,Volume
Day1,180.8866,183.7978,180.3043,181.857,81035000
Day2,182.0511,182.4392,181.0807,181.4688,67367900
Day3,182.4392,182.8274,180.3043,182.6333,66262600
Day4,182.6333,185.7387,181.4688,182.4392,188418900
Day5,182.4392,183.9919,181.857,183.7978,175280400
Day6,184.18599999999998,184.7683,183.0215,184.3801,111034900
Day7,184.9623,189.2322,182.6333,183.0215,199387000
Day8,183.0215,183.9919,180.6925,183.0215,124506900
Day9,181.4688,183.6037,180.4984,183.0215,109729400
Day10,182.0511,183.6037,181.857,182.8274,48513000
Day11,182.4392,182.6333,180.8866,181.4688,50617000
Day12,181.2747,188.84400000000002,180.8866,187.4854,274859600
Day13,185.7387,190.3967,185.1564,188.6499,191536700
Day14,187.8736,190.3967,184.9623,189.0381,143768400
Day15,187.6795,188.84400000000002,185.9328,187.6795,79949700
Day16,187.8736,193.8902,187.4854,191.173,273045000
Day17,189.4263,191.7553,183.6037,184.5742,111255900
Day18,184.3801,184.9623,181.0807,181.0807,205128300
Day19,180.6925,181.0807,178.3635,179.7221,52036100
Day20,180.8866,181.857,178.1694,179.528,66115800
Day21,178.5576,179.528,178.1694,179.3339,53616200
Day22,178.9457,178.9457,177.5871,178.1694,40855000
Day23,178.1694,178.1694,176.6167,177.7812,38903300
Day24,176.6167,177.5871,175.6463,177.3931,40541700
Day25,177.3931,177.9753,176.0345,176.4226,47739700
Day26,176.4226,176.6167,174.87,175.6463,63856300
Day27,175.4522,176.2285,175.06400000000002,175.8404,37785700
Day28,176.2285,176.8108,175.6463,176.2285,54821400
Day29,176.2285,177.7812,175.6463,176.8108,58352400
Day30,176.6167,177.0049,175.4522,176.8108,73120400
Day31,176.8108,177.0049,176.0345,176.2285,56243300
Day32,176.2285,176.4226,174.87,174.87,55732600
Day33,174.6759,175.4522,174.2877,175.06400000000002,49114800
Day34,174.87,175.6463,174.87,175.2581,38946300
Day35,175.2581,175.6463,174.2877,174.4818,38822900
Day36,174.6759,175.2581,174.2877,174.6759,22511200
Day37,174.4818,176.6167,174.2877,176.2285,59021400
Day38,176.0345,179.9161,174.0936,178.5576,196318600
Day39,177.7812,178.3635,177.199,177.5871,31710800
Day40,177.9753,178.5576,177.199,178.1694,23077000
Day41,177.5871,179.7221,177.3931,178.1694,24707900
Day42,178.1694,179.3339,177.5871,178.9457,27038300
Day43,179.3339,179.7221,178.3635,178.9457,23741600
Day44,178.9457,180.3043,178.7516,179.9161,27882000
Day45,179.3339,179.7221,178.5576,178.9457,16776100
Day46,179.1398,180.3043,179.1398,179.528,19569700
Day47,180.1102,180.1102,177.9753,177.9753,24804000
Day48,178.7516,179.1398,177.5871,177.7812,42566200
Day49,177.7812,178.3635,176.6167,177.3931,42115200
Day50,176.8108,177.3931,175.8404,177.0049,39744900
Day51,177.0049,177.5871,176.4226,177.0049,45953000
Day52,177.199,177.3931,176.2285,176.8108,97265000
Day53,177.0049,178.1694,176.6167,177.3931,102536400
Day54,177.3931,177.5871,176.2285,176.6167,64756100
Day55,176.8108,178.1694,176.2285,177.5871,144318400
Day56,177.3931,177.9753,176.6167,177.0049,95450200
Day57,177.0049,177.3931,175.2581,175.2581,107446200
Day58,175.4522,177.5871,175.2581,177.3931,157680600
Day59,177.7812,178.3635,176.6167,177.199,120469000
Day60,177.0049,177.0049,176.0345,176.4226,90558400
Day61,176.6167,176.8108,176.0345,176.2285,56167400
Day62,176.2285,176.6167,175.6463,176.0345,77910700
Day63,176.0345,176.2285,175.06400000000002,175.4522,80756900
Day64,175.4522,175.8404,175.06400000000002,175.2581,44034600
Day65,175.6463,175.6463,175.06400000000002,175.4522,68994900
Day66,175.4522,175.8404,173.7054,174.0936,115946000
Day67,173.8995,174.4818,173.3173,174.0936,61988900
Day68,173.8995,174.0936,173.5114,173.8995,59575000
Day69,173.7054,174.2877,173.3173,174.0936,34339900
Day70,173.8995,174.0936,172.735,173.1232,56316200
Day71,172.735,172.9291,171.7646,172.1528,54516600
Day72,172.1528,172.5409,171.1824,171.5705,40673000
Day73,171.5705,172.1528,170.7942,171.9587,44713600
Day74,171.7646,172.1528,171.1824,171.5705,44623400
Day75,171.3764,172.1528,170.9883,171.9587,46471300
Day76,171.9587,172.735,171.7646,172.3469,70457500
Day77,172.5409,172.5409,170.40599999999998,170.9883,93164400
Day78,170.7942,171.1824,168.4652,169.0474,103859300
Day79,168.8533,169.0474,167.6888,168.2711,92089300
Day80,167.6888,167.6888,165.1657,165.9421,124313800
Day81,165.9421,166.9125,165.748,166.7184,100749100
Day82,166.7184,167.3007,166.1362,166.9125,64861500
Day83,166.9125,167.8829,166.7184,167.1066,75358700
Day84,167.3007,167.3007,165.5539,165.9421,57693700
Day85,166.1362,166.7184,164.9717,165.3598,69486400
Day86,164.9717,165.3598,163.0308,164.1953,84600700
Day87,164.0012,165.5539,164.0012,164.5835,64726500
Day88,164.5835,165.3598,163.8071,165.1657,112715900
Day89,165.3598,165.3598,164.1953,164.7776,84781800
