Time,Open,High,Low,Close,Volume
Day1,17.1209,17.2962,16.9766,17.09,30757400
Day2,17.1415,17.3683,17.0178,17.2755,39869300
Day3,17.2755,17.2755,16.9457,17.1725,35847600
Day4,17.1106,17.1725,16.9354,16.9972,23330100
Day5,16.9251,17.2549,16.9148,17.0591,30664800
Day6,17.0694,17.2652,17.0385,17.1931,31140300
Day7,17.224,17.3065,16.9869,17.0385,31442900
Day8,16.9869,17.4508,16.9663,17.1209,37621700
Day9,17.0694,17.2962,16.7911,17.2446,31075900
Day10,17.3477,17.4198,17.1003,17.1209,32740400
Day11,17.09,17.3168,16.9354,17.2137,39807700
Day12,17.1312,17.5642,17.0488,17.5332,72408400
Day13,17.4611,17.6054,17.3271,17.5745,55261200
Day14,17.5229,17.5229,17.09,17.2858,49824600
Day15,17.0385,17.1622,16.6983,16.7808,41713800
Day16,16.8117,16.8632,16.554000000000002,16.5952,24735700
Day17,16.6365,16.688,16.5128,16.6777,17542300
Day18,16.6983,16.6983,16.5025,16.5746,17519400
Day19,16.554000000000002,16.6674,16.5334,16.5849,17633600
Day20,16.5952,16.6159,16.1829,16.3479,42500200
Day21,16.4406,16.4406,16.2448,16.3479,14515900
Day22,16.3582,16.3788,15.9974,16.0283,18979900
Day23,15.9252,16.1726,15.884,16.018,21379900
Day24,16.1005,16.1314,15.9974,16.0695,12413800
Day25,16.1005,16.1005,15.9562,15.9871,11672700
Day26,16.1108,16.1108,15.9459,16.0489,13345500
Day27,16.1211,16.1726,16.0695,16.1108,12827800
Day28,16.0902,16.0902,15.9459,16.0592,10059900
Day29,16.0489,16.0489,15.8428,15.9252,12584400
Day30,15.8325,16.0283,15.7397,16.018,14785300
Day31,16.0592,16.0695,15.9149,15.9355,8028400
Day32,15.9149,15.9562,15.8016,15.8531,9678100
Day33,15.9665,15.9665,15.8222,15.8634,7373800
Day34,15.9665,16.0283,15.8634,16.0077,9057700
Day35,16.0386,16.152,15.9871,16.0902,10229800
Day36,16.1005,16.1314,16.0283,16.0902,8653500
Day37,16.1005,16.1005,15.8943,15.9252,13888400
Day38,15.9252,15.9355,15.7294,15.7397,14430800
Day39,15.6779,15.7912,15.6676,15.7294,8685400
Day40,15.75,15.8119,15.7088,15.7088,8075000
Day41,15.6985,15.7603,15.5748,15.6057,9828900
Day42,15.5748,15.6572,15.5129,15.5232,9198400
Day43,15.5129,15.7088,15.3892,15.6779,16003300
Day44,15.616,15.9974,15.0697,15.9355,48550300
Day45,15.7603,15.7706,15.5026,15.7191,9247700
Day46,15.6469,15.7809,15.5851,15.6469,6676100
Day47,15.5542,15.7397,15.5439,15.6469,6330900
Day48,15.6263,15.7706,15.5954,15.7088,6503300
Day49,15.7191,15.7912,15.6779,15.7294,6509000
Day50,15.7603,15.7809,15.616,15.6366,4757100
Day51,15.6057,15.6676,15.5645,15.5954,4961200
Day52,15.6366,15.6882,15.6057,15.6779,5244100
Day53,15.6469,15.7706,15.5851,15.616,4246400
Day54,15.9768,16.2345,15.8325,15.884,32756500
Day55,15.7809,15.9665,15.6985,15.75,16268800
Day56,15.7294,16.0077,15.6676,15.9459,19669200
Day57,15.9871,16.42,15.9355,15.9768,32460700
Day58,15.9046,16.0799,15.8016,16.0799,17276600
Day59,16.0592,16.2139,15.9355,16.0489,20197200
Day60,16.018,16.0489,15.8531,15.9355,16253100
Day61,15.9562,15.9665,15.75,15.8325,12327300
Day62,15.8119,15.884,15.7809,15.8325,10868800
Day63,15.8428,15.884,15.7294,15.7397,9911900
Day64,15.7397,15.8325,15.6985,15.75,8207300
Day65,15.7397,15.8325,15.6985,15.75,8359300
Day66,15.7912,16.0283,15.7706,15.7809,14705100
Day67,15.7603,15.7706,15.6572,15.7603,10367800
Day68,15.75,15.8634,15.6985,15.8222,8442000
Day69,15.8531,15.9562,15.7912,15.8737,9607400
Day70,15.8737,15.9149,15.8016,15.8634,8083400
Day71,15.8737,15.9046,15.6572,15.8531,9958300
Day72,15.8634,15.884,15.6779,15.7088,9017800
Day73,15.7191,15.7603,15.5439,15.7294,10397000
Day74,15.7397,15.7706,15.6469,15.6882,8673800
Day75,15.6779,15.7088,15.616,15.6779,6814100
Day76,15.7088,15.9974,15.6985,15.9871,29354300
Day77,16.0283,16.0489,15.7191,15.7706,15561400
Day78,15.6882,15.7603,15.5439,15.616,17480300
Day79,15.5954,15.6572,15.5336,15.5439,11623800
Day80,15.4408,15.5439,15.4099,15.4099,11981800
Day81,15.4099,15.5748,15.3274,15.3892,10353300
Day82,15.3789,15.616,15.347999999999999,15.5232,10335700
Day83,15.5232,15.5851,15.4511,15.4717,7952800
Day84,15.4923,15.4923,15.3583,15.3686,6452300
Day85,15.3996,15.4614,15.2243,15.2449,10195900
Day86,15.2346,15.3171,15.1109,15.1728,12027000
Day87,15.1728,15.2346,15.1212,15.1316,8098400
Day88,15.1419,15.4202,15.1316,15.3583,12070200
Day89,15.3686,15.4099,15.2449,15.2759,8095800
Day90,15.3068,15.3996,15.2552,15.3274,9762800
Day91,15.3377,15.5129,15.2862,15.3996,14360600
Day92,15.4305,15.4717,15.2243,15.3996,11515400
Day93,15.3892,15.5232,15.2759,15.4305,13181300
Day94,15.3686,15.3789,15.2656,15.2965,6775600
Day95,15.3068,15.3068,15.1522,15.2862,9240700
Day96,15.2346,15.3377,15.1212,15.3068,10346600
Day97,15.2552,15.3171,15.0491,15.0491,8184200
Day98,15.0388,15.0388,14.7089,14.9769,13863800
Day99,14.946,14.9769,14.677999999999999,14.8842,10330800
Day100,14.8739,15.0697,14.7193,15.0388,11244419
Day101,14.9769,15.214,14.7605,15.2037,16238090
Day102,15.1006,15.1831,15.0491,15.0697,5741958
Day103,15.0697,15.2862,14.9873,15.1006,7765606
Day104,15.08,15.0903,14.8533,14.9976,8265526
Day105,14.9976,15.0182,14.8739,14.9976,6957816
Day106,14.9976,15.0079,14.8223,14.8326,8419438
Day107,14.8326,14.9048,14.7502,14.8429,6529551
Day108,14.8017,14.8842,14.7193,14.8326,8844631
Day109,14.7708,14.8842,14.4513,14.8636,21570793
Day110,14.7708,14.9976,14.5646,14.9666,20613512
Day111,14.8223,14.9976,14.7708,14.946,9860381
Day112,14.9254,14.9769,14.7914,14.9254,13768606
Day113,14.8326,14.9666,14.7399,14.8429,12201400
Day114,14.7708,15.0388,14.7708,14.812000000000001,12144312
Day115,14.7502,14.8945,14.7296,14.7811,9378881
Day116,14.7399,14.8533,14.5749,14.812000000000001,10912942
Day117,14.7914,14.9563,14.6986,14.7399,10892511
Day118,14.677999999999999,14.7193,14.544,14.5543,9018481
Day119,14.5646,14.6471,14.544,14.5853,5323100
Day120,14.544,14.5749,14.2245,14.2245,10104456
Day121,14.2348,14.3069,13.9565,13.9668,11606377
