Time,Open,High,Low,Close,Volume
Day1,82.3733,84.6117,82.23899999999999,84.3431,66351500
Day2,84.0297,84.925,83.3134,83.8954,26750200
Day3,84.164,85.1489,83.5372,85.0146,40943300
Day4,85.507,85.9547,82.9105,83.4925,85146500
Day5,83.4925,83.9849,82.8657,83.9402,49108000
Day6,83.9849,84.2535,82.6866,83.0448,39129800
Day7,83.0448,83.4477,82.41799999999999,82.7762,53799000
Day8,82.9553,83.0,81.657,82.7762,48392100
Day9,82.3285,83.58200000000001,82.1047,83.5372,50351800
Day10,83.5372,84.0745,83.1343,83.2686,31729100
Day11,83.4925,83.7611,83.1791,83.3582,12167200
Day12,83.58200000000001,84.5221,83.3582,83.9849,26930700
Day13,83.9849,86.5815,83.9402,85.9547,62582100
Day14,85.7756,87.9693,84.6117,86.1786,79488200
Day15,85.4623,85.9547,84.2088,84.5221,24933200
Day16,84.164,85.6861,84.164,84.2535,32780700
Day17,83.8506,83.8506,81.4779,81.657,36612500
Day18,81.657,82.3733,81.1198,81.3884,24216800
Day19,81.2541,81.3884,80.2692,80.6273,24624500
Day20,80.5378,80.5378,79.2395,79.6424,29800200
Day21,79.8215,80.493,79.5529,79.732,30868400
Day22,79.911,79.911,79.0157,79.329,21923100
Day23,79.5529,79.5529,78.5232,78.7918,18108200
Day24,78.6127,79.5529,77.8517,79.4633,16343100
Day25,79.3738,79.7767,79.0157,79.2843,10090800
Day26,79.329,79.5529,78.2994,78.8814,26787200
Day27,78.7918,78.8814,78.0308,78.2994,28439200
Day28,78.4784,78.8366,78.2098,78.7918,22726000
Day29,78.7918,80.493,78.6575,80.4035,30458300
Day30,80.1349,81.075,79.911,80.6721,25665700
Day31,80.8064,81.5227,80.7168,81.0302,24563900
Day32,81.0302,81.2988,80.4035,80.4035,17487900
Day33,80.8064,81.1645,80.1796,80.3139,17346000
Day34,80.3587,80.9855,80.1796,80.3139,10668200
Day35,80.7168,80.8959,80.2692,80.4035,13429000
Day36,80.3587,81.1645,80.3139,80.5825,14095900
Day37,80.5825,82.2837,80.493,81.5674,25117900
Day38,81.3884,83.2239,81.2988,83.1791,75104700
Day39,82.8209,83.2239,82.5076,82.5971,23566000
Day40,82.7762,83.3134,82.6866,83.2239,17879600
Day41,83.0448,83.8954,82.8657,82.9105,13117400
Day42,83.0,83.4925,82.6866,83.2239,21739100
Day43,83.6268,83.9849,82.41799999999999,82.8209,19879800
Day44,83.2239,84.5221,82.8209,84.4774,25543600
Day45,84.2088,84.8355,83.6268,84.5221,15272200
Day46,84.6117,86.1786,84.2535,85.0594,27318700
Day47,85.4175,85.4175,83.5372,83.7163,23307300
Day48,84.5221,84.6117,83.0,83.3582,24044300
Day49,83.4029,83.6268,83.0448,83.1343,22941200
Day50,83.0448,83.2686,82.7314,83.2686,19710300
Day51,83.2239,84.74600000000001,83.2239,83.8506,22249900
Day52,84.4326,84.925,83.8506,84.6117,39642800
Day53,84.6117,85.4623,84.5669,84.925,25331000
Day54,85.0594,85.1937,84.2088,84.4774,23787700
Day55,84.925,86.089,84.6117,85.6413,59684500
Day56,85.9099,86.5815,85.2384,85.6861,35223400
Day57,85.9099,86.089,84.9698,85.1489,17980600
Day58,85.1937,87.2978,84.9698,86.8501,44635100
Day59,86.9844,88.6856,86.8053,86.8948,30056800
Day60,86.9844,87.6111,86.4024,86.8501,22550300
Day61,86.8948,87.0291,86.2681,86.7605,15656600
Day62,86.7605,87.2978,86.2681,86.9844,20702300
Day63,86.7605,87.6111,86.2233,86.8948,25452200
Day64,86.8501,87.6559,86.671,87.0291,16595400
Day65,87.0739,87.3425,86.3129,86.5815,23983900
Day66,86.7605,87.0739,85.3727,85.507,24151300
Day67,85.3727,85.8204,84.8355,85.1041,16972100
Day68,85.1041,86.8053,85.0594,85.32799999999999,23808100
Day69,85.507,86.3576,84.925,86.1338,25247800
Day70,85.5966,86.6262,85.4175,86.3576,19486600
Day71,86.1786,86.1786,84.7012,85.2832,23195300
Day72,85.1489,85.2832,84.2983,84.6564,20905300
Day73,84.5669,85.2832,84.2088,85.1937,17056100
Day74,85.2384,85.9099,85.1489,85.507,18159300
Day75,85.507,85.6413,84.8803,85.1041,21828400
Day76,85.507,86.1786,85.1489,85.32799999999999,31185500
Day77,85.8204,85.9995,84.0745,84.2088,35535400
Day78,84.5669,84.8355,83.3134,83.9849,33463000
Day79,83.9402,84.2983,83.4925,83.9849,40184800
Day80,83.8954,83.9402,82.7314,82.9105,46908000
Day81,82.9105,84.2088,82.7314,83.4477,40943100
Day82,84.0297,84.1192,83.4029,84.0745,32781600
