Time,Open,High,Low,Close,Volume
Day1,86.2268,86.9371,85.8717,86.6175,9049400
Day2,86.5464,86.6175,85.6231,86.2268,9214900
Day3,86.3334,86.8306,86.1203,86.4754,8667300
Day4,86.2623,86.3689,85.3745,85.7296,8331500
Day5,85.7652,86.4399,85.5166,85.5521,6601600
Day6,85.5876,86.3334,85.48100000000001,85.7652,6347500
Day7,85.7652,87.4343,85.7652,87.4343,13501000
Day8,87.7184,87.9315,86.4754,86.5109,10019300
Day9,86.6885,87.1857,86.4399,86.6175,7971600
Day10,86.5464,86.9726,85.41,86.58200000000001,8577500
Day11,86.6175,87.896,86.6175,87.2567,12177600
Day12,87.0081,88.3576,86.5464,88.1446,18977900
Day13,88.6417,89.7782,87.5408,87.96700000000001,22116000
Day14,88.6062,89.0679,87.1857,87.96700000000001,14516300
Day15,87.5408,87.896,85.8007,86.1913,16027700
Day16,85.5876,86.65299999999999,85.1969,86.3689,7896900
Day17,86.1203,86.5464,85.7652,85.9072,4909000
Day18,85.6941,86.2623,85.339,86.1558,4795300
Day19,86.2979,86.5464,85.4455,85.5166,5311700
Day20,85.7652,85.7652,84.6997,84.8418,9076400
Day21,84.8063,84.9128,81.8232,83.3502,16921900
Day22,83.1727,83.3857,82.3914,82.9596,4452900
Day23,83.0306,83.4213,82.4269,82.4979,4437800
Day24,82.1073,83.2082,82.1073,82.5334,4296900
Day25,82.3203,83.1727,82.3203,82.9241,2933900
Day26,83.0306,83.4923,82.3203,83.3857,4309000
Day27,83.3502,83.3857,82.2138,82.64,5435000
Day28,82.6755,83.0661,82.64,82.853,4161700
Day29,82.853,82.9241,81.8942,82.3203,4297000
Day30,82.3203,82.4269,81.5746,81.7876,4905600
Day31,81.6811,81.8232,80.6867,81.7876,4200000
Day32,81.6811,82.8886,81.6811,82.1783,3850200
Day33,81.8942,82.853,81.8942,82.1783,4088000
Day34,82.3203,82.5689,81.7876,82.0007,3168600
Day35,82.2138,82.8886,82.0007,82.7465,4215000
Day36,82.711,83.0306,82.3203,82.5689,5184000
Day37,82.6755,83.3857,82.4979,83.1727,6373500
Day38,83.2437,83.2437,82.7465,82.853,4035600
Day39,82.9241,82.9951,81.8587,81.9297,5995000
Day40,81.8942,82.5689,81.7521,82.3203,5079300
Day41,82.1073,82.6044,82.0717,82.3914,3360200
Day42,82.2848,82.3914,81.468,81.7876,3810500
Day43,81.7876,82.2493,80.8288,80.8643,4086700
Day44,80.8998,81.539,80.1895,81.2549,6493500
Day45,81.0419,82.8886,80.4026,82.7465,14876500
Day46,82.3914,82.9241,81.8232,82.5334,4059300
Day47,82.3914,82.6755,82.1428,82.4624,2730100
Day48,82.2493,82.5689,81.8587,82.1073,3406700
Day49,82.1428,82.9596,81.9652,82.9241,3644800
Day50,83.1372,83.1372,82.4269,82.711,3256800
Day51,82.711,82.711,81.6811,81.8587,3521400
Day52,81.8942,82.1783,81.6456,82.1073,2350300
Day53,82.2493,82.4624,82.1073,82.2138,2400600
Day54,82.2493,82.4269,81.8232,82.1073,2016600
Day55,82.3203,82.9596,82.1073,82.711,3359500
Day56,82.853,82.9241,82.2138,82.3914,2759700
