Time,Open,High,Low,Close,Volume
Day1,9.2545,9.4938,9.2385,9.3502,161475500
Day2,9.3342,9.414,9.2864,9.3502,86347700
Day3,9.3502,9.4778,9.3342,9.414,143629600
Day4,9.4938,9.6214,9.2545,9.3502,359811500
Day5,9.3183,9.3981,9.2864,9.3821,178906900
Day6,9.3821,9.414,9.3023,9.3502,133579500
Day7,9.3502,9.414,9.3023,9.3502,171685300
Day8,9.3662,9.3821,9.2226,9.3183,170771500
Day9,9.2704,9.3981,9.2385,9.3821,147537100
Day10,9.3502,9.3981,9.3183,9.3502,101615800
Day11,9.3342,9.3662,9.2864,9.3342,57053600
Day12,9.3342,9.43,9.3183,9.414,127842400
Day13,9.3821,9.8767,9.3662,9.8129,450314800
Day14,9.8129,10.0044,9.7172,9.8608,325983300
Day15,9.7651,9.8289,9.6055,9.7012,159309900
Day16,9.6853,9.8608,9.6693,9.7172,152736400
Day17,9.6055,9.6374,9.2864,9.3023,200450100
Day18,9.2704,9.3662,9.1747,9.2545,94751000
Day19,9.2545,9.2864,9.2066,9.2385,60588100
Day20,9.2545,9.2704,9.1109,9.1587,93029600
Day21,9.1747,9.3023,9.1747,9.2704,67861400
Day22,9.2704,9.3502,9.2545,9.2704,58884100
Day23,9.2704,9.2864,9.1428,9.2226,59073800
Day24,9.1747,9.2545,9.1268,9.2385,45173600
Day25,9.2226,9.3023,9.1906,9.2066,51708300
Day26,9.2226,9.2545,9.1587,9.1906,65590900
Day27,9.1747,9.2066,9.1109,9.1587,60257400
Day28,9.1428,9.2066,9.1268,9.2066,80307600
Day29,9.1747,9.3023,9.1747,9.2704,94310200
Day30,9.2545,9.3342,9.2226,9.2864,100682900
Day31,9.2864,9.3023,9.2385,9.2545,55040500
Day32,9.2545,9.2545,9.1906,9.2226,68754800
Day33,9.2385,9.2704,9.2066,9.2385,47079400
Day34,9.2385,9.2704,9.2066,9.2385,46713500
Day35,9.2545,9.2864,9.2226,9.2385,56394200
Day36,9.2385,9.2864,9.2226,9.2385,44728300
Day37,9.2545,9.3662,9.2226,9.3183,93630600
Day38,9.3183,9.5098,9.2864,9.4459,209973600
Day39,9.414,9.4938,9.3821,9.414,56611400
Day40,9.43,9.4619,9.3981,9.4619,56726500
Day41,9.4459,9.5736,9.414,9.4778,65682700
Day42,9.4778,9.5895,9.414,9.5257,66374600
Day43,9.5417,9.5736,9.414,9.4619,76860700
Day44,9.4778,9.5736,9.4619,9.5417,70558100
Day45,9.5257,9.5736,9.4938,9.5417,55539000
Day46,9.5576,9.6853,9.5417,9.6055,63626900
Day47,9.6374,9.6374,9.5098,9.5257,37744700
Day48,9.5417,9.6055,9.5098,9.5417,44545300
Day49,9.5417,9.5736,9.4619,9.4938,49516300
Day50,9.4938,9.5257,9.4619,9.5098,38739600
Day51,9.5098,9.6055,9.5098,9.5895,43595600
Day52,9.5895,9.6374,9.5736,9.6214,51703300
Day53,9.6374,9.7172,9.6374,9.6693,63657400
Day54,9.6693,9.6853,9.6214,9.6693,37417900
Day55,9.6693,9.8289,9.6534,9.781,95688200
Day56,9.8289,9.8927,9.7651,9.8289,71030200
Day57,9.8448,9.9087,9.7651,9.7651,61584900
Day58,9.7651,10.0842,9.7491,9.9565,149472600
Day59,9.9725,10.2597,9.9725,10.0523,115804600
Day60,10.0682,10.164,9.9884,10.132,62203300
Day61,10.132,10.2437,10.0682,10.164,64322900
Day62,10.148,10.164,9.8767,10.0203,83800500
Day63,10.0044,10.0363,9.9246,9.9884,46900100
Day64,9.9725,10.0842,9.9406,9.9406,38002200
Day65,9.9565,10.1959,9.9406,10.0523,89247300
Day66,10.0842,10.2278,10.0203,10.0523,55061100
Day67,10.0044,10.0842,9.9406,9.9565,38057500
Day68,9.9406,9.9884,9.8448,9.8608,70066000
Day69,9.8767,9.9565,9.8608,9.9246,42777000
Day70,9.9087,9.9884,9.9087,9.9406,34479700
Day71,9.9087,9.9406,9.8289,9.8608,42303500
Day72,9.8448,9.9087,9.781,9.8289,54404200
Day73,9.8289,9.9406,9.781,9.9246,52190800
Day74,9.9246,9.9884,9.8927,9.9246,53433100
Day75,9.8927,9.9246,9.8289,9.8927,50940200
Day76,9.8927,9.9884,9.8767,9.8927,64354700
Day77,9.9246,9.9565,9.7651,9.8289,55238200
Day78,9.8289,9.8927,9.8129,9.8448,36993000
Day79,9.8448,9.8767,9.797,9.8129,43444800
Day80,9.797,9.797,9.6055,9.6374,95639400
Day81,9.6534,9.7491,9.6374,9.6853,45458600
Day82,9.7012,9.8129,9.6374,9.7331,62055100
Day83,9.7172,9.8767,9.7172,9.8608,74188300
Day84,9.8927,9.9246,9.8448,9.8608,40048300
Day85,9.8767,9.9087,9.781,9.8129,49217400
Day86,9.8289,9.8608,9.7172,9.797,58388400
Day87,9.8129,10.0203,9.797,9.9406,99145600
Day88,9.9565,10.0044,9.9246,9.9565,68789700
Day89,9.9406,9.9884,9.9087,9.9406,57167500
Day90,9.9246,9.9725,9.8608,9.9725,62245600
Day91,9.9406,9.9565,9.8289,9.9087,71941100
Day92,9.8767,9.8927,9.7491,9.8289,68988100
Day93,9.8129,9.8129,9.7331,9.797,46682900
Day94,9.7651,9.797,9.7331,9.7651,35178000
Day95,9.7491,9.7651,9.6534,9.7491,61736600
Day96,9.7012,9.8129,9.6214,9.7651,75785600
Day97,9.7491,9.7491,9.5736,9.5895,80065600
Day98,9.5895,9.6055,9.5098,9.5257,52837700
Day99,9.5257,9.5576,9.3981,9.414,80439600
Day100,9.43,9.5257,9.3821,9.4938,66202605
Day101,9.4778,9.5576,9.43,9.5257,66284470
Day102,9.4938,9.6374,9.4938,9.5736,68187813
Day103,9.5895,9.6374,9.5417,9.5895,46063093
Day104,9.5736,9.6214,9.4938,9.6055,47083285
Day105,9.6055,9.6214,9.4938,9.6055,49817923
Day106,9.5736,9.5895,9.4459,9.4938,43647838
Day107,9.4619,9.4778,9.414,9.4459,37684202
Day108,9.43,9.4619,9.3662,9.4459,49225580
Day109,9.3981,9.4778,9.3342,9.4619,69914669
Day110,9.43,9.5736,9.3662,9.5576,83742611
Day111,9.4938,9.5417,9.4619,9.4938,41602591
Day112,9.4778,9.5257,9.43,9.4619,56336309
Day113,9.43,9.5257,9.414,9.4778,62432800
Day114,9.4619,9.6853,9.4459,9.6853,131214425
Day115,9.6534,9.7331,9.6055,9.6374,81020370
Day116,9.6214,9.6214,9.4938,9.5576,97379205
Day117,9.5417,9.5576,9.4778,9.4938,65408710
Day118,9.4459,9.5098,9.414,9.4459,51654343
Day119,9.4459,9.4938,9.43,9.4459,35490200
Day120,9.4459,9.5098,9.43,9.4938,55736760
Day121,9.4778,9.6693,9.4459,9.6214,123857376
Day122,9.6214,9.6853,9.5098,9.6055,83857584
Day123,9.5895,9.9406,9.5736,9.781,253640336
Day124,9.7651,9.8927,9.7331,9.8448,129086312
Day125,9.8289,9.9725,9.781,9.8927,118245368
Day126,9.8767,9.9884,9.8289,9.9725,117521128
Day127,9.9406,10.0363,9.8927,9.9246,84013976
Day128,9.8927,9.8927,9.7172,9.7491,154075632
Day129,9.7331,9.797,9.7172,9.7651,46665304
Day130,9.7651,9.8448,9.7491,9.781,79649200
Day131,9.7651,9.781,9.7012,9.7491,81306368
Day132,9.7651,9.8129,9.7172,9.7651,160320784
Day133,9.7331,9.7651,9.6534,9.6693,87730944
Day134,9.6693,9.7012,9.6374,9.6853,54190376
Day135,9.7012,9.7012,9.6214,9.6853,87875864
Day136,9.6534,9.6853,9.6374,9.6534,59495096
Day137,9.6534,9.6853,9.6214,9.6534,58186776
Day138,9.6693,9.7172,9.6534,9.6853,47261760
Day139,9.6853,9.7172,9.6534,9.7172,46809724
Day140,9.7331,9.781,9.6853,9.7651,78471320
Day141,9.7491,9.9406,9.7491,9.8129,168314624
Day142,9.797,9.8767,9.7172,9.8448,117204008
Day143,9.8289,9.9246,9.7012,9.7172,224545168
Day144,9.7491,9.7651,9.6853,9.7491,131844232
Day145,9.7331,9.8608,9.7172,9.797,150505056
Day146,9.797,9.8289,9.7651,9.8129,72429632
Day147,9.8129,9.8448,9.781,9.8289,71269896
Day148,9.8289,9.8927,9.8129,9.8767,90319496
Day149,9.8767,9.8927,9.797,9.8767,108667624
Day150,9.8767,9.9246,9.8289,9.8927,101217320
Day151,9.9087,9.9246,9.8448,9.8767,116730064
Day152,9.8959,9.8959,9.8125,9.8459,100154688
Day153,9.8459,9.8792,9.8459,9.8626,55793124
Day154,9.8792,10.0628,9.8459,9.9961,176431552
Day155,10.0127,10.213,9.9961,10.0795,167020320
Day156,10.0962,10.2631,10.0795,10.2297,129075656
Day157,10.2798,10.3465,10.213,10.3298,111267432
Day158,10.3632,10.8638,10.3298,10.6302,358592416
Day159,10.5634,10.7971,10.5134,10.6135,174047616
Day160,10.6135,10.747,10.5968,10.6636,153975344
Day161,10.6302,10.697000000000001,10.5301,10.6302,108802696
Day162,10.6135,10.6302,10.5634,10.5801,71566512
Day163,10.5468,10.747,10.5301,10.6135,129378144
Day164,10.6636,10.8471,10.6302,10.7637,155138352
Day165,10.7804,11.0474,10.7136,10.8305,138499344
Day166,10.7971,10.8471,10.6803,10.7637,105710952
Day167,10.7136,10.7303,10.6135,10.7303,66474416
Day168,10.7136,10.8305,10.6636,10.6803,69569312
Day169,10.697000000000001,10.7804,10.6469,10.7637,81904976
Day170,10.747,10.9973,10.7303,10.9806,132828144
Day171,10.964,11.0975,10.8138,10.8638,97011088
Day172,10.8138,10.964,10.7804,10.7971,74164768
Day173,10.7971,10.8305,10.6636,10.7971,73518576
Day174,10.7637,10.7804,10.6803,10.7303,62925996
Day175,10.697000000000001,10.7136,10.5301,10.5468,77804480
Day176,10.5468,10.5968,10.3799,10.48,87940992
Day177,10.4133,10.5301,10.213,10.4967,163785648
Day178,10.4133,10.48,10.3632,10.3966,93972208
Day179,10.4133,10.5801,10.3966,10.48,91153408
Day180,10.4466,10.4967,10.3632,10.3966,53819028
Day181,10.4133,10.4633,10.3799,10.4466,41646844
Day182,10.3966,10.4466,10.3632,10.4133,42479764
Day183,10.4299,10.4633,10.3799,10.3966,50629748
Day184,10.4133,10.4299,10.3632,10.4133,52300412
Day185,10.4133,10.5468,10.3966,10.5134,86926016
Day186,10.4967,10.6135,10.4466,10.4633,80990400
Day187,10.48,11.0641,10.48,11.0474,322610880
Day188,11.0975,11.3144,11.0474,11.1809,277323200
Day189,11.1308,11.1976,11.0474,11.1141,97959224
Day190,11.1141,11.3311,11.0474,11.0975,149442608
Day191,11.1308,11.1475,10.8471,10.9806,138646304
Day192,10.964,11.014000000000001,10.7637,10.8471,110135616
Day193,10.747,10.964,10.747,10.8972,77797512
Day194,10.9473,11.0975,10.8972,10.9806,98077744
