Time,Open,High,Low,Close,Volume
Day1,314.6828,315.7001,311.6309,312.6482,32373400
Day2,312.9873,316.0392,311.6309,313.3264,28422200
Day3,312.3091,314.0046,310.2745,313.3264,29988600
Day4,314.0046,318.752,312.9873,314.3437,50421300
Day5,314.6828,321.1256,313.6655,318.0738,54697800
Day6,318.752,321.8038,315.7001,320.1084,53141600
Day7,320.4474,321.1256,313.3264,315.0219,49268500
Day8,315.0219,316.7174,311.2918,314.3437,31712200
Day9,312.9873,319.4302,311.2918,319.0911,43147600
Day10,322.1429,331.6377,319.7693,327.9076,102370900
Day11,327.2294,341.8106,325.873,332.9941,136918800
Day12,331.9768,336.385,324.8557,327.5685,68043700
Day13,329.264,335.0287,327.2294,333.6723,58578600
Day14,334.6896,336.7241,324.8557,325.5339,61044500
Day15,321.1256,326.2121,319.0911,324.1775,45085600
Day16,324.1775,325.5339,320.1084,320.7865,26223900
Day17,319.4302,323.1602,319.4302,322.8211,24682500
Day18,323.8384,324.8557,318.752,319.4302,22479600
Day19,318.4129,321.4647,316.3783,318.752,35410000
Day20,319.0911,319.4302,308.579,310.9527,56071600
Day21,310.6136,312.9873,308.2399,311.2918,19907000
Day22,311.2918,314.3437,307.9008,310.9527,24695100
Day23,310.2745,312.6482,308.579,310.6136,20845400
Day24,311.6309,312.3091,309.2572,311.97,14853300
Day25,310.2745,310.9527,308.2399,309.2572,18569700
Day26,309.9354,309.9354,306.8835,309.5963,19494600
Day27,309.9354,314.6828,309.2572,313.3264,32180100
Day28,313.3264,313.6655,311.2918,312.9873,15344800
Day29,314.0046,314.0046,307.9008,309.5963,21478000
Day30,308.2399,310.2745,305.188,309.9354,18388900
Day31,308.9181,310.2745,307.9008,308.2399,16200400
Day32,306.8835,310.6136,306.8835,308.579,15994000
Day33,307.5617,310.2745,306.8835,307.2226,13948000
Day34,307.5617,309.9354,306.8835,309.5963,16358100
Day35,309.5963,312.6482,309.2572,312.3091,19011300
Day36,312.3091,315.0219,311.2918,314.6828,25634800
Day37,314.6828,315.361,312.6482,313.6655,17834900
Day38,312.9873,314.3437,311.6309,312.3091,14444700
Day39,311.97,317.3956,311.2918,317.0565,25241600
Day40,316.3783,317.7347,314.6828,316.3783,16574400
Day41,316.7174,317.7347,312.3091,313.3264,18904500
Day42,312.6482,314.0046,308.2399,308.579,20169900
Day43,307.9008,311.6309,305.8662,310.2745,21810500
Day44,308.579,316.7174,304.1708,314.6828,59712500
Day45,314.3437,315.7001,312.3091,315.0219,17421800
Day46,314.3437,320.4474,314.3437,318.4129,29792200
Day47,318.752,320.4474,316.7174,318.4129,14043400
Day48,318.4129,322.1429,317.0565,321.1256,19113400
Day49,320.1084,322.482,318.0738,320.1084,20484000
Day50,320.1084,320.4474,316.3783,316.3783,14611000
Day51,316.7174,321.4647,316.7174,321.4647,15286700
