Time,Open,High,Low,Close,Volume
Day1,13.7191,14.0075,13.4306,13.5806,93994200
Day2,13.4999,13.696,13.3152,13.5229,83410500
Day3,13.546,14.4575,13.2806,14.3998,182695900
Day4,14.4806,15.5075,14.2845,15.196,265935100
Day5,14.9998,16.0498,14.7691,15.2652,304795500
Day6,15.1152,15.3345,14.4575,14.5152,183913100
Day7,14.595999999999998,15.0921,14.5383,14.8614,160193800
Day8,14.7691,16.1537,14.745999999999999,16.1306,352776600
Day9,15.4614,15.4614,14.5152,14.5152,266275400
Day10,14.2037,14.4691,13.9614,14.145999999999999,151231000
Day11,14.1691,14.2498,13.7306,14.1575,134935300
Day12,14.145999999999999,14.145999999999999,13.7768,13.845999999999998,97818000
Day13,13.6383,14.6075,13.6152,14.3306,197592600
Day14,14.1114,14.1575,13.4652,13.995999999999999,169251300
Day15,13.845999999999998,14.0768,13.5345,13.8922,84150300
Day16,13.7999,13.8114,13.095999999999998,13.1999,136566500
Day17,13.2114,13.4191,13.0037,13.1537,83426000
Day18,13.1306,13.4076,12.946,13.1999,72121700
Day19,13.1306,13.2576,12.9691,12.9806,52304600
Day20,13.0499,13.1883,12.9229,13.1422,52211100
Day21,13.1768,13.6152,13.0729,13.4768,109999100
Day22,13.3614,13.6152,13.3152,13.4422,69458900
Day23,13.546,13.6729,13.3499,13.4422,73107100
Day24,13.2691,14.0191,12.9345,13.7999,94944800
Day25,13.8229,14.4229,13.7191,13.9152,121183100
Day26,13.8575,13.995999999999999,13.6037,13.696,60810000
Day27,13.696,14.1806,13.6152,14.0075,84386500
Day28,14.0191,14.0999,13.6152,13.7999,72978700
Day29,13.7768,13.9499,13.7075,13.845999999999998,50364100
Day30,13.9037,14.3075,13.8575,14.0883,87136900
Day31,13.995999999999999,14.1229,13.8806,14.0075,64009800
Day32,14.0075,14.1114,13.8806,13.9268,48605100
Day33,13.9383,13.995999999999999,13.7652,13.9614,54154100
Day34,13.9383,13.9499,13.6614,13.6845,57461900
Day35,13.6845,13.845999999999998,13.4422,13.5922,54615000
Day36,13.546,13.7999,13.4652,13.5114,38120700
Day37,13.4537,13.6152,13.3845,13.5575,48522900
Day38,13.395999999999999,13.7999,12.9576,13.7075,99412900
Day39,13.5922,13.6729,13.4306,13.5922,25050400
Day40,13.6499,14.0422,13.5806,13.8691,81494200
Day41,13.7768,14.0652,13.7652,13.845999999999998,46955300
Day42,13.8114,13.995999999999999,13.7768,13.9845,32762400
Day43,14.0768,14.1229,13.8806,14.0191,34756100
