Time,Open,High,Low,Close,Volume
Day1,9.6491,9.7759,9.573,9.6238,65243000
Day2,9.5984,9.6491,9.5477,9.573,39349300
Day3,9.573,9.6618,9.535,9.6364,52084000
Day4,9.6111,9.7506,9.5984,9.7252,52209600
Day5,9.7379,9.89,9.6872,9.852,87072500
Day6,9.8266,9.8393,9.6111,9.6618,56125200
Day7,9.9534,9.9788,9.7632,9.8393,101227300
Day8,9.8647,10.3211,9.8393,9.9661,154759800
Day9,9.8774,9.8774,9.6364,9.6872,66091400
Day10,9.6491,9.7506,9.6238,9.6364,34039600
Day11,9.6238,9.6618,9.535,9.6618,35063700
Day12,9.6364,9.6618,9.5984,9.6111,22051800
Day13,9.6111,9.7252,9.5984,9.6998,38110100
Day14,9.8266,9.8774,9.573,9.5984,60992400
Day15,9.573,9.814,9.5477,9.7759,57066900
Day16,9.7759,10.0295,9.7506,9.8266,76448900
Day17,9.7379,9.7632,9.535,9.6364,54311700
Day18,9.5857,9.6745,9.5477,9.6491,29323300
Day19,9.6618,9.7886,9.5984,9.7632,40421000
Day20,9.7759,9.7759,9.6111,9.6745,31420200
Day21,9.8266,10.2451,9.8013,10.0549,151024400
Day22,10.0168,10.4987,9.9661,10.3465,166586700
Day23,10.3085,10.4479,10.2197,10.2958,83108500
Day24,10.2324,10.3085,10.0549,10.2704,68598100
Day25,10.2197,10.2577,10.1056,10.169,49385100
Day26,10.207,10.3845,10.1436,10.1817,66614900
Day27,10.1183,10.169,10.0549,10.0802,38574800
Day28,10.0802,10.1183,10.0168,10.0802,24348100
Day29,10.0802,10.1563,10.0295,10.1056,44793100
Day30,10.0929,10.1943,10.0422,10.1436,39556900
Day31,10.1309,10.4226,10.1056,10.3465,78716500
Day32,10.3592,10.6762,10.3338,10.6001,116201000
Day33,10.524000000000001,10.8537,10.524000000000001,10.6128,78487600
Day34,10.5874,10.7015,10.4226,10.6508,47146000
Day35,10.5874,10.7649,10.524000000000001,10.5367,51345400
Day36,10.5367,10.6762,10.5113,10.5494,38071400
Day37,10.5494,10.6762,10.485999999999999,10.6381,34979800
Day38,10.6001,10.841,10.485999999999999,10.802999999999999,91976600
Day39,10.7396,11.0312,10.7142,10.8283,64948700
Day40,10.8156,10.9171,10.7649,10.8664,21401400
Day41,10.8283,10.841,10.6001,10.7776,46730400
Day42,10.7269,10.7522,10.6508,10.7142,25475100
Day43,10.7142,10.8283,10.6635,10.802999999999999,31749200
Day44,10.802999999999999,11.196,10.7649,11.1073,58648400
Day45,11.0819,11.196,11.0058,11.0819,31192000
Day46,11.0185,11.1073,10.8917,10.9678,50405800
Day47,10.9678,10.9805,10.8537,10.879000000000001,20339500
Day48,10.879000000000001,10.9044,10.7649,10.841,55451200
Day49,10.8283,10.841,10.7396,10.7903,32696800
Day50,10.7649,10.7776,10.5747,10.6635,72457900
Day51,10.6635,10.7142,10.562000000000001,10.6888,102334900
Day52,10.6508,10.7269,10.6254,10.7015,81956700
Day53,10.7142,10.7269,10.6128,10.6635,76056800
Day54,10.6508,10.6508,10.5874,10.6381,38910800
Day55,10.6381,10.7015,10.6128,10.6762,56435800
Day56,10.6508,10.6635,10.4733,10.5494,83008500
Day57,10.524000000000001,10.6254,10.4606,10.4987,54263500
Day58,10.4987,10.6001,10.4733,10.5874,52509900
Day59,10.562000000000001,10.6128,10.5367,10.5874,35756300
Day60,10.6001,10.6762,10.5874,10.6508,55610300
Day61,10.6381,10.6508,10.4733,10.5113,46345400
Day62,10.5113,10.5367,10.3719,10.4733,66711200
Day63,10.4479,10.4733,10.3719,10.4099,32652100
Day64,10.3972,10.4606,10.3972,10.4353,22270900
Day65,10.4353,10.485999999999999,10.3845,10.4606,27920200
Day66,10.4479,10.4987,10.3592,10.3719,33325800
Day67,10.3465,10.3465,10.1817,10.1943,57076200
Day68,10.207,10.2197,10.1436,10.2197,27237500
Day69,10.207,10.2577,10.1943,10.2577,29338100
Day70,10.2451,10.2958,10.1817,10.2577,44717200
Day71,10.1943,10.1943,10.0549,10.0929,59621000
Day72,10.0549,10.0929,10.0422,10.0549,28371500
Day73,10.0422,10.1563,10.0041,10.1056,36611400
Day74,10.1056,10.1817,10.0675,10.1309,30044300
Day75,10.1183,10.1309,10.0549,10.1309,33036500
