Time,Open,High,Low,Close,Volume
Day1,1382.0913,1392.0731,1380.5556,1387.4661,32427000
Day2,1385.9304,1388.2339,1369.0382,1371.3417,17658300
Day3,1372.1095,1379.7878,1357.5208,1362.1277,28705600
Day4,1365.9669,1376.7165,1362.1277,1368.2704,24038700
Day5,1372.8773,1378.2521,1364.4312,1368.2704,22736600
Day6,1364.4312,1497.2656,1364.4312,1451.1958,159458200
Day7,1451.1958,1465.0168,1413.5723,1437.3749,91658300
Day8,1458.1063,1481.9089999999999,1393.6087,1421.2505,425903600
Day9,1435.8393,1563.2988,1433.5358,1543.3353,546125600
Day10,1535.6570000000002,1550.2457,1467.3202,1518.7648,343640600
Day11,1551.0135,1586.3337,1505.7117,1533.3535,292156700
Day12,1514.1578,1520.3004,1474.2307,1475.7664,171739600
Day13,1397.4479,1416.6436,1375.1808,1384.3948,217698100
Day14,1393.6087,1413.5723,1384.3948,1390.5374,95348700
Day15,1391.3052,1432.0001,1385.9304,1422.7862,87814300
Day16,1435.0714,1435.0714,1397.4479,1405.1261,45005600
Day17,1405.1261,1418.9470000000001,1395.1444,1405.1261,72159300
Day18,1389.7696,1396.68,1338.3251,1388.2339,108839800
Day19,1372.8773,1385.9304,1367.5025,1381.3235,40822600
Day20,1382.0913,1386.6983,1357.5208,1359.0564,35174800
Day21,1357.5208,1358.2886,1332.1824,1345.2355,51366700
Day22,1341.3964,1355.2173,1333.7181,1349.8425,22546000
Day23,1352.9138,1366.7347,1344.4677,1352.9138,23737400
Day24,1357.5208,1358.2886,1333.7181,1343.6999,35252500
Day25,1345.2355,1358.2886,1343.6999,1349.8425,25470000
Day26,1350.6103,1358.2886,1347.539,1355.9851,20200800
Day27,1359.8243,1360.5921,1332.9503,1340.6285,30935200
Day28,1345.2355,1351.3781,1312.9867,1336.7894,24634200
Day29,1343.6999,1355.9851,1334.4859,1334.4859,28477400
Day30,1342.1642,1342.1642,1322.9685,1327.5755,26359400
Day31,1321.4328,1336.0216,1310.6832,1335.2537,26772500
Day32,1339.8607,1360.5921,1335.2537,1351.3781,35124900
Day33,1351.3781,1375.1808,1345.2355,1358.2886,29032200
Day34,1359.8243,1375.1808,1353.6816,1374.4129999999998,35946900
Day35,1374.4129999999998,1380.5556,1369.0382,1372.8773,17001600
Day36,1378.2521,1378.2521,1352.9138,1355.2173,27249600
Day37,1350.6103,1360.5921,1349.8425,1356.7529,21439500
Day38,1362.1277,1372.1095,1357.5208,1369.0382,31014800
Day39,1366.7347,1366.7347,1355.9851,1358.2886,18374600
Day40,1359.0564,1362.8956,1343.6999,1344.4677,19919600
Day41,1344.4677,1359.0564,1334.4859,1351.3781,29013500
Day42,1362.1277,1379.02,1339.0929,1376.7165,64212600
Day43,1379.02,1385.1626,1371.3417,1384.3948,28070000
Day44,1383.6269,1397.4479,1377.4843,1392.8409,25834700
Day45,1389.7696,1410.5009,1389.0017,1398.9835,28916500
Day46,1402.0548,1411.2688,1401.287,1403.5905,23874700
Day47,1406.6618,1419.7149,1392.0731,1402.0548,26321300
