Time,Open,High,Low,Close,Volume
Day1,20.6178,21.0554,20.2598,20.2864,46916400
Day2,20.3924,20.472,20.1538,20.3659,17406600
Day3,20.2864,20.5648,19.9947,20.0875,29612700
Day4,20.0742,20.1405,19.809,19.9814,23158200
Day5,19.9549,20.0477,19.8488,19.8621,10172600
Day6,19.7825,19.9814,19.756,19.8621,12370600
Day7,19.8886,19.9018,19.703,19.7427,11559100
Day8,19.6367,19.9151,19.6234,19.8223,15085800
Day9,19.8356,19.8356,19.7162,19.7693,9734200
Day10,19.7162,19.809,19.6234,19.7958,9981100
Day11,19.809,19.9151,19.756,19.8356,7326300
Day12,19.8223,19.9018,19.756,19.8886,6806800
Day13,19.8886,19.9549,19.7693,19.7825,8332200
Day14,19.756,19.9814,19.7162,19.9416,10888400
Day15,20.0212,20.2864,19.9549,20.1007,14648200
Day16,20.1405,20.2201,19.9814,20.0477,14753200
Day17,20.061,20.1007,19.8621,19.8753,13919000
Day18,19.8753,20.061,19.7958,20.0477,9662200
Day19,20.0079,20.3394,20.0079,20.0742,15533500
Day20,19.7825,20.0875,19.6499,20.0477,19682600
Day21,19.9947,20.0344,19.7825,19.9681,7079300
Day22,19.8356,19.9284,19.6897,19.756,7276100
Day23,19.7693,19.8753,19.7295,19.8223,5456800
Day24,19.8223,19.9284,19.7427,19.8753,6118500
Day25,19.8886,19.9549,19.809,19.8753,4551900
Day26,19.9814,20.2598,19.9284,20.1935,19484600
Day27,20.1935,20.3261,20.114,20.2068,9248700
Day28,20.1538,20.2996,19.8753,19.8753,14758900
Day29,19.8753,19.9284,19.7693,19.8886,6667700
Day30,19.9284,19.9947,19.7693,19.7958,4887800
Day31,19.9549,20.2731,19.9549,20.1273,14887700
Day32,20.1007,20.2068,20.0344,20.1538,8336900
Day33,20.5515,20.6178,20.2864,20.4322,17333700
Day34,20.525,20.7902,20.472,20.6046,16777700
Day35,20.525,20.6311,20.4057,20.5781,10629200
Day36,20.6178,20.7902,20.5118,20.5781,13261000
Day37,20.5383,20.6178,20.3261,20.5913,8582600
Day38,20.5913,20.7769,20.5118,20.5515,17358700
Day39,20.5383,21.0554,20.4852,20.9626,22490700
Day40,21.1084,21.4532,20.9626,21.1084,29212900
Day41,21.2145,21.3206,21.0554,21.1349,12451700
Day42,21.2012,21.6388,21.2012,21.3736,24779700
Day43,21.5592,23.2431,21.4929,22.9382,75346900
Day44,22.8056,23.4288,22.4343,23.031,55471500
Day45,22.8056,22.8056,22.368000000000002,22.5139,31525700
