Time,Open,High,Low,Close,Volume
Day1,4.3224,4.3631,4.3089,4.3495,382595100
Day2,4.336,4.3495,4.3089,4.3224,130423700
Day3,4.3224,4.3631,4.3224,4.3631,217657400
Day4,4.3631,4.4173,4.336,4.3631,576308100
Day5,4.3495,4.3902,4.336,4.3766,235999200
Day6,4.3766,4.3766,4.336,4.3495,192196700
Day7,4.3495,4.3766,4.336,4.3631,188386400
Day8,4.3631,4.3766,4.3224,4.3631,328466500
Day9,4.3495,4.4037,4.336,4.3902,269141200
Day10,4.3902,4.4037,4.3766,4.4037,190380700
Day11,4.3902,4.4037,4.3766,4.3902,114615600
Day12,4.3902,4.4037,4.3631,4.3902,159378400
Day13,4.3766,4.4579,4.3766,4.4308,406737200
Day14,4.4173,4.485,4.3495,4.4173,529845500
Day15,4.3902,4.4037,4.3224,4.3495,317417300
Day16,4.3495,4.3766,4.336,4.3495,262273100
Day17,4.336,4.3495,4.2682,4.2953,279745500
Day18,4.2682,4.2953,4.2547,4.2682,222400500
Day19,4.2682,4.2818,4.2411,4.2547,131827600
Day20,4.2547,4.2682,4.2005,4.2276,186492000
Day21,4.2276,4.2547,4.2276,4.2411,153741800
Day22,4.2411,4.2411,4.2139999999999995,4.2411,77549700
Day23,4.2276,4.2411,4.2139999999999995,4.2276,92872300
Day24,4.2139999999999995,4.2411,4.1869,4.2411,150179600
Day25,4.2276,4.2411,4.2139999999999995,4.2139999999999995,69413000
Day26,4.2139999999999995,4.2276,4.1869,4.2005,129494600
Day27,4.1869,4.2005,4.1869,4.1869,165922900
Day28,4.2005,4.2139999999999995,4.1869,4.2005,208957700
Day29,4.2005,4.2411,4.1869,4.2276,196745100
Day30,4.2276,4.2547,4.2139999999999995,4.2276,170690300
Day31,4.2411,4.2547,4.2276,4.2411,109437900
Day32,4.2411,4.2411,4.2276,4.2411,102296700
Day33,4.2411,4.2411,4.2276,4.2411,119532800
Day34,4.2276,4.2411,4.2276,4.2411,111609400
Day35,4.2276,4.2411,4.2139999999999995,4.2276,133704100
Day36,4.2276,4.2276,4.2139999999999995,4.2276,70075500
Day37,4.2139999999999995,4.2411,4.2139999999999995,4.2276,191591900
Day38,4.2276,4.3224,4.2139999999999995,4.2818,591583800
Day39,4.2682,4.2682,4.2547,4.2682,109513800
