Time,Open,High,Low,Close,Volume
Day1,6.8992,6.9772,6.8836,6.946000000000001,230905200
Day2,6.9304,6.946000000000001,6.9148,6.9304,99859800
Day3,6.9148,7.024,6.9148,7.024,205461300
Day4,7.024,7.1177,7.024,7.1021,242278700
Day5,7.1021,7.1333,7.0709,7.1333,146817800
Day6,7.1177,7.1177,7.024,7.0552,121384400
Day7,7.0552,7.1021,7.024,7.0552,109041100
Day8,7.0396,7.0865,6.9772,7.0552,175955000
Day9,7.024,7.1333,7.0084,7.1177,182637000
Day10,7.1021,7.1489,7.0865,7.0865,108282700
Day11,7.0865,7.1177,7.0552,7.0709,68071100
Day12,7.0865,7.1021,7.0396,7.0865,85539300
Day13,7.0865,7.2113,7.0709,7.1645,243020600
Day14,7.1645,7.2894,7.1333,7.2269,267941500
Day15,7.1801,7.1957,7.1021,7.1177,117361900
Day16,7.1177,7.1801,7.1177,7.1333,74006700
Day17,7.1177,7.1333,6.9304,6.9616,125354600
Day18,6.946000000000001,6.9616,6.8836,6.9148,106382000
Day19,6.9148,6.946000000000001,6.8836,6.9304,49766300
Day20,6.9304,6.946000000000001,6.8211,6.8836,102928200
Day21,6.8523,6.9148,6.8523,6.8992,73573800
Day22,6.8992,6.9148,6.8523,6.8679,60826600
Day23,6.8679,6.8836,6.8367,6.8679,60063400
Day24,6.8367,6.8836,6.7899,6.8836,89013900
Day25,6.8523,6.8836,6.8367,6.8523,48688700
Day26,6.8523,6.8523,6.7899,6.8211,92805400
Day27,6.8055,6.8523,6.8055,6.8367,79000500
Day28,6.8367,6.8836,6.8211,6.8836,87610700
Day29,6.8679,6.9148,6.8523,6.9148,104161600
Day30,6.8992,6.9304,6.8836,6.9148,118923400
Day31,6.9148,6.946000000000001,6.8992,6.9304,87356100
Day32,6.9304,6.946000000000001,6.9148,6.9304,87008200
Day33,6.946000000000001,6.9928,6.9148,6.9616,117454100
Day34,6.946000000000001,6.9772,6.9304,6.9616,63663300
Day35,6.9616,6.9928,6.946000000000001,6.9772,52395400
Day36,6.9616,6.9772,6.9304,6.9772,62166300
Day37,6.946000000000001,7.0084,6.9304,7.0084,93851300
Day38,6.9772,7.1489,6.9304,7.1021,302311400
Day39,7.0552,7.0865,7.0396,7.0709,90022300
Day40,7.0552,7.0865,7.0396,7.0709,68290400
Day41,7.0709,7.1177,7.024,7.0709,110598800
Day42,7.0552,7.0709,7.024,7.0552,67870200
Day43,7.0552,7.0709,7.0396,7.0709,77011100
Day44,7.0552,7.1333,7.0552,7.1021,117283400
Day45,7.1021,7.1333,7.0709,7.1177,68255700
Day46,7.1177,7.1801,7.1177,7.1801,84502200
Day47,7.1645,7.1801,7.1021,7.1177,53137700
Day48,7.1333,7.1333,7.0865,7.1177,55128300
Day49,7.1021,7.1177,7.0865,7.1021,68414400
Day50,7.1021,7.1177,7.0396,7.1177,55511300
Day51,7.1021,7.1333,7.0865,7.1333,65501300
Day52,7.1333,7.1645,7.1177,7.1645,59720200
Day53,7.1645,7.2269,7.1489,7.2113,93998900
Day54,7.2113,7.2426,7.1957,7.2113,80645800
Day55,7.2113,7.3206,7.2113,7.305,156678900
Day56,7.305,7.3674,7.2738,7.305,103172500
Day57,7.3362,7.3362,7.2113,7.2426,95376900
Day58,7.2269,7.3518,7.2269,7.2894,155702500
Day59,7.305,7.3518,7.2738,7.305,90739800
Day60,7.305,7.3362,7.2894,7.3362,60973500
Day61,7.3362,7.3674,7.3206,7.3518,61309100
Day62,7.3362,7.3362,7.305,7.3362,54287200
Day63,7.305,7.3362,7.2894,7.3206,58505300
Day64,7.305,7.3362,7.2894,7.3206,49814900
Day65,7.305,7.3518,7.2582,7.305,93299100
Day66,7.305,7.3206,7.2894,7.2894,50636300
Day67,7.2738,7.305,7.2582,7.2582,42939700
Day68,7.2426,7.305,7.2269,7.2426,95469700
Day69,7.2426,7.305,7.2269,7.305,85552300
Day70,7.2738,7.3362,7.2738,7.3206,63630200
Day71,7.305,7.3674,7.2894,7.3362,128547000
Day72,7.3362,7.3518,7.305,7.3518,52331400
Day73,7.3362,7.382999999999999,7.305,7.382999999999999,67420900
Day74,7.3674,7.4455,7.3674,7.4299,69701500
Day75,7.4299,7.4299,7.3518,7.4143,58352500
Day76,7.3986,7.4143,7.3206,7.3362,118257600
Day77,7.3518,7.3674,7.2894,7.3206,81225000
Day78,7.3362,7.382999999999999,7.3206,7.3518,83580800
Day79,7.3362,7.3674,7.3206,7.3518,57111300
Day80,7.3518,7.3518,7.2582,7.2738,112956100
Day81,7.2894,7.3206,7.2582,7.2894,89150300
Day82,7.2894,7.3206,7.2269,7.3206,96980600
