Time,Open,High,Low,Close,Volume
Day1,2068.9001,2082.205,2056.3271,2081.8723,3401500
Day2,2083.5354,2108.8146,2071.6941,2108.3489,3907900
Day3,2109.0807,2115.467,2084.999,2108.0828,2237000
Day4,2112.4734,2129.9693,2106.1536,2125.4456,4925300
Day5,2133.4285,2198.2895,2124.8469,2155.1154,5883100
Day6,2136.8878,2150.7248,2118.4606,2122.6516,2675200
Day7,2128.7718,2159.3064,2119.9907,2135.5573,2794200
Day8,2135.4243,2150.0596,2122.1194,2140.5466,3062800
Day9,2123.4499,2158.9738,2100.9648,2101.6965,4206100
Day10,2103.6922,2172.5447,2103.6922,2171.4803,3892300
Day11,2176.137,2185.3173,2155.1819,2178.3323,2527200
Day12,2182.0577,2261.8201,2175.3387,2246.5861,5447600
Day13,2243.1933,2257.9617,2222.0387,2246.9187,3449600
Day14,2246.5195,2261.8201,2166.6906,2174.4074,5033200
Day15,2174.2743,2228.558,2165.3601,2215.3197,4178000
Day16,2215.2532,2222.3713,2185.3173,2210.3969,3202900
Day17,2211.6609,2215.1867,2165.8923,2182.3238,3920300
Day18,2175.3387,2194.4977,2152.5875,2179.1971,2505100
Day19,2168.6863,2224.367,2166.0919,2168.4202,3047200
Day20,2168.9524,2175.3387,2140.8127,2171.8795,3083200
Day21,2174.6735,2190.5727,2152.4544,2186.3817,2471100
Day22,2181.9911,2185.0512,2161.2356,2163.3644,1467800
Day23,2152.3879,2158.7077,2122.9842,2128.9714,3109600
Day24,2122.319,2161.9674,2103.4927,2158.5746,2600100
Day25,2158.7742,2187.3131,2152.0553,2169.7507,2006200
Day26,2175.2722,2181.9911,2150.9244,2153.5188,1787800
Day27,2155.3815,2181.1263,2148.7291,2177.401,2122500
Day28,2172.7443,2230.4872,2172.7443,2222.9035,3468800
Day29,2223.7683,2241.8628,2213.9892,2225.631,2076400
Day30,2226.0301,2342.7799,2225.8971,2341.0503,6525700
Day31,2328.3442,2337.9902,2298.0092,2306.6573,4170400
Day32,2305.9921,2393.4048,2302.3998,2333.4,6809600
Day33,2313.7089,2347.5031,2305.3269,2318.4321,3540500
Day34,2318.033,2341.649,2305.726,2321.6918,3172800
Day35,2315.0394,2315.0394,2285.1035,2298.0757,2359900
Day36,2305.3934,2311.0479,2291.8225,2308.7196,1777900
Day37,2308.2539,2310.9814,2287.6314,2294.2173,1828200
Day38,2289.2945,2293.7517,2253.8372,2271.5991,3685500
Day39,2279.1164,2338.3228,2275.1249,2322.5566,3518800
Day40,2320.8935,2373.381,2309.784,2362.1385,4600600
Day41,2361.6063,2384.7567,2339.6533,2359.7436,2852400
Day42,2360.9410000000003,2377.572,2348.501,2361.5397,2134400
Day43,2374.1128,2393.5378,2324.7519,2336.4601,3258100
Day44,2336.7928,2346.971,2306.7239,2330.4064,2691500
Day45,2328.2112,2328.2112,2303.065,2312.578,2299000
Day46,2315.9707,2320.3613,2270.4682,2291.2237,3782600
Day47,2301.7346,2322.8892,2295.0821,2307.3891,2093600
Day48,2318.2991,2320.96,2294.8160000000003,2307.3891,1568100
Day49,2307.3226,2311.0479,2282.7087,2285.6357,2052000
Day50,2286.8331,2298.4083,2279.5820000000003,2289.8267,1908900
Day51,2295.0821,2320.2948,2292.4877,2312.4449,2332400
Day52,2319.1639,2327.1468,2295.0821,2295.6143,2405700
Day53,2288.4297,2340.9838,2274.5927,2326.6811,5358800
Day54,2325.2841,2345.6405,2322.357,2329.7412,2655900
Day55,2338.3228,2344.5761,2309.7174,2318.5652,2625700
Day56,2318.3656,2319.1639,2298.4749,2315.6381,1764200
Day57,2321.0265,2357.8809,2311.7132,2332.0696,2910200
Day58,2331.0717,2410.3019,2328.4107,2403.4499,6185300
Day59,2407.3749,2411.0337,2376.1085,2386.4863,2770600
Day60,2398.9263,2438.242,2394.8683,2407.4414,3713000
Day61,2401.3212,2431.3235,2393.2717,2406.1774,2332800
Day62,2408.1731,2414.0938,2395.2009,2412.2976,1769300
Day63,2411.4328,2413.8277,2373.5806,2376.2416,2540000
Day64,2374.9111,2389.5464,2352.1598,2359.3444,2747400
Day65,2362.2715,2382.894,2361.6063,2372.3166,2194400
Day66,2372.9819,2374.9111,2358.4796,2373.7136,2210400
Day67,2361.6063,2383.027,2361.6063,2371.851,1415400
Day68,2379.3017,2391.8082,2371.9175,2387.9498,2281900
Day69,2381.7631,2453.9417,2381.7631,2442.7657,4628700
Day70,2442.6326,2451.3473,2431.4566,2443.2979,1603800
Day71,2441.4352,2461.2594,2431.8557,2460.7272,2340600
Day72,2460.8602,2507.9593,2450.4825,2460.3946,4095100
Day73,2461.7251,2490.1974,2444.9610000000002,2471.7037,2767400
Day74,2471.7037,2487.0042,2450.3494,2458.0662,2041600
Day75,2458.0662,2495.6524,2454.8066,2492.5257,2515500
Day76,2505.0323,2516.6075,2480.0192,2493.1244,2502300
Day77,2482.0149,2557.5198,2482.0149,2517.8049,3470000
Day78,2531.2428,2572.5542,2520.4659,2570.5585,3154600
Day79,2571.4899,2637.6814,2571.1572,2621.1169,4846100
