Time,Open,High,Low,Close,Volume
Day1,74.8271,76.3187,74.8271,75.5315,12563000
Day2,75.3243,76.733,74.7857,76.443,18545000
Day3,76.3187,77.8517,75.6143,77.4374,22928900
Day4,77.8517,77.976,75.8215,76.5258,20806200
Day5,76.1115,78.4732,75.9044,76.8159,20687400
Day6,76.4844,76.8159,73.9156,75.1586,21413900
Day7,75.1586,77.8517,75.0343,77.7688,33326200
Day8,77.9346,79.0118,76.6916,77.1888,22310500
Day9,75.6972,77.0645,74.3714,75.8629,17768900
Day10,75.2,76.4844,74.9928,75.2,11032400
Day11,75.2,76.0701,74.5785,75.4072,12891300
Day12,75.7386,76.6501,75.6972,76.1944,12754100
Day13,76.1944,76.8159,75.3243,75.5729,11957400
Day14,75.6143,76.443,73.957,75.6143,24771200
Day15,75.0343,77.1059,73.9985,76.733,14782300
Day16,76.3601,77.3131,75.1171,75.2829,12508800
Day17,74.9928,74.9928,70.9739,71.3882,20114800
Day18,71.5954,73.0455,71.5125,72.2997,15849600
Day19,71.7611,72.2997,70.601,70.7667,11481000
Day20,71.0153,71.2225,70.1452,70.7667,7669500
Day21,70.5596,71.5954,70.5596,71.3468,6030200
Day22,71.2639,72.0511,70.7253,71.8025,8701100
Day23,72.0097,72.0097,70.2281,70.9739,6813300
Day24,70.8496,71.1396,69.7309,71.0568,6518900
Day25,71.0568,71.2639,70.0209,70.9739,6773100
Day26,70.9325,70.9325,69.5238,69.8966,10420300
Day27,69.6895,70.2281,69.3995,69.6066,5024700
Day28,70.1452,70.3524,69.7309,70.2695,5403100
Day29,70.2281,72.1754,69.8966,72.0511,12496600
Day30,71.7197,72.0926,71.1811,71.7611,10231400
Day31,71.6782,72.42399999999999,71.4711,72.3412,8012600
Day32,72.2997,72.5069,71.844,72.2583,6891700
Day33,72.2583,73.0041,71.7197,72.9212,7437700
Day34,72.9627,73.7913,72.5898,73.4598,6624100
Day35,73.5013,74.91,73.2527,74.0399,12384400
Day36,73.7913,74.4957,73.1698,73.3355,7559300
Day37,73.3355,74.2471,73.2527,74.0399,8917400
Day38,73.957,75.5315,72.9627,75.0757,28659100
Day39,74.7028,75.4072,74.3299,75.1171,7239300
Day40,75.1171,77.023,75.0343,76.2773,13087800
Day41,76.1115,78.6389,76.0287,77.3131,17940400
Day42,77.2716,78.7218,77.1888,78.1831,10454600
Day43,78.2246,81.8292,78.2246,79.509,20794900
Day44,79.509,83.5279,79.1361,82.8236,31565300
Day45,82.8236,83.1965,81.0006,82.9479,19205500
Day46,82.4507,84.3152,81.9121,82.575,10693900
Day47,82.2021,85.1438,82.1607,84.0666,14715800
Day48,83.9837,84.3152,80.8348,81.5806,27550200
Day49,81.4149,83.2379,81.2077,81.9535,16340600
Day50,81.7463,82.5336,80.5862,82.4093,13101200
Day51,82.865,87.7126,82.8236,86.4696,37644700
Day52,86.3868,88.8313,85.1852,87.3397,33536300
Day53,86.5939,86.9668,85.1438,85.931,29048100
Day54,85.7239,87.1326,85.4338,86.7597,14925100
Day55,86.9254,86.9254,85.2267,85.641,16690300
Day56,85.351,85.931,84.7295,85.1438,10381600
Day57,84.9781,86.2625,84.4395,84.5638,16223000
Day58,84.6052,86.4282,84.2323,85.1852,22304300
Day59,85.3095,87.5883,84.9366,85.2267,21468600
Day60,85.2681,89.4942,85.1438,88.7899,32968200
Day61,88.6656,89.1628,86.1796,87.0911,24860800
Day62,86.2211,86.5939,83.0722,83.9008,26100900
Day63,83.7351,84.398,83.0722,84.2323,15002900
Day64,84.2737,85.7239,83.818,84.8538,14324600
Day65,84.9366,87.6298,84.9366,85.8896,22277400
Day66,86.4282,87.4226,84.4395,86.5111,20979400
Day67,85.6824,85.7239,83.9008,85.2267,12314800
Day68,84.3566,85.5167,83.2793,84.0251,20366800
Day69,84.0666,84.5223,83.7351,84.4809,8317100
Day70,83.9423,85.2681,83.9008,84.7295,9746900
Day71,83.9008,84.3566,82.865,83.4451,16036700
Day72,82.9479,83.5279,82.6993,83.1136,9287900
Day73,83.3622,84.8123,83.2379,84.5638,16249400
Day74,84.6466,87.7541,84.6466,87.7541,27732600
Day75,87.2983,91.8559,87.2569,90.4886,38518400
Day76,90.6958,92.3945,89.3699,90.6129,19625500
Day77,89.95,90.9858,88.8727,89.66,15599900
Day78,90.4886,90.53,89.1213,89.7428,13564000
Day79,89.6185,90.8201,87.8784,88.8727,22811200
Day80,88.0855,89.3285,87.4226,88.6241,19691900
Day81,88.7484,91.2344,88.7484,90.6129,26520600
Day82,88.99700000000001,90.9029,86.8425,89.0799,38661900
Day83,88.6241,90.1986,87.7955,88.2098,24503100
Day84,87.8784,88.417,86.8011,88.2512,16121000
Day85,88.1684,89.8671,87.8784,88.2512,12493100
Day86,88.0027,88.5827,85.6824,86.5525,18033500
Day87,86.3454,86.5525,84.9366,85.931,15785500
Day88,94.4247,94.4247,86.2211,88.3341,186688400
Day89,88.6241,89.8671,87.7541,89.66,69780800
Day90,89.66,89.9085,86.8425,87.7541,56500100
Day91,87.9612,92.6431,87.7955,91.4001,85352000
Day92,92.06299999999999,92.3531,89.66,91.48299999999999,57732700
Day93,91.0687,91.5244,89.7428,90.24,30321800
Day94,90.7372,92.2288,90.3229,90.7372,29998400
Day95,91.1515,91.4001,90.0328,90.4886,29578400
Day96,90.3229,90.9444,89.2042,90.1157,27731400
Day97,90.5715,91.0687,87.8369,87.8784,27163100
Day98,87.8784,88.2927,86.0553,87.8369,34466300
Day99,87.9612,89.4528,87.6298,88.8313,23759200
Day100,88.8313,90.6129,88.8313,90.24,21168641
Day101,90.1157,90.2814,86.9254,90.24,28400465
Day102,89.2456,89.4528,88.0855,88.417,23075213
Day103,89.0385,90.24,88.2512,89.1628,27609299
Day104,88.4998,88.70700000000001,86.2211,87.7126,27162034
Day105,87.4226,88.2098,87.0911,87.8369,14359131
Day106,87.8784,87.8784,86.3868,86.9254,17991026
Day107,86.2211,87.17399999999999,86.2211,86.9254,12671831
Day108,86.9254,87.2154,83.3622,84.6466,36973624
Day109,83.9423,84.0666,81.7878,83.4036,32904254
Day110,82.8236,83.9008,81.4149,83.818,31759359
Day111,83.1136,83.4865,81.6635,82.4507,19971990
Day112,82.4921,83.3208,82.2435,82.6164,13888478
Day113,81.622,83.2793,80.9177,82.9065,29056500
Day114,82.9479,83.4451,82.2435,82.6993,14996418
Day115,83.4865,85.1852,83.0722,85.0609,21754081
Day116,85.0609,86.0968,84.3566,85.6824,19838133
Day117,86.4282,87.0497,85.1438,85.3924,17610486
Day118,85.1852,86.3868,84.2737,85.9725,13543290
Day119,85.931,85.9725,84.7295,85.8067,9332800
Day120,85.7239,87.0083,85.351,86.8011,17641946
Day121,86.7597,88.8313,86.2625,88.0855,24438632
Day122,88.2512,88.2512,85.5167,86.884,18774916
Day123,86.2625,87.6712,86.1382,87.17399999999999,14921077
Day124,87.17399999999999,89.1213,86.884,87.5883,17107844
Day125,87.5883,88.6656,85.931,88.3755,26526574
Day126,87.8784,89.3285,86.8425,89.0799,39181300
Day127,88.8313,89.5357,88.4584,88.4998,16839706
Day128,88.2098,88.3755,87.464,88.1684,14521777
Day129,88.3755,88.6241,87.5883,88.5413,10067435
Day130,88.6241,90.8615,88.6241,90.0743,23180552
Day131,90.1157,91.1101,89.1628,90.7372,21350010
Day132,90.6543,91.5244,90.1986,91.193,24073082
Day133,90.9029,92.1459,90.6129,91.4415,19625512
Day134,92.0216,92.3945,90.53,91.48299999999999,19373618
Day135,89.95,90.4886,87.3397,87.9612,46873592
Day136,87.7541,88.2512,87.0911,87.7541,12437284
Day137,87.17399999999999,87.6712,86.0968,86.8011,22274246
Day138,86.4282,87.464,86.1796,87.3397,12726621
Day139,87.464,87.7541,86.7182,87.3812,14870746
Day140,88.0602,88.527,86.8295,88.4421,20027032
Day141,88.23,89.9699,88.1026,89.1212,22314872
Day142,89.1212,90.3519,88.1451,90.1821,21193730
Day143,89.9275,93.0255,89.7577,92.1767,37115976
Day144,91.9221,92.6436,90.5216,91.5826,21672184
Day145,91.4129,92.7709,90.9036,91.6675,21895744
Day146,91.4977,96.6752,91.4977,96.2509,52627844
Day147,95.6992,97.0996,94.5533,96.4631,37264136
Day148,96.6752,97.906,95.3596,96.3357,35273792
Day149,95.9113,97.0996,94.8079,96.3782,27827096
Day150,95.48700000000001,97.1421,94.5533,96.2933,19398928
Day151,96.2933,96.3357,94.1289,96.0811,24637148
Day152,95.4021,100.2401,95.0626,99.0518,45989924
Day153,97.7362,101.7254,97.7362,99.0094,39169264
Day154,98.4152,101.3435,98.4152,98.7972,31881302
Day155,98.7123,99.3064,95.9113,97.1421,21898802
Day156,97.2269,100.4098,97.1845,97.7786,34290804
Day157,98.0333,99.0942,97.1845,98.9669,18035398
Day158,99.0942,99.5611,95.9538,98.7123,26154712
Day159,98.0333,100.7918,97.6513,100.0703,27141736
Day160,100.1552,104.7386,100.1552,103.7201,58393720
Day161,103.5503,104.9083,102.9562,103.5503,34087700
Day162,104.1869,104.6537,102.9137,104.0171,24431384
Day163,103.8049,104.0171,101.3011,101.4284,33126732
Day164,101.1313,101.2586,98.9669,100.7494,30542792
Day165,103.0835,103.42299999999999,99.943,101.00399999999999,38301096
Day166,101.2586,102.2347,100.325,101.4708,26179658
Day167,101.1313,101.8952,99.9006,101.3435,19044060
Day168,101.3435,104.3566,100.4098,102.9986,31961824
Day169,103.1259,106.1391,102.7015,105.2903,46891496
Day170,105.8844,105.9693,102.1923,102.2771,31373010
Day171,102.1498,102.7864,98.6699,99.646,44782528
Day172,99.646,100.8767,98.4152,98.8396,35755728
Day173,98.7972,100.8342,97.906,100.3674,21522120
Day174,100.325,102.2771,99.7308,100.4523,16755651
Day175,101.5133,101.7679,99.5611,100.4098,22963836
Day176,100.2401,103.9747,100.1128,103.3381,47197064
Day177,102.1074,102.6167,99.1367,100.3674,41337756
Day178,100.325,101.2162,98.8821,100.2825,18649010
Day179,100.4098,100.5796,97.3118,98.0333,31404090
Day180,97.6938,98.6274,96.9299,97.1845,18547914
Day181,97.5665,98.7123,97.4816,98.0333,17133384
Day182,97.4391,98.3728,97.0148,98.20299999999999,13554841
Day183,97.9484,100.1552,97.7786,100.1128,22859958
Day184,100.6645,103.3381,100.6645,101.0464,38692656
Day185,101.2162,102.4469,100.1128,100.1977,14570297
Day186,101.0889,102.4893,100.2825,101.00399999999999,18072542
Day187,101.0889,102.6167,100.6645,102.1074,24229200
Day188,102.7015,103.9747,101.8528,102.9137,32851452
Day189,102.4045,103.1684,101.3859,101.8528,18745680
Day190,101.8103,102.8713,101.1313,102.0225,27421140
